train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.74e-03,1.01e+06,1.84e-03,1.83e-03,9.70e+05,-6.31e+00,8,5.00e+00,2.35e-01,3.89e-02,5.28e+00
1.64e-03,8.84e+05,1.73e-03,1.74e-03,8.82e+05,-6.36e+00,9,4.97e+00,2.53e-01,4.33e-02,5.26e+00
1.57e-03,8.19e+05,1.65e-03,1.67e-03,8.50e+05,-6.40e+00,10,5.02e+00,2.41e-01,4.45e-02,5.30e+00
1.50e-03,7.78e+05,1.58e-03,1.61e-03,8.01e+05,-6.44e+00,11,4.99e+00,2.36e-01,4.59e-02,5.27e+00
1.44e-03,7.40e+05,1.51e-03,1.50e-03,7.76e+05,-6.51e+00,12,5.18e+00,2.32e-01,4.28e-02,5.45e+00
1.38e-03,7.04e+05,1.46e-03,1.42e-03,7.18e+05,-6.56e+00,13,5.15e+00,2.33e-01,4.27e-02,5.42e+00
1.34e-03,6.60e+05,1.40e-03,1.37e-03,6.87e+05,-6.60e+00,14,5.14e+00,2.29e-01,2.47e-01,5.61e+00
1.30e-03,6.35e+05,1.37e-03,1.34e-03,6.66e+05,-6.62e+00,15,5.15e+00,2.46e-01,4.57e-02,5.45e+00
1.27e-03,6.11e+05,1.33e-03,1.27e-03,6.27e+05,-6.68e+00,16,5.18e+00,2.47e-01,4.31e-02,5.47e+00
1.23e-03,5.78e+05,1.28e-03,1.22e-03,5.83e+05,-6.71e+00,17,5.03e+00,2.44e-01,4.50e-02,5.32e+00
1.20e-03,5.57e+05,1.26e-03,1.21e-03,5.82e+05,-6.72e+00,18,5.07e+00,2.33e-01,4.24e-02,5.35e+00
1.17e-03,5.33e+05,1.23e-03,1.17e-03,5.66e+05,-6.75e+00,19,5.03e+00,2.45e-01,4.65e-02,5.32e+00
1.15e-03,5.14e+05,1.20e-03,1.17e-03,5.46e+05,-6.76e+00,20,4.97e+00,2.23e-01,6.96e-02,5.26e+00
1.15e-03,5.08e+05,1.20e-03,1.17e-03,5.37e+05,-6.75e+00,21,4.94e+00,2.36e-01,3.61e-02,5.21e+00
1.11e-03,4.80e+05,1.16e-03,1.14e-03,5.17e+05,-6.78e+00,22,5.11e+00,2.42e-01,5.30e-02,5.40e+00
1.09e-03,4.70e+05,1.14e-03,1.10e-03,4.97e+05,-6.82e+00,23,4.98e+00,2.38e-01,4.41e-02,5.27e+00
1.12e-03,4.65e+05,1.17e-03,1.15e-03,5.32e+05,-6.77e+00,24,5.13e+00,2.46e-01,3.77e-02,5.42e+00
1.06e-03,4.37e+05,1.10e-03,1.08e-03,4.95e+05,-6.84e+00,25,5.20e+00,2.48e-01,4.47e-02,5.49e+00
1.04e-03,4.17e+05,1.08e-03,1.04e-03,4.82e+05,-6.87e+00,26,5.20e+00,2.48e-01,4.44e-02,5.49e+00
1.03e-03,4.10e+05,1.07e-03,1.06e-03,4.85e+05,-6.85e+00,27,5.20e+00,2.50e-01,3.76e-02,5.48e+00
