train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.16e-01,3.07e+08,1.16e-01,5.89e-03,1.13e+07,-5.14e+00,0,2.68e+00,1.22e-01,7.79e-02,2.88e+00
5.01e-03,6.23e+06,5.01e-03,3.49e-03,3.61e+06,-5.66e+00,1,2.44e+00,1.20e-01,4.47e-02,2.61e+00
3.62e-03,2.78e+06,3.62e-03,2.87e-03,2.10e+06,-5.86e+00,2,2.46e+00,1.20e-01,4.46e-02,2.62e+00
3.11e-03,1.84e+06,3.11e-03,2.60e-03,1.53e+06,-5.96e+00,3,2.42e+00,1.21e-01,3.78e-02,2.58e+00
2.84e-03,1.47e+06,2.84e-03,2.41e-03,1.27e+06,-6.04e+00,4,2.43e+00,1.19e-01,4.29e-02,2.59e+00
2.63e-03,1.29e+06,2.63e-03,2.23e-03,1.13e+06,-6.12e+00,5,2.41e+00,1.24e-01,4.30e-02,2.58e+00
2.42e-03,1.16e+06,2.42e-03,2.10e-03,1.03e+06,-6.17e+00,6,2.42e+00,1.20e-01,4.24e-02,2.59e+00
2.24e-03,1.06e+06,2.24e-03,2.00e-03,9.93e+05,-6.22e+00,7,2.43e+00,1.20e-01,4.43e-02,2.60e+00
2.12e-03,9.61e+05,2.12e-03,1.93e-03,9.19e+05,-6.26e+00,8,2.41e+00,1.21e-01,4.31e-02,2.58e+00
2.03e-03,8.94e+05,2.03e-03,1.88e-03,8.68e+05,-6.28e+00,9,2.44e+00,1.21e-01,3.84e-02,2.60e+00
1.96e-03,8.44e+05,1.96e-03,1.82e-03,8.31e+05,-6.32e+00,10,2.44e+00,1.23e-01,3.72e-02,2.60e+00
1.92e-03,7.84e+05,1.92e-03,1.78e-03,7.90e+05,-6.34e+00,11,2.42e+00,1.20e-01,4.46e-02,2.58e+00
1.88e-03,7.55e+05,1.88e-03,1.74e-03,7.60e+05,-6.36e+00,12,2.44e+00,1.22e-01,3.79e-02,2.60e+00
1.84e-03,7.25e+05,1.84e-03,1.70e-03,7.13e+05,-6.38e+00,13,2.43e+00,1.20e-01,4.21e-02,2.59e+00
1.81e-03,6.96e+05,1.81e-03,1.69e-03,7.00e+05,-6.39e+00,14,2.47e+00,1.24e-01,3.87e-02,2.63e+00
1.78e-03,6.69e+05,1.78e-03,1.66e-03,6.66e+05,-6.41e+00,15,2.47e+00,1.25e-01,4.45e-02,2.63e+00
1.75e-03,6.47e+05,1.75e-03,1.64e-03,6.66e+05,-6.42e+00,16,2.45e+00,1.25e-01,4.46e-02,2.62e+00
1.73e-03,6.34e+05,1.73e-03,1.61e-03,6.23e+05,-6.44e+00,17,2.44e+00,1.21e-01,4.33e-02,2.61e+00
1.71e-03,6.17e+05,1.71e-03,1.60e-03,6.09e+05,-6.45e+00,18,2.45e+00,1.22e-01,4.36e-02,2.61e+00
1.69e-03,5.99e+05,1.69e-03,1.59e-03,5.95e+05,-6.45e+00,19,2.43e+00,1.20e-01,3.82e-02,2.59e+00
1.68e-03,5.86e+05,1.68e-03,1.58e-03,5.71e+05,-6.46e+00,20,2.45e+00,1.20e-01,4.39e-02,2.62e+00
1.66e-03,5.68e+05,1.66e-03,1.58e-03,5.61e+05,-6.46e+00,21,2.43e+00,1.20e-01,4.30e-02,2.59e+00
1.64e-03,5.61e+05,1.64e-03,1.57e-03,5.43e+05,-6.47e+00,22,2.43e+00,1.22e-01,4.00e-02,2.59e+00
1.63e-03,5.49e+05,1.63e-03,1.57e-03,5.20e+05,-6.46e+00,23,2.44e+00,1.20e-01,3.18e-02,2.60e+00
1.62e-03,5.47e+05,1.62e-03,1.56e-03,5.13e+05,-6.47e+00,24,2.44e+00,1.20e-01,3.74e-02,2.60e+00
1.61e-03,5.30e+05,1.61e-03,1.57e-03,4.85e+05,-6.47e+00,25,2.43e+00,1.25e-01,3.00e-02,2.58e+00
1.60e-03,5.20e+05,1.60e-03,1.58e-03,4.86e+05,-6.46e+00,26,2.47e+00,1.24e-01,2.98e-02,2.63e+00
1.59e-03,5.07e+05,1.59e-03,1.56e-03,4.84e+05,-6.47e+00,27,2.46e+00,1.22e-01,3.16e-02,2.62e+00
1.58e-03,5.07e+05,1.58e-03,1.57e-03,4.90e+05,-6.47e+00,28,2.46e+00,1.22e-01,3.08e-02,2.61e+00
1.57e-03,4.94e+05,1.57e-03,1.57e-03,4.96e+05,-6.46e+00,29,2.46e+00,1.24e-01,3.08e-02,2.62e+00
1.56e-03,4.91e+05,1.56e-03,1.57e-03,5.18e+05,-6.47e+00,30,2.47e+00,1.24e-01,3.13e-02,2.63e+00
1.55e-03,4.77e+05,1.55e-03,1.57e-03,5.07e+05,-6.47e+00,31,2.47e+00,1.23e-01,3.11e-02,2.63e+00
1.53e-03,4.70e+05,1.53e-03,1.56e-03,5.14e+05,-6.48e+00,32,2.45e+00,1.24e-01,4.41e-02,2.61e+00
1.52e-03,4.63e+05,1.52e-03,1.54e-03,5.19e+05,-6.48e+00,33,2.48e+00,1.23e-01,4.08e-02,2.64e+00
1.51e-03,4.56e+05,1.51e-03,1.53e-03,5.05e+05,-6.49e+00,34,2.45e+00,1.22e-01,3.81e-02,2.61e+00
1.50e-03,4.47e+05,1.50e-03,1.50e-03,5.00e+05,-6.51e+00,35,2.46e+00,1.26e-01,4.46e-02,2.63e+00
1.49e-03,4.42e+05,1.49e-03,1.49e-03,5.06e+05,-6.52e+00,36,2.47e+00,1.27e-01,4.32e-02,2.64e+00
1.48e-03,4.33e+05,1.48e-03,1.48e-03,4.82e+05,-6.53e+00,37,2.47e+00,1.24e-01,4.46e-02,2.63e+00
1.47e-03,4.33e+05,1.47e-03,1.48e-03,5.10e+05,-6.53e+00,38,2.47e+00,1.22e-01,3.15e-02,2.63e+00
1.46e-03,4.29e+05,1.46e-03,1.47e-03,5.00e+05,-6.53e+00,39,2.47e+00,1.23e-01,4.44e-02,2.64e+00
1.46e-03,4.20e+05,1.46e-03,1.44e-03,5.12e+05,-6.55e+00,40,2.47e+00,1.21e-01,3.66e-02,2.63e+00
