train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.73e-03,1.07e+06,1.84e-03,1.76e-03,1.02e+06,-6.35e+00,8,4.93e+00,2.39e-01,4.05e-02,5.21e+00
1.64e-03,9.46e+05,1.74e-03,1.68e-03,9.48e+05,-6.39e+00,9,4.84e+00,2.22e-01,4.56e-02,5.11e+00
1.57e-03,8.61e+05,1.65e-03,1.61e-03,8.90e+05,-6.44e+00,10,4.88e+00,2.28e-01,4.51e-02,5.16e+00
1.50e-03,8.16e+05,1.58e-03,1.54e-03,8.46e+05,-6.49e+00,11,4.93e+00,2.19e-01,4.16e-02,5.19e+00
1.45e-03,7.75e+05,1.53e-03,1.48e-03,8.28e+05,-6.52e+00,12,4.85e+00,2.21e-01,4.15e-02,5.11e+00
1.41e-03,7.50e+05,1.49e-03,1.42e-03,7.81e+05,-6.56e+00,13,4.93e+00,2.27e-01,4.43e-02,5.20e+00
1.38e-03,7.12e+05,1.45e-03,1.37e-03,7.52e+05,-6.60e+00,14,4.95e+00,2.30e-01,4.38e-02,5.22e+00
1.34e-03,6.80e+05,1.40e-03,1.35e-03,7.33e+05,-6.62e+00,15,4.98e+00,2.40e-01,4.65e-02,5.27e+00
1.32e-03,6.67e+05,1.38e-03,1.32e-03,6.90e+05,-6.64e+00,16,4.97e+00,2.28e-01,4.37e-02,5.24e+00
1.30e-03,6.41e+05,1.36e-03,1.27e-03,6.60e+05,-6.67e+00,17,4.94e+00,2.36e-01,4.51e-02,5.22e+00
1.27e-03,6.19e+05,1.33e-03,1.24e-03,6.24e+05,-6.70e+00,18,4.91e+00,2.37e-01,4.55e-02,5.19e+00
1.24e-03,5.96e+05,1.30e-03,1.23e-03,6.12e+05,-6.70e+00,19,4.92e+00,2.13e-01,4.26e-02,5.18e+00
1.22e-03,5.84e+05,1.28e-03,1.18e-03,5.88e+05,-6.75e+00,20,4.91e+00,2.39e-01,4.63e-02,5.19e+00
1.21e-03,5.72e+05,1.27e-03,1.14e-03,5.54e+05,-6.79e+00,21,4.88e+00,2.24e-01,4.24e-02,5.15e+00
1.20e-03,5.61e+05,1.26e-03,1.11e-03,5.49e+05,-6.81e+00,22,4.93e+00,2.42e-01,4.63e-02,5.22e+00
1.19e-03,5.44e+05,1.24e-03,1.10e-03,5.25e+05,-6.82e+00,23,6.43e+00,3.60e-01,1.64e-01,6.95e+00
1.20e-03,5.41e+05,1.25e-03,1.15e-03,5.62e+05,-6.78e+00,24,4.92e+00,2.31e-01,3.66e-02,5.19e+00
1.16e-03,5.18e+05,1.21e-03,1.13e-03,5.54e+05,-6.79e+00,25,4.76e+00,2.18e-01,3.53e-02,5.01e+00
1.14e-03,5.03e+05,1.19e-03,1.15e-03,5.26e+05,-6.77e+00,26,4.53e+00,2.09e-01,3.45e-02,4.77e+00
1.13e-03,4.91e+05,1.18e-03,1.16e-03,5.33e+05,-6.77e+00,27,4.57e+00,2.14e-01,3.56e-02,4.82e+00
1.12e-03,4.84e+05,1.17e-03,1.16e-03,5.33e+05,-6.76e+00,28,4.56e+00,2.10e-01,3.46e-02,4.80e+00
1.10e-03,4.74e+05,1.15e-03,1.14e-03,4.88e+05,-6.78e+00,29,4.77e+00,2.44e-01,3.89e-02,5.06e+00
1.09e-03,4.54e+05,1.13e-03,1.09e-03,4.77e+05,-6.83e+00,30,4.68e+00,2.12e-01,4.25e-02,4.93e+00
1.08e-03,4.48e+05,1.13e-03,1.05e-03,4.59e+05,-6.87e+00,31,4.51e+00,2.15e-01,4.16e-02,4.77e+00
1.07e-03,4.35e+05,1.11e-03,1.02e-03,4.38e+05,-6.89e+00,32,4.52e+00,2.12e-01,4.35e-02,4.77e+00
1.05e-03,4.21e+05,1.10e-03,1.01e-03,4.25e+05,-6.90e+00,33,4.57e+00,2.12e-01,4.27e-02,4.83e+00
1.05e-03,4.16e+05,1.09e-03,1.01e-03,4.27e+05,-6.90e+00,34,4.67e+00,2.07e-01,4.18e-02,4.92e+00
1.03e-03,4.10e+05,1.08e-03,9.88e-04,4.18e+05,-6.92e+00,35,4.67e+00,2.08e-01,4.26e-02,4.92e+00
1.03e-03,4.00e+05,1.07e-03,9.70e-04,4.15e+05,-6.94e+00,36,4.54e+00,2.21e-01,4.24e-02,4.80e+00
1.02e-03,3.95e+05,1.06e-03,9.50e-04,4.04e+05,-6.96e+00,37,4.52e+00,2.24e-01,4.16e-02,4.79e+00
9.99e-04,3.78e+05,1.04e-03,9.42e-04,3.93e+05,-6.97e+00,38,4.52e+00,2.19e-01,4.15e-02,4.78e+00
9.82e-04,3.72e+05,1.02e-03,9.36e-04,3.88e+05,-6.98e+00,39,4.51e+00,2.20e-01,4.21e-02,4.77e+00
9.72e-04,3.66e+05,1.01e-03,9.27e-04,3.88e+05,-6.99e+00,40,4.54e+00,2.21e-01,4.25e-02,4.80e+00
9.53e-04,3.53e+05,9.88e-04,9.16e-04,3.70e+05,-7.00e+00,41,4.53e+00,2.12e-01,4.30e-02,4.79e+00
9.37e-04,3.43e+05,9.71e-04,9.23e-04,3.67e+05,-6.99e+00,42,4.49e+00,2.10e-01,3.50e-02,4.74e+00
9.25e-04,3.38e+05,9.59e-04,9.03e-04,3.61e+05,-7.01e+00,43,4.53e+00,2.12e-01,4.33e-02,4.78e+00
9.16e-04,3.31e+05,9.49e-04,8.95e-04,3.47e+05,-7.02e+00,44,4.56e+00,2.30e-01,4.17e-02,4.83e+00
9.04e-04,3.21e+05,9.37e-04,8.86e-04,3.48e+05,-7.03e+00,45,4.78e+00,2.10e-01,4.11e-02,5.03e+00
8.97e-04,3.18e+05,9.29e-04,8.78e-04,3.38e+05,-7.04e+00,46,4.78e+00,2.09e-01,4.29e-02,5.03e+00
8.90e-04,3.14e+05,9.22e-04,8.89e-04,3.25e+05,-7.03e+00,47,4.78e+00,2.12e-01,3.55e-02,5.03e+00
8.82e-04,3.11e+05,9.14e-04,9.03e-04,3.34e+05,-7.01e+00,48,4.76e+00,2.12e-01,3.55e-02,5.01e+00
8.77e-04,3.05e+05,9.08e-04,9.35e-04,3.34e+05,-6.98e+00,49,4.74e+00,2.33e-01,3.62e-02,5.01e+00
8.71e-04,3.02e+05,9.01e-04,9.42e-04,3.31e+05,-6.97e+00,50,4.71e+00,2.17e-01,3.56e-02,4.96e+00
8.55e-04,2.95e+05,8.84e-04,9.16e-04,3.18e+05,-7.00e+00,51,4.57e+00,2.13e-01,3.43e-02,4.82e+00
8.49e-04,2.92e+05,8.78e-04,9.17e-04,3.14e+05,-7.00e+00,52,4.71e+00,2.34e-01,3.56e-02,4.98e+00
8.38e-04,2.86e+05,8.67e-04,9.02e-04,2.97e+05,-7.01e+00,53,4.74e+00,2.21e-01,3.52e-02,5.00e+00
8.28e-04,2.82e+05,8.57e-04,8.85e-04,2.89e+05,-7.03e+00,54,4.75e+00,2.22e-01,3.46e-02,5.00e+00
8.20e-04,2.77e+05,8.47e-04,8.77e-04,2.84e+05,-7.04e+00,55,4.79e+00,2.26e-01,4.26e-02,5.06e+00
8.13e-04,2.71e+05,8.40e-04,8.78e-04,2.90e+05,-7.04e+00,56,4.81e+00,2.19e-01,3.50e-02,5.06e+00
8.05e-04,2.67e+05,8.32e-04,8.60e-04,2.71e+05,-7.06e+00,57,4.82e+00,2.30e-01,4.17e-02,5.09e+00
7.98e-04,2.64e+05,8.25e-04,8.38e-04,2.64e+05,-7.09e+00,58,4.84e+00,2.22e-01,4.32e-02,5.10e+00
7.92e-04,2.57e+05,8.18e-04,8.36e-04,2.64e+05,-7.09e+00,59,4.69e+00,2.25e-01,4.50e-02,4.96e+00
7.86e-04,2.56e+05,8.12e-04,8.23e-04,2.55e+05,-7.10e+00,60,4.79e+00,2.24e-01,4.63e-02,5.06e+00
7.83e-04,2.50e+05,8.08e-04,8.11e-04,2.49e+05,-7.12e+00,61,4.79e+00,2.18e-01,4.60e-02,5.05e+00
7.76e-04,2.48e+05,8.01e-04,8.07e-04,2.46e+05,-7.12e+00,62,4.60e+00,2.17e-01,4.24e-02,4.86e+00
7.72e-04,2.43e+05,7.96e-04,8.09e-04,2.50e+05,-7.12e+00,63,4.63e+00,2.23e-01,3.51e-02,4.89e+00
7.68e-04,2.44e+05,7.92e-04,7.95e-04,2.34e+05,-7.14e+00,64,4.63e+00,2.15e-01,4.25e-02,4.89e+00
7.61e-04,2.38e+05,7.85e-04,7.86e-04,2.35e+05,-7.15e+00,65,4.75e+00,2.24e-01,4.30e-02,5.02e+00
7.57e-04,2.34e+05,7.81e-04,7.76e-04,2.29e+05,-7.16e+00,66,4.68e+00,2.23e-01,4.70e-02,4.95e+00
7.55e-04,2.31e+05,7.78e-04,7.81e-04,2.27e+05,-7.16e+00,67,4.74e+00,2.25e-01,3.87e-02,5.00e+00
7.52e-04,2.28e+05,7.75e-04,7.87e-04,2.28e+05,-7.15e+00,68,4.67e+00,2.16e-01,3.70e-02,4.92e+00
7.50e-04,2.29e+05,7.73e-04,8.09e-04,2.23e+05,-7.12e+00,69,4.62e+00,2.36e-01,3.57e-02,4.89e+00
