train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
5.84e-02,1.59e+08,5.84e-02,8.43e-03,1.06e+07,-4.78e+00,0,2.62e+00,1.23e-01,2.55e-02,2.77e+00
4.64e-03,5.66e+06,4.64e-03,3.92e-03,3.60e+06,-5.55e+00,1,2.52e+00,1.25e-01,2.80e-02,2.67e+00
3.49e-03,2.93e+06,3.49e-03,3.13e-03,2.32e+06,-5.77e+00,2,2.62e+00,1.29e-01,2.89e-02,2.78e+00
3.06e-03,2.14e+06,3.06e-03,2.80e-03,1.89e+06,-5.89e+00,3,2.47e+00,1.21e-01,2.90e-02,2.62e+00
2.73e-03,1.76e+06,2.73e-03,2.83e-03,1.76e+06,-5.87e+00,4,2.43e+00,1.22e-01,2.24e-02,2.57e+00
2.47e-03,1.54e+06,2.47e-03,2.60e-03,1.59e+06,-5.96e+00,5,2.46e+00,1.20e-01,2.82e-02,2.61e+00
2.26e-03,1.37e+06,2.26e-03,2.26e-03,1.37e+06,-6.10e+00,6,2.43e+00,1.19e-01,4.42e-02,2.59e+00
2.09e-03,1.22e+06,2.09e-03,2.01e-03,1.17e+06,-6.22e+00,7,2.44e+00,1.21e-01,4.43e-02,2.60e+00
1.98e-03,1.09e+06,1.98e-03,1.87e-03,1.07e+06,-6.29e+00,8,2.44e+00,1.21e-01,3.93e-02,2.60e+00
1.90e-03,1.01e+06,1.90e-03,1.74e-03,9.57e+05,-6.36e+00,9,2.43e+00,1.20e-01,3.81e-02,2.59e+00
1.85e-03,9.26e+05,1.85e-03,1.67e-03,8.85e+05,-6.40e+00,10,2.44e+00,1.22e-01,4.56e-02,2.60e+00
1.81e-03,8.74e+05,1.81e-03,1.63e-03,8.63e+05,-6.43e+00,11,2.45e+00,1.21e-01,3.76e-02,2.61e+00
1.77e-03,8.17e+05,1.77e-03,1.61e-03,7.94e+05,-6.44e+00,12,2.43e+00,1.21e-01,3.78e-02,2.59e+00
1.75e-03,7.74e+05,1.75e-03,1.58e-03,7.30e+05,-6.46e+00,13,2.43e+00,1.21e-01,4.50e-02,2.60e+00
1.73e-03,7.32e+05,1.73e-03,1.58e-03,7.10e+05,-6.47e+00,14,2.45e+00,1.20e-01,4.41e-02,2.61e+00
1.71e-03,7.00e+05,1.71e-03,1.57e-03,6.73e+05,-6.47e+00,15,2.43e+00,1.22e-01,3.73e-02,2.59e+00
1.70e-03,6.80e+05,1.70e-03,1.57e-03,6.42e+05,-6.47e+00,16,2.43e+00,1.23e-01,4.33e-02,2.60e+00
1.67e-03,6.59e+05,1.67e-03,1.58e-03,6.24e+05,-6.46e+00,17,2.44e+00,1.22e-01,3.13e-02,2.60e+00
1.66e-03,6.41e+05,1.66e-03,1.57e-03,5.89e+05,-6.47e+00,18,2.44e+00,1.23e-01,3.78e-02,2.60e+00
1.65e-03,6.23e+05,1.65e-03,1.56e-03,5.70e+05,-6.47e+00,19,2.44e+00,1.22e-01,2.93e-02,2.59e+00
1.64e-03,6.09e+05,1.64e-03,1.57e-03,5.66e+05,-6.47e+00,20,2.47e+00,1.21e-01,3.21e-02,2.62e+00
1.63e-03,5.83e+05,1.63e-03,1.54e-03,5.45e+05,-6.49e+00,21,2.45e+00,1.21e-01,3.83e-02,2.61e+00
1.62e-03,5.77e+05,1.62e-03,1.54e-03,5.40e+05,-6.49e+00,22,2.43e+00,1.20e-01,3.05e-02,2.58e+00
1.61e-03,5.61e+05,1.61e-03,1.54e-03,5.16e+05,-6.49e+00,23,2.44e+00,1.21e-01,3.11e-02,2.59e+00
1.60e-03,5.47e+05,1.60e-03,1.53e-03,5.06e+05,-6.49e+00,24,2.44e+00,1.21e-01,4.44e-02,2.60e+00
1.58e-03,5.32e+05,1.58e-03,1.51e-03,5.14e+05,-6.51e+00,25,2.45e+00,1.21e-01,4.35e-02,2.61e+00
1.57e-03,5.22e+05,1.57e-03,1.49e-03,4.74e+05,-6.52e+00,26,2.44e+00,1.20e-01,4.39e-02,2.60e+00
1.57e-03,5.10e+05,1.57e-03,1.49e-03,4.54e+05,-6.52e+00,27,2.45e+00,1.21e-01,4.40e-02,2.61e+00
1.56e-03,5.11e+05,1.56e-03,1.48e-03,4.60e+05,-6.53e+00,28,2.45e+00,1.20e-01,4.35e-02,2.61e+00
1.54e-03,4.92e+05,1.54e-03,1.48e-03,4.68e+05,-6.53e+00,29,2.45e+00,1.22e-01,3.14e-02,2.60e+00
1.53e-03,4.84e+05,1.53e-03,1.46e-03,4.53e+05,-6.54e+00,30,2.46e+00,1.22e-01,4.51e-02,2.62e+00
1.52e-03,4.77e+05,1.52e-03,1.45e-03,4.46e+05,-6.54e+00,31,2.48e+00,1.24e-01,4.33e-02,2.65e+00
1.51e-03,4.67e+05,1.51e-03,1.44e-03,4.40e+05,-6.55e+00,32,2.48e+00,1.24e-01,3.71e-02,2.64e+00
1.50e-03,4.57e+05,1.50e-03,1.44e-03,4.32e+05,-6.55e+00,33,2.45e+00,1.23e-01,3.13e-02,2.61e+00
1.49e-03,4.48e+05,1.49e-03,1.45e-03,4.25e+05,-6.55e+00,34,2.46e+00,1.23e-01,3.11e-02,2.62e+00
1.48e-03,4.45e+05,1.48e-03,1.45e-03,4.36e+05,-6.54e+00,35,2.46e+00,1.22e-01,3.05e-02,2.62e+00
1.48e-03,4.43e+05,1.48e-03,1.46e-03,4.14e+05,-6.54e+00,36,2.46e+00,1.25e-01,3.18e-02,2.61e+00
1.47e-03,4.30e+05,1.47e-03,1.46e-03,4.21e+05,-6.54e+00,37,2.49e+00,1.22e-01,3.00e-02,2.64e+00
1.46e-03,4.23e+05,1.46e-03,1.43e-03,4.08e+05,-6.56e+00,38,2.47e+00,1.25e-01,4.38e-02,2.64e+00
1.45e-03,4.19e+05,1.45e-03,1.42e-03,4.03e+05,-6.57e+00,39,2.47e+00,1.22e-01,4.45e-02,2.64e+00
1.44e-03,4.09e+05,1.44e-03,1.44e-03,4.04e+05,-6.55e+00,40,2.46e+00,1.24e-01,3.11e-02,2.62e+00
1.44e-03,4.09e+05,1.44e-03,1.48e-03,3.95e+05,-6.53e+00,41,2.48e+00,1.22e-01,3.12e-02,2.63e+00
1.44e-03,4.03e+05,1.44e-03,1.45e-03,3.85e+05,-6.54e+00,42,2.48e+00,1.24e-01,3.18e-02,2.64e+00
1.43e-03,3.94e+05,1.43e-03,1.45e-03,3.71e+05,-6.55e+00,43,2.46e+00,1.23e-01,3.15e-02,2.62e+00
1.43e-03,3.92e+05,1.43e-03,1.40e-03,3.56e+05,-6.58e+00,44,2.48e+00,1.25e-01,4.34e-02,2.65e+00
1.42e-03,3.91e+05,1.42e-03,1.36e-03,3.47e+05,-6.61e+00,45,2.47e+00,1.23e-01,4.41e-02,2.64e+00
1.41e-03,3.83e+05,1.41e-03,1.33e-03,3.40e+05,-6.63e+00,46,2.48e+00,1.23e-01,4.44e-02,2.65e+00
1.39e-03,3.75e+05,1.39e-03,1.33e-03,3.19e+05,-6.63e+00,47,2.46e+00,1.23e-01,4.35e-02,2.62e+00
1.39e-03,3.76e+05,1.39e-03,1.30e-03,3.23e+05,-6.65e+00,48,2.47e+00,1.22e-01,4.48e-02,2.64e+00
1.38e-03,3.71e+05,1.38e-03,1.31e-03,3.22e+05,-6.65e+00,49,2.46e+00,1.23e-01,3.17e-02,2.62e+00
1.37e-03,3.62e+05,1.37e-03,1.30e-03,3.18e+05,-6.66e+00,50,2.48e+00,1.23e-01,4.20e-02,2.64e+00
1.36e-03,3.62e+05,1.36e-03,1.30e-03,3.14e+05,-6.65e+00,51,2.48e+00,1.22e-01,3.14e-02,2.63e+00
1.36e-03,3.57e+05,1.36e-03,1.27e-03,2.95e+05,-6.68e+00,52,2.48e+00,1.24e-01,4.45e-02,2.65e+00
1.35e-03,3.52e+05,1.35e-03,1.28e-03,3.15e+05,-6.67e+00,53,2.47e+00,1.22e-01,3.16e-02,2.62e+00
1.36e-03,3.57e+05,1.36e-03,1.26e-03,3.01e+05,-6.69e+00,54,2.46e+00,1.23e-01,3.78e-02,2.62e+00
1.34e-03,3.47e+05,1.34e-03,1.28e-03,3.08e+05,-6.67e+00,55,2.46e+00,1.23e-01,3.18e-02,2.61e+00
1.34e-03,3.50e+05,1.34e-03,1.24e-03,3.11e+05,-6.70e+00,56,2.46e+00,1.22e-01,3.72e-02,2.62e+00
1.34e-03,3.42e+05,1.34e-03,1.23e-03,3.35e+05,-6.71e+00,57,2.47e+00,1.24e-01,4.38e-02,2.64e+00
1.33e-03,3.39e+05,1.33e-03,1.22e-03,3.29e+05,-6.72e+00,58,2.46e+00,1.24e-01,4.22e-02,2.63e+00
