train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
4.87e-02,1.60e+08,4.87e-02,3.82e-03,6.91e+06,-5.57e+00,0,1.55e+01,2.71e-01,1.14e-01,1.59e+01
2.73e-03,4.02e+06,2.73e-03,2.05e-03,2.61e+06,-6.19e+00,1,2.91e+00,1.40e-01,2.94e-02,3.08e+00
1.97e-03,2.15e+06,1.97e-03,1.98e-03,1.77e+06,-6.23e+00,2,2.88e+00,1.38e-01,2.91e-02,3.05e+00
1.69e-03,1.52e+06,1.69e-03,1.74e-03,1.34e+06,-6.36e+00,3,2.88e+00,1.38e-01,2.91e-02,3.04e+00
1.53e-03,1.22e+06,1.53e-03,1.58e-03,1.09e+06,-6.45e+00,4,2.88e+00,1.38e-01,2.93e-02,3.04e+00
1.43e-03,1.04e+06,1.43e-03,1.46e-03,9.35e+05,-6.53e+00,5,2.87e+00,1.38e-01,2.93e-02,3.04e+00
1.35e-03,9.18e+05,1.35e-03,1.36e-03,8.48e+05,-6.60e+00,6,2.88e+00,1.38e-01,2.93e-02,3.04e+00
1.30e-03,8.32e+05,1.30e-03,1.28e-03,7.57e+05,-6.67e+00,7,2.87e+00,1.38e-01,2.93e-02,3.04e+00
1.25e-03,7.63e+05,1.25e-03,1.22e-03,7.39e+05,-6.71e+00,8,2.87e+00,1.38e-01,2.91e-02,3.04e+00
1.22e-03,7.14e+05,1.22e-03,1.18e-03,6.81e+05,-6.75e+00,9,2.87e+00,1.38e-01,2.91e-02,3.04e+00
1.18e-03,6.66e+05,1.18e-03,1.14e-03,6.65e+05,-6.78e+00,10,2.88e+00,1.38e-01,2.92e-02,3.05e+00
1.16e-03,6.29e+05,1.16e-03,1.12e-03,6.42e+05,-6.80e+00,11,2.87e+00,1.38e-01,2.90e-02,3.04e+00
1.14e-03,6.03e+05,1.14e-03,1.10e-03,6.01e+05,-6.82e+00,12,2.87e+00,1.39e-01,2.91e-02,3.04e+00
1.12e-03,5.70e+05,1.12e-03,1.08e-03,5.68e+05,-6.83e+00,13,2.87e+00,1.39e-01,2.93e-02,3.04e+00
1.10e-03,5.46e+05,1.10e-03,1.07e-03,5.64e+05,-6.84e+00,14,2.87e+00,1.38e-01,2.92e-02,3.04e+00
1.08e-03,5.24e+05,1.08e-03,1.06e-03,5.16e+05,-6.86e+00,15,2.88e+00,1.38e-01,2.91e-02,3.04e+00
1.07e-03,5.04e+05,1.07e-03,1.06e-03,5.12e+05,-6.85e+00,16,2.87e+00,1.38e-01,2.48e-02,3.04e+00
1.06e-03,4.90e+05,1.06e-03,1.06e-03,4.77e+05,-6.85e+00,17,2.87e+00,1.39e-01,2.44e-02,3.04e+00
1.05e-03,4.72e+05,1.05e-03,1.04e-03,4.45e+05,-6.87e+00,18,2.88e+00,1.38e-01,2.91e-02,3.04e+00
1.04e-03,4.63e+05,1.04e-03,1.05e-03,4.35e+05,-6.87e+00,19,2.87e+00,1.38e-01,2.45e-02,3.04e+00
1.03e-03,4.42e+05,1.03e-03,1.04e-03,4.22e+05,-6.88e+00,20,2.88e+00,1.38e-01,2.93e-02,3.05e+00
1.03e-03,4.34e+05,1.03e-03,1.03e-03,4.14e+05,-6.88e+00,21,2.88e+00,1.38e-01,2.92e-02,3.04e+00
1.02e-03,4.23e+05,1.02e-03,1.03e-03,3.80e+05,-6.88e+00,22,2.88e+00,1.38e-01,2.45e-02,3.04e+00
1.02e-03,4.13e+05,1.02e-03,9.92e-04,3.66e+05,-6.92e+00,23,2.87e+00,1.38e-01,2.92e-02,3.04e+00
1.01e-03,4.05e+05,1.01e-03,9.87e-04,3.67e+05,-6.93e+00,24,2.88e+00,1.38e-01,2.92e-02,3.05e+00
1.00e-03,3.96e+05,1.00e-03,9.92e-04,3.72e+05,-6.92e+00,25,2.87e+00,1.38e-01,2.49e-02,3.04e+00
9.96e-04,3.91e+05,9.96e-04,9.88e-04,3.55e+05,-6.93e+00,26,2.88e+00,1.38e-01,2.49e-02,3.04e+00
9.92e-04,3.82e+05,9.92e-04,9.92e-04,3.65e+05,-6.92e+00,27,2.88e+00,1.38e-01,2.45e-02,3.04e+00
9.87e-04,3.77e+05,9.87e-04,9.93e-04,3.50e+05,-6.92e+00,28,2.88e+00,1.38e-01,2.45e-02,3.04e+00
9.83e-04,3.72e+05,9.83e-04,9.83e-04,3.36e+05,-6.93e+00,29,2.88e+00,1.38e-01,2.95e-02,3.05e+00
9.73e-04,3.59e+05,9.73e-04,9.76e-04,3.36e+05,-6.94e+00,30,2.88e+00,1.38e-01,2.95e-02,3.04e+00
9.67e-04,3.57e+05,9.67e-04,9.73e-04,3.25e+05,-6.94e+00,31,2.88e+00,1.39e-01,2.93e-02,3.04e+00
9.61e-04,3.44e+05,9.61e-04,9.67e-04,3.30e+05,-6.95e+00,32,2.88e+00,1.38e-01,2.93e-02,3.04e+00
9.56e-04,3.38e+05,9.56e-04,9.64e-04,3.16e+05,-6.95e+00,33,2.88e+00,1.38e-01,2.93e-02,3.05e+00
9.48e-04,3.34e+05,9.48e-04,9.46e-04,3.13e+05,-6.97e+00,34,2.88e+00,1.38e-01,2.93e-02,3.04e+00
9.40e-04,3.26e+05,9.40e-04,9.54e-04,3.01e+05,-6.96e+00,35,2.88e+00,1.38e-01,2.46e-02,3.04e+00
9.35e-04,3.18e+05,9.35e-04,9.65e-04,2.94e+05,-6.95e+00,36,2.88e+00,1.38e-01,2.50e-02,3.04e+00
9.31e-04,3.16e+05,9.31e-04,9.59e-04,2.99e+05,-6.96e+00,37,2.88e+00,1.38e-01,2.46e-02,3.04e+00
9.27e-04,3.11e+05,9.27e-04,9.64e-04,2.89e+05,-6.95e+00,38,2.88e+00,1.39e-01,2.45e-02,3.04e+00
9.24e-04,3.07e+05,9.24e-04,9.53e-04,2.87e+05,-6.96e+00,39,2.88e+00,1.38e-01,2.46e-02,3.04e+00
9.18e-04,3.04e+05,9.18e-04,9.49e-04,2.97e+05,-6.96e+00,40,2.88e+00,1.38e-01,2.45e-02,3.04e+00
9.21e-04,3.08e+05,9.21e-04,9.58e-04,2.99e+05,-6.96e+00,41,2.88e+00,1.38e-01,2.44e-02,3.04e+00
9.16e-04,2.97e+05,9.16e-04,9.62e-04,2.94e+05,-6.95e+00,42,2.88e+00,1.39e-01,2.46e-02,3.04e+00
9.13e-04,2.92e+05,9.13e-04,9.80e-04,3.08e+05,-6.93e+00,43,2.88e+00,1.38e-01,2.45e-02,3.04e+00
9.08e-04,2.88e+05,9.08e-04,9.66e-04,2.99e+05,-6.95e+00,44,2.88e+00,1.38e-01,2.45e-02,3.04e+00
9.08e-04,2.84e+05,9.08e-04,9.63e-04,2.92e+05,-6.95e+00,45,2.88e+00,1.38e-01,2.44e-02,3.04e+00
9.03e-04,2.78e+05,9.03e-04,9.65e-04,2.94e+05,-6.95e+00,46,2.88e+00,1.38e-01,2.49e-02,3.04e+00
9.00e-04,2.77e+05,9.00e-04,9.42e-04,2.77e+05,-6.97e+00,47,2.88e+00,1.38e-01,2.93e-02,3.04e+00
9.02e-04,2.74e+05,9.02e-04,9.49e-04,2.89e+05,-6.96e+00,48,2.88e+00,1.38e-01,2.48e-02,3.04e+00
8.95e-04,2.68e+05,8.95e-04,9.41e-04,2.81e+05,-6.97e+00,49,2.88e+00,1.38e-01,2.93e-02,3.05e+00
8.88e-04,2.63e+05,8.88e-04,9.31e-04,2.67e+05,-6.98e+00,50,2.88e+00,1.39e-01,2.93e-02,3.05e+00
8.82e-04,2.56e+05,8.82e-04,9.27e-04,2.76e+05,-6.99e+00,51,2.89e+00,1.44e-01,2.95e-02,3.06e+00
