train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.05e-01,2.36e+08,1.05e-01,7.49e-03,1.03e+07,-4.90e+00,0,1.17e+01,1.47e-01,4.73e-02,1.19e+01
4.48e-03,4.50e+06,4.48e-03,3.37e-03,2.53e+06,-5.70e+00,1,1.51e+00,8.21e-02,1.42e-02,1.60e+00
3.51e-03,2.18e+06,3.51e-03,3.12e-03,1.93e+06,-5.78e+00,2,1.51e+00,8.00e-02,1.40e-02,1.61e+00
3.17e-03,1.73e+06,3.17e-03,2.82e-03,1.64e+06,-5.88e+00,3,1.51e+00,8.06e-02,1.40e-02,1.61e+00
2.91e-03,1.58e+06,2.91e-03,2.60e-03,1.68e+06,-5.96e+00,4,1.47e+00,8.02e-02,1.40e-02,1.57e+00
2.67e-03,1.56e+06,2.67e-03,2.44e-03,1.59e+06,-6.02e+00,5,1.47e+00,8.01e-02,1.42e-02,1.57e+00
2.47e-03,1.50e+06,2.47e-03,2.26e-03,1.46e+06,-6.10e+00,6,1.47e+00,8.03e-02,1.44e-02,1.57e+00
2.28e-03,1.39e+06,2.28e-03,2.05e-03,1.25e+06,-6.20e+00,7,1.47e+00,8.05e-02,1.45e-02,1.57e+00
2.15e-03,1.28e+06,2.15e-03,1.94e-03,1.17e+06,-6.25e+00,8,1.48e+00,8.04e-02,1.43e-02,1.57e+00
2.05e-03,1.22e+06,2.05e-03,1.84e-03,1.05e+06,-6.30e+00,9,1.49e+00,8.10e-02,1.41e-02,1.58e+00
1.97e-03,1.15e+06,1.97e-03,1.78e-03,1.04e+06,-6.33e+00,10,1.47e+00,8.03e-02,1.43e-02,1.57e+00
1.92e-03,1.10e+06,1.92e-03,1.72e-03,9.63e+05,-6.37e+00,11,1.49e+00,8.02e-02,1.42e-02,1.59e+00
1.86e-03,1.05e+06,1.86e-03,1.70e-03,9.65e+05,-6.38e+00,12,1.49e+00,8.04e-02,1.43e-02,1.58e+00
1.82e-03,1.02e+06,1.82e-03,1.69e-03,9.32e+05,-6.39e+00,13,1.47e+00,8.00e-02,1.39e-02,1.57e+00
1.80e-03,9.92e+05,1.80e-03,1.70e-03,9.17e+05,-6.38e+00,14,1.47e+00,8.03e-02,1.11e-02,1.56e+00
1.77e-03,9.61e+05,1.77e-03,1.66e-03,8.99e+05,-6.41e+00,15,1.49e+00,7.99e-02,1.42e-02,1.58e+00
1.74e-03,9.27e+05,1.74e-03,1.63e-03,8.50e+05,-6.42e+00,16,1.49e+00,8.03e-02,1.44e-02,1.58e+00
1.72e-03,9.00e+05,1.72e-03,1.61e-03,8.15e+05,-6.43e+00,17,1.47e+00,8.00e-02,1.44e-02,1.57e+00
1.69e-03,8.67e+05,1.69e-03,1.59e-03,8.11e+05,-6.45e+00,18,1.52e+00,8.03e-02,1.40e-02,1.61e+00
1.67e-03,8.46e+05,1.67e-03,1.57e-03,7.97e+05,-6.46e+00,19,1.49e+00,8.00e-02,1.42e-02,1.58e+00
1.65e-03,8.24e+05,1.65e-03,1.57e-03,8.02e+05,-6.46e+00,20,1.49e+00,8.03e-02,1.16e-02,1.58e+00
1.64e-03,8.02e+05,1.64e-03,1.57e-03,8.02e+05,-6.46e+00,21,1.49e+00,8.03e-02,1.42e-02,1.58e+00
1.61e-03,7.83e+05,1.61e-03,1.55e-03,7.97e+05,-6.47e+00,22,1.49e+00,7.99e-02,1.41e-02,1.58e+00
1.60e-03,7.66e+05,1.60e-03,1.51e-03,7.58e+05,-6.50e+00,23,1.48e+00,8.04e-02,1.42e-02,1.58e+00
1.57e-03,7.47e+05,1.57e-03,1.48e-03,7.32e+05,-6.52e+00,24,1.49e+00,8.05e-02,1.41e-02,1.58e+00
1.56e-03,7.28e+05,1.56e-03,1.45e-03,7.01e+05,-6.54e+00,25,1.49e+00,8.02e-02,1.35e-02,1.58e+00
1.53e-03,7.03e+05,1.53e-03,1.42e-03,6.77e+05,-6.56e+00,26,1.49e+00,7.98e-02,1.38e-02,1.58e+00
1.51e-03,6.79e+05,1.51e-03,1.40e-03,6.42e+05,-6.58e+00,27,1.50e+00,8.02e-02,1.34e-02,1.60e+00
1.50e-03,6.61e+05,1.50e-03,1.38e-03,6.35e+05,-6.59e+00,28,1.50e+00,8.01e-02,1.33e-02,1.59e+00
1.48e-03,6.48e+05,1.48e-03,1.37e-03,6.26e+05,-6.59e+00,29,1.47e+00,8.11e-02,1.37e-02,1.57e+00
1.46e-03,6.26e+05,1.46e-03,1.35e-03,6.27e+05,-6.61e+00,30,1.50e+00,8.01e-02,1.39e-02,1.59e+00
1.44e-03,6.09e+05,1.44e-03,1.33e-03,6.05e+05,-6.63e+00,31,1.49e+00,9.30e-02,1.35e-02,1.59e+00
1.42e-03,5.94e+05,1.42e-03,1.32e-03,5.99e+05,-6.64e+00,32,1.50e+00,8.04e-02,1.42e-02,1.60e+00
1.41e-03,5.75e+05,1.41e-03,1.31e-03,5.90e+05,-6.64e+00,33,1.50e+00,8.02e-02,1.40e-02,1.60e+00
1.39e-03,5.63e+05,1.39e-03,1.30e-03,5.73e+05,-6.65e+00,34,1.48e+00,9.40e-02,1.44e-02,1.59e+00
1.38e-03,5.50e+05,1.38e-03,1.31e-03,5.74e+05,-6.64e+00,35,1.47e+00,7.99e-02,1.12e-02,1.56e+00
1.36e-03,5.40e+05,1.36e-03,1.28e-03,5.46e+05,-6.66e+00,36,1.49e+00,8.03e-02,1.45e-02,1.58e+00
1.34e-03,5.20e+05,1.34e-03,1.27e-03,5.35e+05,-6.67e+00,37,1.52e+00,8.00e-02,1.43e-02,1.61e+00
1.33e-03,5.15e+05,1.33e-03,1.28e-03,5.32e+05,-6.66e+00,38,1.49e+00,8.01e-02,1.13e-02,1.58e+00
1.33e-03,5.07e+05,1.33e-03,1.27e-03,5.22e+05,-6.67e+00,39,1.50e+00,8.03e-02,1.13e-02,1.59e+00
1.32e-03,4.94e+05,1.32e-03,1.27e-03,4.99e+05,-6.67e+00,40,1.50e+00,8.03e-02,1.42e-02,1.60e+00
1.31e-03,4.89e+05,1.31e-03,1.26e-03,4.87e+05,-6.68e+00,41,1.50e+00,8.06e-02,1.40e-02,1.60e+00
1.30e-03,4.77e+05,1.30e-03,1.24e-03,4.67e+05,-6.69e+00,42,1.47e+00,8.05e-02,1.37e-02,1.57e+00
1.29e-03,4.70e+05,1.29e-03,1.23e-03,4.42e+05,-6.70e+00,43,1.47e+00,8.01e-02,1.36e-02,1.57e+00
