train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.53e-03,8.40e+05,1.62e-03,1.67e-03,8.76e+05,-6.40e+00,8,4.98e+00,2.24e-01,3.75e-02,5.24e+00
1.49e-03,7.58e+05,1.57e-03,1.64e-03,8.03e+05,-6.42e+00,9,5.08e+00,2.42e-01,4.66e-02,5.37e+00
1.46e-03,7.03e+05,1.53e-03,1.61e-03,7.33e+05,-6.44e+00,10,5.02e+00,2.39e-01,4.38e-02,5.31e+00
1.44e-03,6.67e+05,1.51e-03,1.65e-03,7.08e+05,-6.41e+00,11,4.98e+00,2.29e-01,3.59e-02,5.25e+00
1.40e-03,6.32e+05,1.46e-03,1.58e-03,6.57e+05,-6.46e+00,12,5.04e+00,2.40e-01,4.63e-02,5.32e+00
1.37e-03,6.13e+05,1.43e-03,1.45e-03,6.28e+05,-6.55e+00,13,5.03e+00,2.49e-01,4.67e-02,5.32e+00
1.39e-03,6.03e+05,1.45e-03,1.60e-03,6.58e+05,-6.44e+00,14,5.03e+00,2.23e-01,3.52e-02,5.29e+00
1.34e-03,5.56e+05,1.39e-03,1.50e-03,6.08e+05,-6.51e+00,15,4.98e+00,2.27e-01,3.72e-02,5.25e+00
1.31e-03,5.39e+05,1.36e-03,1.45e-03,5.85e+05,-6.54e+00,16,5.02e+00,2.44e-01,3.85e-02,5.30e+00
1.28e-03,5.18e+05,1.34e-03,1.45e-03,5.83e+05,-6.54e+00,17,5.08e+00,2.38e-01,3.79e-02,5.35e+00
1.27e-03,5.09e+05,1.32e-03,1.45e-03,5.73e+05,-6.54e+00,18,4.94e+00,2.52e-01,3.87e-02,5.23e+00
1.26e-03,5.00e+05,1.31e-03,1.44e-03,5.74e+05,-6.55e+00,19,5.02e+00,2.27e-01,4.56e-02,5.29e+00
1.25e-03,4.88e+05,1.30e-03,1.38e-03,5.42e+05,-6.59e+00,20,4.97e+00,2.41e-01,4.73e-02,5.26e+00
1.23e-03,4.75e+05,1.28e-03,1.35e-03,5.33e+05,-6.62e+00,21,5.06e+00,2.28e-01,4.56e-02,5.33e+00
1.20e-03,4.58e+05,1.25e-03,1.28e-03,5.06e+05,-6.66e+00,22,4.98e+00,2.06e-01,4.25e-02,5.23e+00
1.19e-03,4.46e+05,1.23e-03,1.28e-03,4.96e+05,-6.67e+00,23,4.90e+00,2.16e-01,4.45e-02,5.16e+00
1.17e-03,4.39e+05,1.21e-03,1.20e-03,4.62e+05,-6.73e+00,24,4.92e+00,2.36e-01,4.59e-02,5.20e+00
1.15e-03,4.25e+05,1.19e-03,1.22e-03,4.67e+05,-6.72e+00,25,4.93e+00,2.29e-01,3.86e-02,5.20e+00
1.14e-03,4.17e+05,1.18e-03,1.20e-03,4.31e+05,-6.73e+00,26,4.92e+00,2.30e-01,4.53e-02,5.20e+00
1.12e-03,4.10e+05,1.16e-03,1.17e-03,4.31e+05,-6.76e+00,27,4.91e+00,2.31e-01,4.62e-02,5.19e+00
1.11e-03,4.00e+05,1.15e-03,1.17e-03,4.38e+05,-6.75e+00,28,4.94e+00,2.26e-01,3.64e-02,5.20e+00
1.11e-03,4.02e+05,1.15e-03,1.11e-03,4.38e+05,-6.81e+00,29,4.99e+00,2.39e-01,4.67e-02,5.27e+00
