train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
4.19e-02,1.92e+08,4.19e-02,2.73e-03,4.91e+06,-5.91e+00,0,2.91e+00,1.39e-01,2.71e-02,3.07e+00
2.25e-03,2.96e+06,2.25e-03,1.70e-03,1.89e+06,-6.38e+00,1,2.89e+00,1.39e-01,2.95e-02,3.06e+00
1.61e-03,1.56e+06,1.61e-03,1.42e-03,1.32e+06,-6.56e+00,2,2.88e+00,1.39e-01,3.01e-02,3.05e+00
1.35e-03,1.24e+06,1.35e-03,1.20e-03,1.11e+06,-6.73e+00,3,2.88e+00,1.39e-01,2.99e-02,3.05e+00
1.21e-03,1.06e+06,1.21e-03,1.06e-03,9.90e+05,-6.85e+00,4,2.88e+00,1.39e-01,2.99e-02,3.05e+00
1.12e-03,9.37e+05,1.12e-03,9.83e-04,8.81e+05,-6.93e+00,5,2.89e+00,1.39e-01,2.99e-02,3.06e+00
1.06e-03,8.47e+05,1.06e-03,9.57e-04,9.11e+05,-6.95e+00,6,2.89e+00,1.39e-01,2.99e-02,3.06e+00
1.01e-03,7.94e+05,1.01e-03,9.47e-04,8.86e+05,-6.96e+00,7,2.89e+00,1.40e-01,4.57e-02,3.07e+00
9.75e-04,7.46e+05,9.75e-04,9.43e-04,8.35e+05,-6.97e+00,8,2.90e+00,1.40e-01,4.76e-02,3.09e+00
9.41e-04,7.03e+05,9.41e-04,9.35e-04,7.33e+05,-6.98e+00,9,2.90e+00,1.39e-01,4.73e-02,3.08e+00
9.03e-04,6.63e+05,9.03e-04,8.92e-04,6.44e+05,-7.02e+00,10,2.90e+00,1.40e-01,4.81e-02,3.08e+00
8.71e-04,6.21e+05,8.71e-04,8.46e-04,5.58e+05,-7.08e+00,11,2.90e+00,1.40e-01,4.57e-02,3.08e+00
8.42e-04,5.92e+05,8.42e-04,8.12e-04,5.21e+05,-7.12e+00,12,2.90e+00,1.39e-01,3.01e-02,3.07e+00
8.20e-04,5.60e+05,8.20e-04,7.68e-04,5.14e+05,-7.17e+00,13,2.89e+00,1.39e-01,2.98e-02,3.05e+00
8.03e-04,5.41e+05,8.03e-04,7.50e-04,5.00e+05,-7.20e+00,14,2.89e+00,1.39e-01,3.00e-02,3.06e+00
7.92e-04,5.25e+05,7.92e-04,7.37e-04,4.73e+05,-7.21e+00,15,2.89e+00,1.39e-01,4.70e-02,3.07e+00
7.78e-04,5.04e+05,7.78e-04,7.28e-04,4.49e+05,-7.23e+00,16,2.90e+00,1.39e-01,3.01e-02,3.07e+00
7.65e-04,4.97e+05,7.65e-04,7.45e-04,4.28e+05,-7.20e+00,17,2.89e+00,1.39e-01,3.41e-02,3.06e+00
7.59e-04,4.83e+05,7.59e-04,7.63e-04,4.19e+05,-7.18e+00,18,2.90e+00,1.39e-01,2.56e-02,3.06e+00
7.43e-04,4.64e+05,7.43e-04,7.57e-04,4.10e+05,-7.19e+00,19,2.89e+00,1.39e-01,3.39e-02,3.06e+00
7.39e-04,4.52e+05,7.39e-04,7.30e-04,3.96e+05,-7.22e+00,20,2.91e+00,1.43e-01,3.30e-02,3.08e+00
7.17e-04,4.34e+05,7.17e-04,7.07e-04,3.72e+05,-7.25e+00,21,2.89e+00,1.39e-01,4.68e-02,3.08e+00
7.17e-04,4.30e+05,7.17e-04,6.89e-04,3.70e+05,-7.28e+00,22,2.90e+00,1.39e-01,4.64e-02,3.08e+00
7.00e-04,4.18e+05,7.00e-04,6.75e-04,3.65e+05,-7.30e+00,23,2.90e+00,1.39e-01,3.00e-02,3.07e+00
7.04e-04,4.15e+05,7.04e-04,6.92e-04,3.58e+05,-7.28e+00,24,2.89e+00,1.39e-01,2.53e-02,3.05e+00
7.07e-04,4.14e+05,7.07e-04,7.22e-04,3.56e+05,-7.23e+00,25,2.89e+00,1.39e-01,2.52e-02,3.05e+00
6.89e-04,4.04e+05,6.89e-04,7.02e-04,3.39e+05,-7.26e+00,26,2.89e+00,1.40e-01,2.49e-02,3.05e+00
6.73e-04,3.93e+05,6.73e-04,6.72e-04,3.47e+05,-7.31e+00,27,2.88e+00,1.39e-01,2.98e-02,3.05e+00
