train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.62e-03,9.05e+05,1.71e-03,1.61e-03,8.19e+05,-6.43e+00,8,3.90e+00,1.95e-01,3.56e-02,4.13e+00
1.55e-03,7.86e+05,1.63e-03,1.55e-03,7.72e+05,-6.48e+00,9,3.90e+00,1.94e-01,3.96e-02,4.14e+00
1.50e-03,7.40e+05,1.58e-03,1.55e-03,7.48e+05,-6.47e+00,10,3.90e+00,1.94e-01,3.41e-02,4.13e+00
1.46e-03,6.99e+05,1.53e-03,1.56e-03,8.01e+05,-6.47e+00,11,3.91e+00,1.95e-01,3.36e-02,4.14e+00
1.42e-03,6.63e+05,1.49e-03,1.61e-03,8.09e+05,-6.43e+00,12,3.90e+00,1.95e-01,6.96e-02,4.17e+00
1.39e-03,6.38e+05,1.46e-03,1.51e-03,7.69e+05,-6.50e+00,13,3.91e+00,1.94e-01,4.91e-02,4.15e+00
1.36e-03,6.16e+05,1.42e-03,1.40e-03,6.97e+05,-6.58e+00,14,4.33e+00,1.96e-01,1.66e-01,4.69e+00
1.33e-03,5.85e+05,1.39e-03,1.37e-03,6.95e+05,-6.60e+00,15,3.92e+00,1.95e-01,4.89e-02,4.16e+00
1.30e-03,5.54e+05,1.36e-03,1.34e-03,6.72e+05,-6.62e+00,16,3.90e+00,1.95e-01,4.88e-02,4.14e+00
1.27e-03,5.27e+05,1.33e-03,1.32e-03,6.73e+05,-6.63e+00,17,3.90e+00,1.95e-01,4.88e-02,4.14e+00
1.24e-03,5.11e+05,1.29e-03,1.31e-03,6.38e+05,-6.64e+00,18,3.90e+00,1.94e-01,4.89e-02,4.14e+00
1.21e-03,4.93e+05,1.26e-03,1.27e-03,6.02e+05,-6.67e+00,19,3.95e+00,2.00e-01,4.90e-02,4.20e+00
1.19e-03,4.80e+05,1.24e-03,1.24e-03,5.67e+05,-6.70e+00,20,3.92e+00,1.95e-01,5.73e-02,4.17e+00
1.17e-03,4.70e+05,1.22e-03,1.22e-03,5.51e+05,-6.71e+00,21,3.90e+00,1.94e-01,4.89e-02,4.15e+00
1.16e-03,4.62e+05,1.21e-03,1.23e-03,5.20e+05,-6.71e+00,22,3.90e+00,1.95e-01,4.18e-02,4.14e+00
1.13e-03,4.46e+05,1.18e-03,1.18e-03,4.86e+05,-6.74e+00,23,3.91e+00,1.95e-01,4.96e-02,4.15e+00
1.12e-03,4.41e+05,1.17e-03,1.19e-03,4.89e+05,-6.73e+00,24,3.99e+00,1.95e-01,4.31e-02,4.23e+00
1.10e-03,4.24e+05,1.14e-03,1.15e-03,4.90e+05,-6.77e+00,25,3.90e+00,1.95e-01,4.86e-02,4.15e+00
1.07e-03,4.15e+05,1.11e-03,1.10e-03,4.41e+05,-6.81e+00,26,3.90e+00,1.94e-01,4.91e-02,4.15e+00
1.07e-03,4.11e+05,1.11e-03,1.16e-03,4.54e+05,-6.76e+00,27,3.91e+00,1.95e-01,4.20e-02,4.15e+00
1.04e-03,3.97e+05,1.08e-03,1.10e-03,4.33e+05,-6.81e+00,28,3.90e+00,1.95e-01,4.88e-02,4.14e+00
1.02e-03,3.86e+05,1.06e-03,1.07e-03,4.01e+05,-6.84e+00,29,3.90e+00,1.94e-01,4.86e-02,4.14e+00
1.01e-03,3.83e+05,1.05e-03,1.09e-03,3.82e+05,-6.82e+00,30,3.90e+00,1.95e-01,4.33e-02,4.14e+00
9.95e-04,3.83e+05,1.03e-03,1.09e-03,3.81e+05,-6.83e+00,31,3.90e+00,1.94e-01,4.22e-02,4.14e+00
9.84e-04,3.72e+05,1.02e-03,1.06e-03,3.69e+05,-6.86e+00,32,3.90e+00,1.94e-01,4.85e-02,4.14e+00
9.78e-04,3.68e+05,1.01e-03,1.09e-03,3.66e+05,-6.83e+00,33,3.90e+00,1.94e-01,3.40e-02,4.13e+00
9.71e-04,3.63e+05,1.01e-03,1.07e-03,3.63e+05,-6.84e+00,34,3.91e+00,1.94e-01,4.19e-02,4.15e+00
9.70e-04,3.58e+05,1.01e-03,1.09e-03,3.54e+05,-6.82e+00,35,3.90e+00,1.95e-01,3.37e-02,4.13e+00
9.68e-04,3.55e+05,1.00e-03,1.11e-03,3.37e+05,-6.81e+00,36,3.90e+00,1.95e-01,4.27e-02,4.14e+00
9.62e-04,3.43e+05,9.97e-04,1.13e-03,3.14e+05,-6.79e+00,37,3.90e+00,1.94e-01,3.38e-02,4.13e+00
9.50e-04,3.32e+05,9.83e-04,1.06e-03,3.00e+05,-6.85e+00,38,3.90e+00,1.94e-01,3.39e-02,4.13e+00
9.49e-04,3.26e+05,9.81e-04,9.74e-04,2.85e+05,-6.94e+00,39,3.90e+00,1.94e-01,4.85e-02,4.14e+00
9.47e-04,3.20e+05,9.79e-04,8.95e-04,2.99e+05,-7.02e+00,40,3.90e+00,1.95e-01,5.26e-02,4.15e+00
9.20e-04,3.08e+05,9.51e-04,8.87e-04,2.97e+05,-7.03e+00,41,3.89e+00,1.94e-01,4.82e-02,4.13e+00
9.05e-04,3.07e+05,9.36e-04,8.80e-04,2.75e+05,-7.04e+00,42,3.90e+00,1.94e-01,4.77e-02,4.14e+00
8.95e-04,3.00e+05,9.25e-04,8.89e-04,2.80e+05,-7.03e+00,43,3.89e+00,1.94e-01,4.16e-02,4.13e+00
8.88e-04,2.92e+05,9.17e-04,8.79e-04,2.80e+05,-7.04e+00,44,3.90e+00,1.94e-01,3.97e-02,4.13e+00
8.75e-04,2.88e+05,9.04e-04,8.74e-04,2.83e+05,-7.04e+00,45,3.90e+00,1.94e-01,4.81e-02,4.15e+00
8.67e-04,2.83e+05,8.96e-04,8.75e-04,2.86e+05,-7.04e+00,46,3.90e+00,1.94e-01,4.15e-02,4.14e+00
8.63e-04,2.79e+05,8.91e-04,8.78e-04,2.79e+05,-7.04e+00,47,3.90e+00,1.94e-01,4.20e-02,4.14e+00
8.65e-04,2.81e+05,8.93e-04,8.65e-04,2.93e+05,-7.06e+00,48,3.90e+00,1.95e-01,3.97e-02,4.13e+00
8.75e-04,2.79e+05,9.03e-04,8.67e-04,2.81e+05,-7.05e+00,49,3.91e+00,1.95e-01,3.33e-02,4.14e+00
8.48e-04,2.68e+05,8.74e-04,8.52e-04,2.71e+05,-7.07e+00,50,3.90e+00,1.95e-01,4.85e-02,4.14e+00
8.35e-04,2.62e+05,8.61e-04,8.42e-04,2.68e+05,-7.08e+00,51,3.90e+00,1.95e-01,4.82e-02,4.14e+00
8.30e-04,2.62e+05,8.56e-04,8.42e-04,2.65e+05,-7.08e+00,52,3.90e+00,1.94e-01,4.82e-02,4.15e+00
8.25e-04,2.52e+05,8.50e-04,8.48e-04,2.63e+05,-7.08e+00,53,3.90e+00,1.94e-01,4.19e-02,4.14e+00
8.20e-04,2.52e+05,8.46e-04,8.39e-04,2.41e+05,-7.09e+00,54,3.90e+00,1.95e-01,4.78e-02,4.14e+00
8.22e-04,2.47e+05,8.47e-04,8.30e-04,2.57e+05,-7.10e+00,55,3.90e+00,1.95e-01,3.96e-02,4.14e+00
8.21e-04,2.46e+05,8.46e-04,8.32e-04,2.44e+05,-7.09e+00,56,3.91e+00,1.94e-01,4.17e-02,4.15e+00
8.15e-04,2.44e+05,8.39e-04,8.31e-04,2.39e+05,-7.10e+00,57,3.90e+00,1.94e-01,4.18e-02,4.14e+00
8.06e-04,2.41e+05,8.30e-04,8.24e-04,2.29e+05,-7.10e+00,58,3.90e+00,1.95e-01,4.80e-02,4.14e+00
7.95e-04,2.34e+05,8.19e-04,8.09e-04,2.26e+05,-7.12e+00,59,3.90e+00,1.94e-01,4.84e-02,4.15e+00
7.88e-04,2.32e+05,8.12e-04,8.09e-04,2.20e+05,-7.12e+00,60,3.90e+00,1.94e-01,4.94e-02,4.15e+00
