train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.99e-03,1.18e+06,2.10e-03,1.97e-03,1.10e+06,-6.24e+00,8,3.04e+00,1.50e-01,2.72e-02,3.22e+00
1.89e-03,1.03e+06,2.00e-03,1.93e-03,1.01e+06,-6.25e+00,9,3.06e+00,1.50e-01,3.11e-02,3.24e+00
1.82e-03,9.54e+05,1.91e-03,1.87e-03,9.16e+05,-6.29e+00,10,3.06e+00,1.51e-01,3.18e-02,3.24e+00
1.75e-03,9.01e+05,1.84e-03,1.82e-03,8.74e+05,-6.31e+00,11,3.06e+00,1.50e-01,3.06e-02,3.24e+00
1.69e-03,8.65e+05,1.78e-03,1.76e-03,8.34e+05,-6.35e+00,12,3.05e+00,1.50e-01,1.17e-01,3.32e+00
1.64e-03,8.22e+05,1.72e-03,1.68e-03,7.49e+05,-6.39e+00,13,3.06e+00,1.50e-01,3.13e-02,3.24e+00
1.60e-03,7.81e+05,1.68e-03,1.65e-03,7.23e+05,-6.41e+00,14,3.06e+00,1.43e-01,1.23e-01,3.33e+00
1.56e-03,7.52e+05,1.64e-03,1.65e-03,7.18e+05,-6.41e+00,15,3.07e+00,1.50e-01,1.16e-01,3.33e+00
1.53e-03,7.24e+05,1.60e-03,1.65e-03,7.11e+05,-6.41e+00,16,3.06e+00,1.49e-01,1.08e-01,3.31e+00
1.50e-03,7.03e+05,1.57e-03,1.66e-03,7.11e+05,-6.40e+00,17,3.08e+00,1.52e-01,1.10e-01,3.34e+00
1.48e-03,6.91e+05,1.55e-03,1.63e-03,6.97e+05,-6.42e+00,18,3.60e+00,1.52e-01,3.52e-02,3.79e+00
1.46e-03,6.75e+05,1.53e-03,1.61e-03,6.77e+05,-6.44e+00,19,3.06e+00,1.51e-01,3.08e-02,3.24e+00
1.45e-03,6.55e+05,1.51e-03,1.57e-03,6.60e+05,-6.46e+00,20,3.06e+00,1.50e-01,4.89e-02,3.26e+00
1.42e-03,6.32e+05,1.48e-03,1.50e-03,6.56e+05,-6.50e+00,21,3.06e+00,1.51e-01,3.08e-02,3.25e+00
1.39e-03,6.10e+05,1.45e-03,1.46e-03,6.66e+05,-6.53e+00,22,3.06e+00,1.50e-01,3.09e-02,3.24e+00
