train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
2.19e-03,1.10e+06,2.30e-03,1.97e-03,9.75e+05,-6.24e+00,8,4.93e+00,2.28e-01,3.93e-02,5.20e+00
2.11e-03,9.85e+05,2.21e-03,1.92e-03,9.08e+05,-6.27e+00,9,4.95e+00,2.34e-01,4.35e-02,5.23e+00
2.06e-03,9.12e+05,2.15e-03,1.85e-03,8.21e+05,-6.30e+00,10,4.94e+00,2.35e-01,4.44e-02,5.22e+00
2.01e-03,8.55e+05,2.09e-03,1.81e-03,7.86e+05,-6.33e+00,11,4.89e+00,2.37e-01,4.34e-02,5.17e+00
1.97e-03,8.14e+05,2.05e-03,1.79e-03,7.78e+05,-6.34e+00,12,4.93e+00,2.33e-01,4.84e-02,5.21e+00
1.93e-03,7.83e+05,2.01e-03,1.77e-03,7.45e+05,-6.35e+00,13,5.01e+00,2.33e-01,4.42e-02,5.28e+00
1.89e-03,7.60e+05,1.97e-03,1.74e-03,7.08e+05,-6.36e+00,14,4.96e+00,2.37e-01,4.38e-02,5.24e+00
1.85e-03,7.29e+05,1.93e-03,1.68e-03,6.37e+05,-6.40e+00,15,4.92e+00,2.32e-01,4.36e-02,5.20e+00
1.82e-03,6.99e+05,1.89e-03,1.66e-03,6.21e+05,-6.41e+00,16,4.95e+00,2.31e-01,4.33e-02,5.22e+00
1.79e-03,6.78e+05,1.86e-03,1.65e-03,6.13e+05,-6.42e+00,17,4.88e+00,2.32e-01,4.39e-02,5.16e+00
1.77e-03,6.54e+05,1.83e-03,1.61e-03,5.91e+05,-6.44e+00,18,4.98e+00,2.39e-01,4.46e-02,5.27e+00
1.73e-03,6.27e+05,1.80e-03,1.61e-03,5.63e+05,-6.44e+00,19,5.09e+00,2.39e-01,4.76e-02,5.38e+00
1.72e-03,6.12e+05,1.78e-03,1.61e-03,5.67e+05,-6.44e+00,20,5.07e+00,2.39e-01,3.76e-02,5.35e+00
1.70e-03,5.95e+05,1.76e-03,1.56e-03,5.52e+05,-6.47e+00,21,5.05e+00,2.36e-01,4.46e-02,5.33e+00
1.68e-03,5.78e+05,1.73e-03,1.53e-03,5.38e+05,-6.49e+00,22,5.06e+00,4.29e-01,5.25e-02,5.54e+00
1.65e-03,5.65e+05,1.71e-03,1.53e-03,5.29e+05,-6.49e+00,23,4.96e+00,2.33e-01,3.93e-02,5.23e+00
1.63e-03,5.47e+05,1.68e-03,1.50e-03,5.07e+05,-6.51e+00,24,4.80e+00,2.27e-01,4.37e-02,5.07e+00
1.60e-03,5.31e+05,1.66e-03,1.49e-03,5.15e+05,-6.52e+00,25,4.93e+00,2.35e-01,4.38e-02,5.20e+00
1.58e-03,5.17e+05,1.63e-03,1.47e-03,5.12e+05,-6.53e+00,26,4.89e+00,2.26e-01,4.48e-02,5.16e+00
1.56e-03,5.00e+05,1.61e-03,1.47e-03,4.99e+05,-6.53e+00,27,4.83e+00,2.29e-01,3.54e-02,5.09e+00
1.54e-03,4.84e+05,1.59e-03,1.47e-03,5.19e+05,-6.53e+00,28,4.79e+00,2.23e-01,3.50e-02,5.05e+00
1.52e-03,4.78e+05,1.57e-03,1.43e-03,5.03e+05,-6.56e+00,29,4.79e+00,2.29e-01,4.26e-02,5.06e+00
1.50e-03,4.61e+05,1.55e-03,1.42e-03,5.02e+05,-6.56e+00,30,4.78e+00,2.27e-01,4.38e-02,5.06e+00
1.48e-03,4.46e+05,1.52e-03,1.41e-03,4.89e+05,-6.57e+00,31,4.76e+00,2.19e-01,4.23e-02,5.03e+00
1.47e-03,4.41e+05,1.51e-03,1.40e-03,4.99e+05,-6.58e+00,32,4.78e+00,2.25e-01,4.25e-02,5.05e+00
1.45e-03,4.25e+05,1.49e-03,1.37e-03,4.55e+05,-6.60e+00,33,4.80e+00,2.22e-01,4.31e-02,5.06e+00
1.43e-03,4.18e+05,1.48e-03,1.34e-03,4.45e+05,-6.62e+00,34,4.81e+00,2.28e-01,4.37e-02,5.08e+00
1.42e-03,4.04e+05,1.46e-03,1.33e-03,4.30e+05,-6.63e+00,35,4.83e+00,2.31e-01,4.35e-02,5.10e+00
1.41e-03,3.96e+05,1.45e-03,1.31e-03,4.13e+05,-6.64e+00,36,4.79e+00,2.26e-01,4.26e-02,5.06e+00
1.39e-03,3.82e+05,1.43e-03,1.31e-03,3.98e+05,-6.65e+00,37,4.80e+00,2.34e-01,4.30e-02,5.08e+00
1.38e-03,3.81e+05,1.42e-03,1.28e-03,3.80e+05,-6.67e+00,38,4.79e+00,2.30e-01,4.30e-02,5.06e+00
1.36e-03,3.67e+05,1.40e-03,1.25e-03,3.57e+05,-6.69e+00,39,4.80e+00,2.17e-01,4.22e-02,5.06e+00
1.35e-03,3.58e+05,1.39e-03,1.25e-03,3.66e+05,-6.69e+00,40,4.80e+00,2.31e-01,4.35e-02,5.07e+00
