train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.30e-02,1.45e+07,2.74e-02,3.98e-03,9.49e+05,-5.53e+00,8,3.06e+00,1.50e-01,2.70e-02,3.24e+00
3.62e-03,7.90e+05,4.41e-03,3.08e-03,6.61e+05,-5.79e+00,9,3.06e+00,1.49e-01,1.23e-01,3.33e+00
2.96e-03,5.97e+05,3.56e-03,2.61e-03,5.34e+05,-5.95e+00,10,3.06e+00,1.50e-01,1.14e-01,3.33e+00
2.57e-03,4.96e+05,3.07e-03,2.34e-03,4.59e+05,-6.06e+00,11,3.07e+00,1.50e-01,1.21e-01,3.34e+00
2.31e-03,4.28e+05,2.74e-03,2.07e-03,3.93e+05,-6.19e+00,12,3.07e+00,1.50e-01,1.19e-01,3.34e+00
2.11e-03,3.76e+05,2.49e-03,1.89e-03,3.38e+05,-6.28e+00,13,3.05e+00,1.49e-01,1.13e-01,3.31e+00
1.96e-03,3.36e+05,2.29e-03,1.74e-03,3.08e+05,-6.36e+00,14,3.06e+00,1.50e-01,1.14e-01,3.32e+00
1.83e-03,3.00e+05,2.13e-03,1.63e-03,2.92e+05,-6.43e+00,15,3.05e+00,1.50e-01,1.14e-01,3.32e+00
1.73e-03,2.74e+05,2.00e-03,1.55e-03,2.47e+05,-6.48e+00,16,3.04e+00,1.50e-01,3.43e-02,3.22e+00
1.64e-03,2.48e+05,1.89e-03,1.48e-03,2.21e+05,-6.52e+00,17,3.04e+00,1.52e-01,1.14e-01,3.30e+00
1.56e-03,2.30e+05,1.79e-03,1.45e-03,2.11e+05,-6.54e+00,18,3.06e+00,1.47e-01,1.13e-01,3.32e+00
1.51e-03,2.14e+05,1.72e-03,1.42e-03,1.91e+05,-6.56e+00,19,3.05e+00,1.49e-01,1.15e-01,3.32e+00
1.46e-03,2.04e+05,1.67e-03,1.33e-03,1.81e+05,-6.62e+00,20,3.06e+00,1.50e-01,1.14e-01,3.32e+00
