train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
9.62e-02,2.35e+08,9.62e-02,6.50e-03,1.12e+07,-5.04e+00,0,1.55e+00,7.98e-02,1.28e-02,1.64e+00
4.80e-03,6.18e+06,4.80e-03,3.79e-03,3.76e+06,-5.58e+00,1,1.47e+00,7.98e-02,1.41e-02,1.56e+00
3.44e-03,2.77e+06,3.44e-03,2.99e-03,2.21e+06,-5.82e+00,2,1.48e+00,8.01e-02,1.43e-02,1.58e+00
3.01e-03,1.92e+06,3.01e-03,2.82e-03,1.82e+06,-5.88e+00,3,1.49e+00,7.98e-02,1.42e-02,1.58e+00
2.72e-03,1.58e+06,2.72e-03,2.52e-03,1.51e+06,-5.99e+00,4,1.47e+00,8.02e-02,1.42e-02,1.57e+00
2.49e-03,1.43e+06,2.49e-03,2.25e-03,1.39e+06,-6.10e+00,5,1.50e+00,7.99e-02,1.41e-02,1.59e+00
2.29e-03,1.30e+06,2.29e-03,2.01e-03,1.19e+06,-6.22e+00,6,1.49e+00,8.04e-02,1.42e-02,1.58e+00
2.15e-03,1.22e+06,2.15e-03,1.93e-03,1.17e+06,-6.26e+00,7,1.49e+00,7.96e-02,1.42e-02,1.58e+00
2.03e-03,1.15e+06,2.03e-03,1.82e-03,1.05e+06,-6.32e+00,8,1.49e+00,8.00e-02,1.44e-02,1.58e+00
1.92e-03,1.10e+06,1.92e-03,1.70e-03,1.03e+06,-6.38e+00,9,1.49e+00,8.04e-02,1.43e-02,1.58e+00
1.85e-03,1.06e+06,1.85e-03,1.65e-03,9.55e+05,-6.41e+00,10,1.49e+00,7.97e-02,1.48e-02,1.58e+00
1.77e-03,1.02e+06,1.77e-03,1.58e-03,1.00e+06,-6.45e+00,11,1.51e+00,8.02e-02,1.41e-02,1.60e+00
1.70e-03,9.92e+05,1.70e-03,1.53e-03,1.01e+06,-6.49e+00,12,1.48e+00,7.99e-02,1.41e-02,1.58e+00
1.65e-03,9.57e+05,1.65e-03,1.48e-03,1.00e+06,-6.52e+00,13,1.48e+00,7.97e-02,1.42e-02,1.58e+00
1.60e-03,9.27e+05,1.60e-03,1.43e-03,9.47e+05,-6.56e+00,14,1.47e+00,8.01e-02,1.41e-02,1.56e+00
1.56e-03,8.97e+05,1.56e-03,1.41e-03,9.61e+05,-6.57e+00,15,1.50e+00,8.06e-02,1.37e-02,1.59e+00
1.52e-03,8.66e+05,1.52e-03,1.39e-03,8.89e+05,-6.58e+00,16,1.50e+00,8.04e-02,1.38e-02,1.59e+00
1.49e-03,8.47e+05,1.49e-03,1.37e-03,8.62e+05,-6.59e+00,17,1.50e+00,8.02e-02,1.37e-02,1.59e+00
1.45e-03,8.20e+05,1.45e-03,1.37e-03,8.62e+05,-6.60e+00,18,1.50e+00,8.04e-02,1.36e-02,1.60e+00
1.42e-03,7.92e+05,1.42e-03,1.37e-03,7.94e+05,-6.60e+00,19,1.50e+00,8.02e-02,1.35e-02,1.59e+00
1.39e-03,7.68e+05,1.39e-03,1.36e-03,7.59e+05,-6.60e+00,20,1.50e+00,8.01e-02,1.36e-02,1.59e+00
1.37e-03,7.40e+05,1.37e-03,1.38e-03,7.76e+05,-6.59e+00,21,1.50e+00,8.06e-02,1.11e-02,1.59e+00
1.35e-03,7.23e+05,1.35e-03,1.36e-03,7.10e+05,-6.60e+00,22,1.50e+00,8.04e-02,1.11e-02,1.59e+00
1.33e-03,7.07e+05,1.33e-03,1.34e-03,6.85e+05,-6.62e+00,23,1.50e+00,8.82e-02,2.02e-02,1.61e+00
1.31e-03,6.96e+05,1.31e-03,1.34e-03,6.73e+05,-6.62e+00,24,1.48e+00,8.05e-02,2.11e-02,1.59e+00
1.29e-03,6.71e+05,1.29e-03,1.33e-03,6.62e+05,-6.63e+00,25,1.50e+00,8.35e-02,1.42e-02,1.60e+00
1.27e-03,6.52e+05,1.27e-03,1.31e-03,6.45e+05,-6.64e+00,26,1.50e+00,8.09e-02,2.61e-02,1.61e+00
1.25e-03,6.29e+05,1.25e-03,1.30e-03,6.47e+05,-6.65e+00,27,1.51e+00,8.10e-02,1.41e-02,1.60e+00
1.24e-03,6.23e+05,1.24e-03,1.27e-03,6.09e+05,-6.67e+00,28,1.50e+00,8.01e-02,1.41e-02,1.59e+00
1.22e-03,6.08e+05,1.22e-03,1.22e-03,5.75e+05,-6.71e+00,29,1.49e+00,7.98e-02,1.42e-02,1.58e+00
1.20e-03,5.89e+05,1.20e-03,1.21e-03,5.79e+05,-6.72e+00,30,1.50e+00,8.01e-02,1.45e-02,1.60e+00
1.18e-03,5.77e+05,1.18e-03,1.20e-03,5.65e+05,-6.73e+00,31,1.49e+00,8.01e-02,1.40e-02,1.59e+00
1.17e-03,5.55e+05,1.17e-03,1.17e-03,5.43e+05,-6.76e+00,32,1.47e+00,7.99e-02,1.41e-02,1.56e+00
1.16e-03,5.44e+05,1.16e-03,1.16e-03,5.22e+05,-6.77e+00,33,1.48e+00,7.99e-02,1.41e-02,1.58e+00
1.15e-03,5.34e+05,1.15e-03,1.16e-03,5.26e+05,-6.76e+00,34,1.49e+00,8.00e-02,1.12e-02,1.58e+00
1.14e-03,5.32e+05,1.14e-03,1.15e-03,5.29e+05,-6.77e+00,35,1.53e+00,8.03e-02,1.39e-02,1.62e+00
1.13e-03,5.17e+05,1.13e-03,1.17e-03,5.18e+05,-6.76e+00,36,1.50e+00,8.04e-02,1.09e-02,1.59e+00
1.13e-03,5.05e+05,1.13e-03,1.18e-03,5.15e+05,-6.75e+00,37,1.50e+00,8.00e-02,1.09e-02,1.59e+00
1.12e-03,4.98e+05,1.12e-03,1.21e-03,5.11e+05,-6.72e+00,38,1.49e+00,8.03e-02,1.14e-02,1.58e+00
1.11e-03,4.91e+05,1.11e-03,1.20e-03,5.15e+05,-6.73e+00,39,1.51e+00,8.01e-02,1.14e-02,1.60e+00
1.10e-03,4.89e+05,1.10e-03,1.18e-03,4.84e+05,-6.74e+00,40,1.51e+00,8.03e-02,1.16e-02,1.60e+00
1.09e-03,4.76e+05,1.09e-03,1.16e-03,4.58e+05,-6.76e+00,41,1.49e+00,8.03e-02,1.14e-02,1.58e+00
1.08e-03,4.67e+05,1.08e-03,1.14e-03,4.53e+05,-6.78e+00,42,1.47e+00,8.02e-02,1.44e-02,1.57e+00
1.08e-03,4.59e+05,1.08e-03,1.12e-03,4.51e+05,-6.79e+00,43,1.51e+00,8.02e-02,1.45e-02,1.60e+00
1.07e-03,4.48e+05,1.07e-03,1.13e-03,4.40e+05,-6.79e+00,44,1.49e+00,8.01e-02,1.13e-02,1.58e+00
1.07e-03,4.47e+05,1.07e-03,1.11e-03,4.23e+05,-6.81e+00,45,1.51e+00,8.01e-02,1.43e-02,1.60e+00
1.06e-03,4.39e+05,1.06e-03,1.10e-03,4.25e+05,-6.82e+00,46,1.50e+00,8.14e-02,1.43e-02,1.60e+00
1.06e-03,4.31e+05,1.06e-03,1.08e-03,4.13e+05,-6.83e+00,47,1.51e+00,8.02e-02,1.43e-02,1.60e+00
1.05e-03,4.20e+05,1.05e-03,1.08e-03,3.95e+05,-6.84e+00,48,1.51e+00,8.10e-02,1.63e-02,1.60e+00
1.04e-03,4.10e+05,1.04e-03,1.08e-03,3.95e+05,-6.84e+00,49,1.51e+00,8.38e-02,1.42e-02,1.61e+00
1.03e-03,4.06e+05,1.03e-03,1.07e-03,4.01e+05,-6.84e+00,50,1.51e+00,8.01e-02,1.46e-02,1.60e+00
1.03e-03,3.98e+05,1.03e-03,1.08e-03,3.86e+05,-6.83e+00,51,1.50e+00,7.99e-02,1.13e-02,1.59e+00
1.02e-03,3.88e+05,1.02e-03,1.07e-03,3.78e+05,-6.85e+00,52,1.50e+00,7.98e-02,1.44e-02,1.60e+00
1.01e-03,3.85e+05,1.01e-03,1.06e-03,3.76e+05,-6.85e+00,53,1.50e+00,8.03e-02,1.43e-02,1.60e+00
1.01e-03,3.82e+05,1.01e-03,1.06e-03,3.72e+05,-6.85e+00,54,1.53e+00,8.05e-02,1.14e-02,1.62e+00
1.00e-03,3.83e+05,1.00e-03,1.05e-03,3.62e+05,-6.86e+00,55,1.51e+00,8.04e-02,1.44e-02,1.60e+00
9.95e-04,3.75e+05,9.95e-04,1.05e-03,3.52e+05,-6.86e+00,56,1.49e+00,7.97e-02,1.14e-02,1.58e+00
9.89e-04,3.67e+05,9.89e-04,1.04e-03,3.41e+05,-6.87e+00,57,1.50e+00,7.99e-02,1.45e-02,1.60e+00
9.84e-04,3.68e+05,9.84e-04,1.04e-03,3.39e+05,-6.87e+00,58,1.50e+00,8.00e-02,1.43e-02,1.59e+00
9.82e-04,3.64e+05,9.82e-04,1.04e-03,3.38e+05,-6.88e+00,59,1.49e+00,8.04e-02,1.43e-02,1.58e+00
9.74e-04,3.57e+05,9.74e-04,1.03e-03,3.36e+05,-6.88e+00,60,1.51e+00,7.99e-02,1.45e-02,1.60e+00
9.70e-04,3.52e+05,9.70e-04,1.03e-03,3.25e+05,-6.88e+00,61,1.50e+00,8.00e-02,1.14e-02,1.59e+00
9.62e-04,3.52e+05,9.62e-04,1.04e-03,3.31e+05,-6.88e+00,62,1.50e+00,7.97e-02,1.12e-02,1.59e+00
9.59e-04,3.49e+05,9.59e-04,1.03e-03,3.25e+05,-6.88e+00,63,1.48e+00,8.05e-02,1.40e-02,1.58e+00
9.53e-04,3.44e+05,9.53e-04,1.02e-03,3.27e+05,-6.89e+00,64,1.48e+00,8.06e-02,2.52e-02,1.59e+00
9.50e-04,3.43e+05,9.50e-04,1.02e-03,3.16e+05,-6.89e+00,65,1.47e+00,9.33e-02,1.08e-02,1.58e+00
9.45e-04,3.37e+05,9.45e-04,1.01e-03,3.05e+05,-6.90e+00,66,1.48e+00,9.31e-02,1.38e-02,1.59e+00
9.42e-04,3.33e+05,9.42e-04,1.01e-03,3.16e+05,-6.90e+00,67,1.50e+00,8.07e-02,1.08e-02,1.59e+00
9.39e-04,3.32e+05,9.39e-04,1.01e-03,3.06e+05,-6.90e+00,68,1.50e+00,9.26e-02,1.09e-02,1.60e+00
9.36e-04,3.28e+05,9.36e-04,1.00e-03,3.02e+05,-6.91e+00,69,1.50e+00,7.99e-02,1.40e-02,1.59e+00
9.28e-04,3.25e+05,9.28e-04,9.95e-04,2.96e+05,-6.92e+00,70,1.50e+00,8.02e-02,1.40e-02,1.59e+00
9.25e-04,3.22e+05,9.25e-04,9.99e-04,3.00e+05,-6.91e+00,71,1.50e+00,8.02e-02,1.08e-02,1.59e+00
9.21e-04,3.20e+05,9.21e-04,9.91e-04,2.91e+05,-6.92e+00,72,1.50e+00,8.02e-02,1.35e-02,1.59e+00
9.18e-04,3.18e+05,9.18e-04,1.00e-03,2.97e+05,-6.91e+00,73,1.53e+00,7.98e-02,1.12e-02,1.62e+00
9.16e-04,3.17e+05,9.16e-04,9.97e-04,2.90e+05,-6.91e+00,74,1.50e+00,8.01e-02,1.14e-02,1.60e+00
9.13e-04,3.15e+05,9.13e-04,9.87e-04,2.88e+05,-6.92e+00,75,1.48e+00,8.00e-02,1.46e-02,1.58e+00
9.07e-04,3.09e+05,9.07e-04,9.73e-04,2.94e+05,-6.94e+00,76,1.49e+00,8.00e-02,1.42e-02,1.58e+00
9.07e-04,3.13e+05,9.07e-04,9.77e-04,2.92e+05,-6.93e+00,77,1.49e+00,8.01e-02,1.14e-02,1.58e+00
9.01e-04,3.10e+05,9.01e-04,9.78e-04,2.89e+05,-6.93e+00,78,1.50e+00,7.99e-02,1.13e-02,1.59e+00
8.96e-04,3.03e+05,8.96e-04,9.69e-04,2.93e+05,-6.94e+00,79,1.50e+00,7.99e-02,1.42e-02,1.60e+00
8.95e-04,3.04e+05,8.95e-04,9.70e-04,3.01e+05,-6.94e+00,80,1.50e+00,8.04e-02,1.15e-02,1.59e+00
8.93e-04,3.02e+05,8.93e-04,9.70e-04,2.96e+05,-6.94e+00,81,1.50e+00,8.02e-02,1.11e-02,1.59e+00
8.89e-04,2.98e+05,8.89e-04,9.72e-04,2.77e+05,-6.94e+00,82,1.50e+00,8.01e-02,1.10e-02,1.59e+00
8.85e-04,2.95e+05,8.85e-04,9.58e-04,2.81e+05,-6.95e+00,83,1.50e+00,8.02e-02,1.43e-02,1.59e+00
8.82e-04,2.94e+05,8.82e-04,9.53e-04,2.82e+05,-6.96e+00,84,1.50e+00,8.01e-02,1.43e-02,1.60e+00
8.79e-04,2.89e+05,8.79e-04,9.57e-04,2.71e+05,-6.96e+00,85,1.49e+00,8.04e-02,1.14e-02,1.58e+00
8.79e-04,2.90e+05,8.79e-04,9.60e-04,2.84e+05,-6.95e+00,86,1.52e+00,8.01e-02,1.14e-02,1.61e+00
8.74e-04,2.89e+05,8.74e-04,9.51e-04,2.81e+05,-6.96e+00,87,1.49e+00,8.00e-02,1.43e-02,1.58e+00
8.72e-04,2.86e+05,8.72e-04,9.43e-04,2.81e+05,-6.97e+00,88,1.50e+00,8.15e-02,1.43e-02,1.60e+00
8.71e-04,2.81e+05,8.71e-04,9.39e-04,2.68e+05,-6.97e+00,89,1.49e+00,8.01e-02,1.43e-02,1.59e+00
8.69e-04,2.80e+05,8.69e-04,9.34e-04,2.75e+05,-6.98e+00,90,1.50e+00,8.03e-02,1.46e-02,1.60e+00
8.64e-04,2.81e+05,8.64e-04,9.20e-04,2.63e+05,-6.99e+00,91,1.52e+00,8.03e-02,1.44e-02,1.61e+00
8.63e-04,2.79e+05,8.63e-04,9.17e-04,2.57e+05,-7.00e+00,92,1.50e+00,8.01e-02,1.42e-02,1.60e+00
8.63e-04,2.78e+05,8.63e-04,9.05e-04,2.65e+05,-7.01e+00,93,1.50e+00,7.99e-02,1.42e-02,1.60e+00
8.62e-04,2.76e+05,8.62e-04,9.02e-04,2.61e+05,-7.01e+00,94,1.50e+00,7.99e-02,1.43e-02,1.60e+00
8.60e-04,2.77e+05,8.60e-04,8.98e-04,2.63e+05,-7.02e+00,95,1.51e+00,8.01e-02,1.43e-02,1.60e+00
8.59e-04,2.75e+05,8.59e-04,8.89e-04,2.51e+05,-7.03e+00,96,1.50e+00,8.01e-02,1.42e-02,1.60e+00
8.57e-04,2.73e+05,8.57e-04,8.86e-04,2.48e+05,-7.03e+00,97,1.50e+00,7.97e-02,1.44e-02,1.60e+00
8.57e-04,2.75e+05,8.57e-04,8.76e-04,2.45e+05,-7.04e+00,98,1.50e+00,7.98e-02,1.43e-02,1.60e+00
8.57e-04,2.71e+05,8.57e-04,8.75e-04,2.46e+05,-7.04e+00,99,1.50e+00,8.04e-02,1.43e-02,1.60e+00
8.58e-04,2.72e+05,8.58e-04,8.74e-04,2.58e+05,-7.05e+00,100,1.50e+00,7.96e-02,1.51e-02,1.60e+00
8.57e-04,2.69e+05,8.57e-04,8.69e-04,2.46e+05,-7.05e+00,101,1.50e+00,8.09e-02,1.44e-02,1.60e+00
8.51e-04,2.69e+05,8.51e-04,8.70e-04,2.43e+05,-7.05e+00,102,1.50e+00,9.20e-02,1.13e-02,1.61e+00
8.49e-04,2.68e+05,8.49e-04,8.67e-04,2.38e+05,-7.05e+00,103,1.50e+00,8.07e-02,1.44e-02,1.60e+00
8.45e-04,2.63e+05,8.45e-04,8.61e-04,2.39e+05,-7.06e+00,104,1.50e+00,8.11e-02,1.43e-02,1.60e+00
8.42e-04,2.64e+05,8.42e-04,8.69e-04,2.49e+05,-7.05e+00,105,1.50e+00,9.41e-02,1.14e-02,1.61e+00
8.40e-04,2.62e+05,8.40e-04,8.61e-04,2.41e+05,-7.06e+00,106,1.50e+00,8.00e-02,1.13e-02,1.59e+00
8.37e-04,2.62e+05,8.37e-04,8.58e-04,2.38e+05,-7.06e+00,107,1.47e+00,8.00e-02,1.39e-02,1.56e+00
8.33e-04,2.59e+05,8.33e-04,8.57e-04,2.36e+05,-7.06e+00,108,1.49e+00,7.98e-02,1.37e-02,1.58e+00
8.30e-04,2.58e+05,8.30e-04,8.53e-04,2.38e+05,-7.07e+00,109,1.50e+00,7.96e-02,1.34e-02,1.59e+00
8.27e-04,2.61e+05,8.27e-04,8.51e-04,2.43e+05,-7.07e+00,110,1.52e+00,7.99e-02,1.38e-02,1.62e+00
8.24e-04,2.55e+05,8.24e-04,8.46e-04,2.43e+05,-7.08e+00,111,1.50e+00,8.00e-02,1.32e-02,1.59e+00
8.23e-04,2.55e+05,8.23e-04,8.49e-04,2.39e+05,-7.07e+00,112,1.48e+00,7.98e-02,1.07e-02,1.57e+00
8.20e-04,2.52e+05,8.20e-04,8.51e-04,2.32e+05,-7.07e+00,113,1.50e+00,7.99e-02,1.10e-02,1.59e+00
8.18e-04,2.53e+05,8.18e-04,8.46e-04,2.30e+05,-7.08e+00,114,1.50e+00,8.05e-02,1.37e-02,1.60e+00
8.15e-04,2.50e+05,8.15e-04,8.46e-04,2.28e+05,-7.08e+00,115,1.50e+00,7.98e-02,1.08e-02,1.59e+00
8.12e-04,2.52e+05,8.12e-04,8.49e-04,2.37e+05,-7.07e+00,116,1.50e+00,8.00e-02,1.12e-02,1.59e+00
8.12e-04,2.57e+05,8.12e-04,8.45e-04,2.37e+05,-7.08e+00,117,1.51e+00,7.97e-02,1.44e-02,1.60e+00
8.11e-04,2.52e+05,8.11e-04,8.44e-04,2.29e+05,-7.08e+00,118,1.50e+00,8.00e-02,1.42e-02,1.60e+00
8.09e-04,2.49e+05,8.09e-04,8.37e-04,2.36e+05,-7.09e+00,119,1.50e+00,8.06e-02,1.37e-02,1.59e+00
8.07e-04,2.47e+05,8.07e-04,8.39e-04,2.31e+05,-7.09e+00,120,1.50e+00,8.04e-02,1.15e-02,1.59e+00
8.05e-04,2.48e+05,8.05e-04,8.37e-04,2.24e+05,-7.09e+00,121,1.50e+00,9.29e-02,1.52e-02,1.61e+00
8.03e-04,2.47e+05,8.03e-04,8.31e-04,2.26e+05,-7.10e+00,122,1.50e+00,8.01e-02,1.47e-02,1.60e+00
8.01e-04,2.48e+05,8.01e-04,8.38e-04,2.28e+05,-7.09e+00,123,1.51e+00,8.04e-02,1.13e-02,1.60e+00
8.01e-04,2.47e+05,8.01e-04,8.42e-04,2.25e+05,-7.08e+00,124,1.50e+00,7.96e-02,1.13e-02,1.60e+00
7.99e-04,2.46e+05,7.99e-04,8.29e-04,2.13e+05,-7.10e+00,125,1.49e+00,8.40e-02,1.43e-02,1.58e+00
7.98e-04,2.46e+05,7.98e-04,8.34e-04,2.24e+05,-7.09e+00,126,1.50e+00,8.67e-02,1.14e-02,1.59e+00
7.95e-04,2.43e+05,7.95e-04,8.30e-04,2.28e+05,-7.10e+00,127,1.50e+00,7.98e-02,1.13e-02,1.60e+00
7.93e-04,2.41e+05,7.93e-04,8.28e-04,2.29e+05,-7.10e+00,128,1.50e+00,8.03e-02,1.40e-02,1.59e+00
7.93e-04,2.44e+05,7.93e-04,8.21e-04,2.24e+05,-7.11e+00,129,1.53e+00,8.02e-02,1.37e-02,1.62e+00
7.89e-04,2.39e+05,7.89e-04,8.19e-04,2.20e+05,-7.11e+00,130,1.50e+00,8.01e-02,1.37e-02,1.60e+00
7.90e-04,2.42e+05,7.90e-04,8.19e-04,2.32e+05,-7.11e+00,131,1.50e+00,8.02e-02,1.09e-02,1.59e+00
7.88e-04,2.38e+05,7.88e-04,8.25e-04,2.32e+05,-7.10e+00,132,1.50e+00,8.02e-02,1.08e-02,1.59e+00
7.85e-04,2.38e+05,7.85e-04,8.17e-04,2.18e+05,-7.11e+00,133,1.50e+00,8.02e-02,1.36e-02,1.59e+00
7.84e-04,2.35e+05,7.84e-04,8.25e-04,2.25e+05,-7.10e+00,134,1.50e+00,8.00e-02,1.11e-02,1.59e+00
7.82e-04,2.36e+05,7.82e-04,8.19e-04,2.23e+05,-7.11e+00,135,1.50e+00,8.02e-02,1.10e-02,1.59e+00
7.80e-04,2.33e+05,7.80e-04,8.14e-04,2.20e+05,-7.12e+00,136,1.48e+00,8.01e-02,1.37e-02,1.58e+00
7.77e-04,2.29e+05,7.77e-04,8.22e-04,2.23e+05,-7.11e+00,137,1.48e+00,7.98e-02,1.09e-02,1.57e+00
7.77e-04,2.35e+05,7.77e-04,8.08e-04,2.27e+05,-7.12e+00,138,1.50e+00,8.10e-02,2.18e-02,1.60e+00
7.75e-04,2.33e+05,7.75e-04,8.21e-04,2.28e+05,-7.11e+00,139,1.49e+00,8.17e-02,1.60e-02,1.59e+00
