train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
2.04e-03,1.06e+06,2.14e-03,1.84e-03,8.90e+05,-6.30e+00,8,3.21e+00,1.56e-01,2.84e-02,3.40e+00
1.89e-03,9.30e+05,1.99e-03,1.73e-03,8.04e+05,-6.36e+00,9,3.16e+00,1.51e-01,1.17e-01,3.43e+00
1.78e-03,8.49e+05,1.87e-03,1.62e-03,7.48e+05,-6.43e+00,10,3.07e+00,1.51e-01,4.78e-02,3.27e+00
1.71e-03,7.94e+05,1.79e-03,1.54e-03,7.12e+05,-6.48e+00,11,3.07e+00,1.51e-01,1.14e-01,3.34e+00
1.65e-03,7.59e+05,1.73e-03,1.47e-03,6.55e+05,-6.53e+00,12,3.09e+00,1.52e-01,1.17e-01,3.36e+00
1.60e-03,7.18e+05,1.67e-03,1.42e-03,6.39e+05,-6.56e+00,13,3.08e+00,1.51e-01,1.15e-01,3.35e+00
1.54e-03,6.80e+05,1.61e-03,1.39e-03,6.17e+05,-6.58e+00,14,3.22e+00,1.51e-01,1.19e-01,3.49e+00
1.50e-03,6.60e+05,1.56e-03,1.38e-03,6.06e+05,-6.59e+00,15,3.10e+00,1.50e-01,3.02e-02,3.28e+00
1.46e-03,6.35e+05,1.52e-03,1.38e-03,6.16e+05,-6.59e+00,16,3.07e+00,1.52e-01,3.05e-02,3.26e+00
1.43e-03,6.14e+05,1.49e-03,1.36e-03,6.05e+05,-6.60e+00,17,3.08e+00,1.50e-01,1.19e-01,3.35e+00
1.39e-03,5.87e+05,1.45e-03,1.35e-03,6.23e+05,-6.61e+00,18,3.06e+00,1.51e-01,3.04e-02,3.24e+00
1.37e-03,5.73e+05,1.42e-03,1.32e-03,6.11e+05,-6.64e+00,19,3.05e+00,1.50e-01,3.04e-02,3.23e+00
1.33e-03,5.50e+05,1.39e-03,1.29e-03,6.14e+05,-6.65e+00,20,3.06e+00,1.50e-01,1.14e-01,3.32e+00
1.30e-03,5.29e+05,1.36e-03,1.26e-03,5.97e+05,-6.68e+00,21,3.06e+00,1.50e-01,2.98e-02,3.24e+00
1.28e-03,5.16e+05,1.33e-03,1.25e-03,6.01e+05,-6.69e+00,22,3.05e+00,1.49e-01,5.67e-02,3.26e+00
1.26e-03,4.98e+05,1.31e-03,1.24e-03,5.96e+05,-6.70e+00,23,3.06e+00,1.52e-01,1.17e-01,3.33e+00
1.24e-03,4.90e+05,1.29e-03,1.22e-03,5.89e+05,-6.71e+00,24,3.07e+00,1.50e-01,3.00e-02,3.25e+00
1.22e-03,4.73e+05,1.27e-03,1.19e-03,5.86e+05,-6.74e+00,25,3.05e+00,1.51e-01,3.01e-02,3.23e+00
1.20e-03,4.57e+05,1.24e-03,1.16e-03,5.41e+05,-6.76e+00,26,3.05e+00,1.50e-01,2.99e-02,3.23e+00
1.18e-03,4.40e+05,1.22e-03,1.17e-03,5.52e+05,-6.75e+00,27,3.05e+00,1.49e-01,2.46e-02,3.22e+00
1.16e-03,4.29e+05,1.21e-03,1.15e-03,5.15e+05,-6.77e+00,28,3.04e+00,1.49e-01,9.70e-02,3.29e+00
1.14e-03,4.18e+05,1.19e-03,1.13e-03,4.87e+05,-6.79e+00,29,3.06e+00,1.48e-01,1.19e-01,3.32e+00
1.13e-03,4.11e+05,1.17e-03,1.12e-03,4.54e+05,-6.80e+00,30,3.05e+00,1.51e-01,1.19e-01,3.31e+00
1.12e-03,3.98e+05,1.16e-03,1.12e-03,4.43e+05,-6.80e+00,31,3.05e+00,1.47e-01,1.13e-01,3.31e+00
1.11e-03,3.96e+05,1.15e-03,1.10e-03,4.08e+05,-6.82e+00,32,3.05e+00,1.49e-01,1.13e-01,3.31e+00
1.11e-03,3.92e+05,1.15e-03,1.09e-03,4.11e+05,-6.83e+00,33,3.04e+00,1.50e-01,4.02e-02,3.23e+00
1.09e-03,3.85e+05,1.13e-03,1.08e-03,3.96e+05,-6.84e+00,34,3.04e+00,1.50e-01,1.13e-01,3.30e+00
1.09e-03,3.82e+05,1.13e-03,1.04e-03,3.98e+05,-6.87e+00,35,3.05e+00,1.52e-01,1.13e-01,3.31e+00
1.08e-03,3.75e+05,1.11e-03,1.02e-03,3.97e+05,-6.89e+00,36,3.04e+00,1.49e-01,1.11e-01,3.30e+00
1.06e-03,3.67e+05,1.10e-03,1.02e-03,4.02e+05,-6.89e+00,37,3.05e+00,1.50e-01,1.14e-01,3.32e+00
1.06e-03,3.59e+05,1.09e-03,1.02e-03,4.01e+05,-6.89e+00,38,3.05e+00,1.50e-01,1.14e-01,3.32e+00
1.04e-03,3.55e+05,1.08e-03,1.01e-03,4.21e+05,-6.91e+00,39,3.05e+00,1.51e-01,1.22e-01,3.32e+00
1.04e-03,3.50e+05,1.07e-03,1.00e-03,4.21e+05,-6.91e+00,40,3.05e+00,1.49e-01,1.14e-01,3.31e+00
1.02e-03,3.41e+05,1.06e-03,9.86e-04,4.21e+05,-6.93e+00,41,3.05e+00,1.50e-01,1.15e-01,3.32e+00
1.02e-03,3.36e+05,1.05e-03,9.89e-04,4.11e+05,-6.92e+00,42,3.05e+00,1.50e-01,1.08e-01,3.31e+00
1.01e-03,3.30e+05,1.04e-03,9.72e-04,4.18e+05,-6.94e+00,43,3.06e+00,1.49e-01,1.13e-01,3.32e+00
1.00e-03,3.23e+05,1.03e-03,9.66e-04,4.04e+05,-6.95e+00,44,3.06e+00,1.49e-01,1.14e-01,3.32e+00
9.92e-04,3.16e+05,1.02e-03,9.47e-04,3.86e+05,-6.97e+00,45,3.05e+00,1.51e-01,1.14e-01,3.32e+00
9.82e-04,3.12e+05,1.01e-03,9.51e-04,3.88e+05,-6.96e+00,46,3.05e+00,1.50e-01,1.08e-01,3.31e+00
