var,run,key,median_rmsd,mean_rmsd,std_rmsd,ccc,inversion_ratio,wd_N-CA,wd_CA-C,wd_C-N,wd_CA-CB
14,3,test_trans,10.531431198120117,10.553075790405273,0.1510748714208603,0.9168184947977704,0.0,0.8312420085852956,0.8674713217761588,1.0375350972610624,0.7952345314181126
14,3,train_both,0.9074927568435669,0.9199929237365723,0.10904665291309357,0.9941653154529897,0.488,0.0832723128626664,0.09402512652600024,0.0972889591617971,0.08303349964416376
14,3,train_closed,10.371566772460938,10.375494003295898,0.07387736439704895,0.84226950883732,0.0,0.8172462125663877,0.856086978062782,1.0233682757021711,0.7840729750354124
14,3,train_open,10.630247116088867,10.63251781463623,0.0766436904668808,0.6695085353842901,0.0,0.8534696206830397,0.8874421762815838,1.0484556001817182,0.8253214603354909
