train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.37e-01,3.16e+08,1.37e-01,8.08e-03,1.10e+07,-4.82e+00,0,1.30e+01,2.27e-01,1.56e-01,1.34e+01
5.71e-03,6.35e+06,5.71e-03,3.86e-03,3.78e+06,-5.56e+00,1,2.57e+00,1.30e-01,2.79e-02,2.73e+00
3.70e-03,2.83e+06,3.70e-03,3.56e-03,2.40e+06,-5.65e+00,2,2.57e+00,1.30e-01,2.88e-02,2.72e+00
3.18e-03,1.87e+06,3.18e-03,3.55e-03,1.93e+06,-5.65e+00,3,2.57e+00,1.26e-01,2.89e-02,2.72e+00
2.97e-03,1.46e+06,2.97e-03,2.96e-03,1.44e+06,-5.84e+00,4,2.52e+00,1.24e-01,2.86e-02,2.67e+00
2.90e-03,1.27e+06,2.90e-03,2.51e-03,1.11e+06,-6.00e+00,5,2.45e+00,1.22e-01,2.88e-02,2.60e+00
2.71e-03,1.08e+06,2.71e-03,2.43e-03,9.64e+05,-6.03e+00,6,2.46e+00,1.21e-01,3.79e-02,2.62e+00
2.61e-03,9.86e+05,2.61e-03,2.38e-03,9.22e+05,-6.05e+00,7,2.45e+00,1.21e-01,4.62e-02,2.62e+00
2.52e-03,9.48e+05,2.52e-03,2.28e-03,9.16e+05,-6.10e+00,8,2.47e+00,1.23e-01,4.46e-02,2.64e+00
2.41e-03,9.72e+05,2.41e-03,2.21e-03,1.02e+06,-6.13e+00,9,2.48e+00,1.22e-01,4.35e-02,2.65e+00
2.27e-03,1.05e+06,2.27e-03,2.13e-03,1.17e+06,-6.16e+00,10,2.47e+00,1.23e-01,4.38e-02,2.64e+00
2.12e-03,1.07e+06,2.12e-03,2.06e-03,1.15e+06,-6.19e+00,11,2.47e+00,1.21e-01,4.48e-02,2.63e+00
2.01e-03,1.02e+06,2.01e-03,1.91e-03,1.04e+06,-6.27e+00,12,2.47e+00,1.23e-01,3.75e-02,2.63e+00
1.92e-03,9.75e+05,1.92e-03,1.82e-03,9.45e+05,-6.32e+00,13,2.45e+00,1.23e-01,3.75e-02,2.61e+00
1.87e-03,9.22e+05,1.87e-03,1.76e-03,8.69e+05,-6.35e+00,14,2.47e+00,1.21e-01,4.32e-02,2.63e+00
1.82e-03,8.91e+05,1.82e-03,1.71e-03,8.18e+05,-6.38e+00,15,2.46e+00,1.23e-01,4.30e-02,2.63e+00
1.78e-03,8.42e+05,1.78e-03,1.69e-03,7.96e+05,-6.39e+00,16,2.47e+00,1.23e-01,4.46e-02,2.63e+00
1.76e-03,8.23e+05,1.76e-03,1.68e-03,7.41e+05,-6.40e+00,17,2.49e+00,1.22e-01,3.79e-02,2.65e+00
1.74e-03,8.06e+05,1.74e-03,1.67e-03,7.75e+05,-6.40e+00,18,2.46e+00,1.22e-01,4.37e-02,2.63e+00
1.72e-03,7.63e+05,1.72e-03,1.67e-03,7.24e+05,-6.41e+00,19,2.46e+00,1.22e-01,5.40e-02,2.64e+00
1.70e-03,7.45e+05,1.70e-03,1.63e-03,7.18e+05,-6.43e+00,20,2.46e+00,1.21e-01,4.48e-02,2.63e+00
1.69e-03,7.08e+05,1.69e-03,1.63e-03,6.94e+05,-6.43e+00,21,2.45e+00,1.22e-01,4.26e-02,2.62e+00
1.67e-03,6.99e+05,1.67e-03,1.64e-03,7.03e+05,-6.42e+00,22,2.45e+00,1.22e-01,3.06e-02,2.60e+00
1.66e-03,6.82e+05,1.66e-03,1.63e-03,6.61e+05,-6.43e+00,23,2.44e+00,1.21e-01,3.06e-02,2.59e+00
1.65e-03,6.59e+05,1.65e-03,1.64e-03,6.75e+05,-6.42e+00,24,2.44e+00,1.21e-01,3.13e-02,2.59e+00
