train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
2.00e-03,1.02e+06,2.11e-03,1.83e-03,9.51e+05,-6.31e+00,8,5.07e+00,2.45e-01,3.91e-02,5.35e+00
1.90e-03,8.81e+05,1.99e-03,1.75e-03,8.53e+05,-6.35e+00,9,5.00e+00,2.34e-01,4.41e-02,5.28e+00
1.82e-03,8.06e+05,1.90e-03,1.72e-03,8.07e+05,-6.37e+00,10,4.98e+00,2.33e-01,4.55e-02,5.26e+00
1.75e-03,7.53e+05,1.83e-03,1.67e-03,7.52e+05,-6.40e+00,11,5.01e+00,2.36e-01,4.37e-02,5.29e+00
1.70e-03,7.30e+05,1.78e-03,1.65e-03,7.06e+05,-6.41e+00,12,4.98e+00,2.27e-01,4.24e-02,5.25e+00
1.65e-03,7.00e+05,1.72e-03,1.58e-03,7.31e+05,-6.46e+00,13,4.98e+00,2.29e-01,4.27e-02,5.25e+00
1.61e-03,6.83e+05,1.68e-03,1.52e-03,7.22e+05,-6.49e+00,14,4.94e+00,2.34e-01,4.32e-02,5.22e+00
1.55e-03,6.78e+05,1.61e-03,1.44e-03,7.01e+05,-6.55e+00,15,4.94e+00,2.41e-01,4.44e-02,5.23e+00
1.49e-03,6.54e+05,1.55e-03,1.38e-03,6.76e+05,-6.59e+00,16,5.03e+00,2.34e-01,4.51e-02,5.31e+00
1.44e-03,6.35e+05,1.50e-03,1.32e-03,6.42e+05,-6.64e+00,17,4.95e+00,2.26e-01,4.33e-02,5.22e+00
1.40e-03,6.11e+05,1.46e-03,1.27e-03,6.14e+05,-6.67e+00,18,4.93e+00,2.31e-01,4.35e-02,5.20e+00
1.37e-03,6.01e+05,1.43e-03,1.26e-03,5.95e+05,-6.68e+00,19,4.88e+00,2.32e-01,4.37e-02,5.15e+00
1.34e-03,5.81e+05,1.40e-03,1.27e-03,6.10e+05,-6.67e+00,20,4.88e+00,2.28e-01,3.68e-02,5.14e+00
1.30e-03,5.59e+05,1.36e-03,1.27e-03,5.94e+05,-6.68e+00,21,4.88e+00,2.27e-01,3.60e-02,5.14e+00
1.26e-03,5.33e+05,1.32e-03,1.24e-03,5.87e+05,-6.70e+00,22,4.88e+00,2.29e-01,4.36e-02,5.15e+00
1.23e-03,5.14e+05,1.28e-03,1.20e-03,5.48e+05,-6.73e+00,23,4.88e+00,2.33e-01,4.38e-02,5.16e+00
1.21e-03,5.00e+05,1.26e-03,1.18e-03,5.29e+05,-6.75e+00,24,4.88e+00,2.34e-01,4.33e-02,5.15e+00
1.18e-03,4.83e+05,1.23e-03,1.15e-03,5.51e+05,-6.77e+00,25,4.91e+00,2.31e-01,4.26e-02,5.19e+00
1.16e-03,4.73e+05,1.21e-03,1.15e-03,5.38e+05,-6.78e+00,26,4.87e+00,2.31e-01,4.28e-02,5.14e+00
1.15e-03,4.56e+05,1.19e-03,1.14e-03,5.72e+05,-6.78e+00,27,4.89e+00,2.29e-01,4.30e-02,5.17e+00
1.14e-03,4.45e+05,1.18e-03,1.14e-03,5.50e+05,-6.78e+00,28,4.89e+00,2.31e-01,4.36e-02,5.17e+00
1.13e-03,4.37e+05,1.17e-03,1.16e-03,5.96e+05,-6.76e+00,29,4.97e+00,2.42e-01,3.70e-02,5.25e+00
1.12e-03,4.28e+05,1.16e-03,1.13e-03,5.57e+05,-6.79e+00,30,5.14e+00,2.44e-01,4.56e-02,5.43e+00
1.11e-03,4.13e+05,1.15e-03,1.11e-03,5.64e+05,-6.80e+00,31,5.14e+00,2.41e-01,4.42e-02,5.42e+00
1.10e-03,4.07e+05,1.14e-03,1.10e-03,5.45e+05,-6.81e+00,32,5.14e+00,2.41e-01,4.45e-02,5.43e+00
1.08e-03,3.98e+05,1.12e-03,1.10e-03,5.37e+05,-6.82e+00,33,5.12e+00,2.44e-01,4.53e-02,5.41e+00
1.07e-03,3.93e+05,1.11e-03,1.08e-03,5.11e+05,-6.83e+00,34,5.19e+00,2.47e-01,4.49e-02,5.48e+00
1.07e-03,3.85e+05,1.11e-03,1.09e-03,5.37e+05,-6.82e+00,35,5.18e+00,2.46e-01,3.70e-02,5.46e+00
1.05e-03,3.75e+05,1.09e-03,1.06e-03,5.29e+05,-6.85e+00,36,5.18e+00,2.42e-01,4.41e-02,5.46e+00
1.03e-03,3.64e+05,1.07e-03,1.06e-03,5.32e+05,-6.85e+00,37,5.16e+00,2.42e-01,4.44e-02,5.45e+00
1.01e-03,3.53e+05,1.05e-03,1.03e-03,4.99e+05,-6.88e+00,38,5.16e+00,2.40e-01,4.41e-02,5.45e+00
9.97e-04,3.47e+05,1.03e-03,1.03e-03,4.88e+05,-6.88e+00,39,5.15e+00,2.48e-01,4.42e-02,5.44e+00
9.84e-04,3.41e+05,1.02e-03,9.99e-04,4.63e+05,-6.91e+00,40,5.16e+00,2.41e-01,4.44e-02,5.44e+00
9.72e-04,3.31e+05,1.01e-03,9.90e-04,4.58e+05,-6.92e+00,41,5.14e+00,2.42e-01,4.41e-02,5.43e+00
9.61e-04,3.25e+05,9.93e-04,9.83e-04,4.33e+05,-6.93e+00,42,5.18e+00,2.52e-01,5.25e-02,5.49e+00
9.50e-04,3.20e+05,9.82e-04,9.77e-04,4.38e+05,-6.93e+00,43,6.72e+00,2.63e-01,7.48e-02,7.06e+00
9.40e-04,3.12e+05,9.72e-04,9.58e-04,4.20e+05,-6.95e+00,44,5.12e+00,2.44e-01,4.48e-02,5.41e+00
9.33e-04,3.06e+05,9.64e-04,9.37e-04,4.00e+05,-6.98e+00,45,5.11e+00,2.44e-01,4.49e-02,5.40e+00
9.23e-04,3.04e+05,9.53e-04,9.32e-04,4.01e+05,-6.98e+00,46,5.09e+00,2.75e-01,4.94e-02,5.41e+00
9.13e-04,2.96e+05,9.42e-04,9.24e-04,3.88e+05,-6.99e+00,47,5.50e+00,2.54e-01,4.62e-02,5.80e+00
