train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.88e-03,1.12e+06,2.00e-03,1.70e-03,8.53e+05,-6.38e+00,8,3.05e+00,1.50e-01,2.68e-02,3.23e+00
1.80e-03,9.67e+05,1.89e-03,1.63e-03,7.92e+05,-6.43e+00,9,3.06e+00,1.49e-01,1.20e-01,3.33e+00
1.72e-03,8.77e+05,1.80e-03,1.57e-03,7.59e+05,-6.46e+00,10,3.07e+00,1.50e-01,1.22e-01,3.34e+00
1.65e-03,8.26e+05,1.73e-03,1.51e-03,7.47e+05,-6.50e+00,11,3.06e+00,1.50e-01,3.07e-02,3.24e+00
1.60e-03,7.92e+05,1.68e-03,1.47e-03,6.98e+05,-6.53e+00,12,3.06e+00,1.50e-01,3.06e-02,3.24e+00
1.55e-03,7.46e+05,1.63e-03,1.43e-03,6.88e+05,-6.56e+00,13,3.06e+00,1.52e-01,3.04e-02,3.24e+00
1.52e-03,7.13e+05,1.59e-03,1.41e-03,6.74e+05,-6.57e+00,14,3.06e+00,1.49e-01,3.04e-02,3.24e+00
1.48e-03,6.88e+05,1.55e-03,1.38e-03,6.53e+05,-6.59e+00,15,3.05e+00,1.50e-01,3.04e-02,3.23e+00
1.45e-03,6.67e+05,1.52e-03,1.38e-03,6.61e+05,-6.60e+00,16,3.05e+00,1.49e-01,3.04e-02,3.23e+00
1.43e-03,6.45e+05,1.49e-03,1.35e-03,6.66e+05,-6.61e+00,17,3.06e+00,1.51e-01,5.83e-02,3.27e+00
1.41e-03,6.31e+05,1.47e-03,1.34e-03,6.17e+05,-6.63e+00,18,3.09e+00,1.50e-01,3.06e-02,3.27e+00
1.39e-03,6.11e+05,1.45e-03,1.31e-03,6.22e+05,-6.64e+00,19,3.05e+00,1.50e-01,3.03e-02,3.23e+00
1.37e-03,6.02e+05,1.43e-03,1.30e-03,6.16e+05,-6.65e+00,20,3.04e+00,1.50e-01,1.17e-01,3.31e+00
1.34e-03,5.78e+05,1.40e-03,1.30e-03,5.71e+05,-6.65e+00,21,3.05e+00,1.50e-01,1.12e-01,3.31e+00
1.33e-03,5.70e+05,1.39e-03,1.30e-03,5.73e+05,-6.65e+00,22,3.04e+00,1.50e-01,1.09e-01,3.30e+00
1.31e-03,5.50e+05,1.37e-03,1.30e-03,5.42e+05,-6.65e+00,23,3.04e+00,1.49e-01,1.08e-01,3.30e+00
1.29e-03,5.28e+05,1.34e-03,1.29e-03,5.50e+05,-6.66e+00,24,3.05e+00,1.49e-01,1.15e-01,3.31e+00
1.28e-03,5.15e+05,1.33e-03,1.30e-03,5.41e+05,-6.65e+00,25,3.05e+00,1.50e-01,2.50e-02,3.23e+00
1.26e-03,4.99e+05,1.31e-03,1.29e-03,5.13e+05,-6.66e+00,26,3.04e+00,1.50e-01,7.88e-02,3.27e+00
1.24e-03,4.86e+05,1.29e-03,1.28e-03,4.92e+05,-6.67e+00,27,3.80e+00,1.57e-01,5.39e-02,4.01e+00
1.23e-03,4.69e+05,1.27e-03,1.27e-03,4.87e+05,-6.68e+00,28,3.07e+00,1.50e-01,1.22e-01,3.34e+00
1.22e-03,4.59e+05,1.26e-03,1.28e-03,4.95e+05,-6.67e+00,29,3.08e+00,1.52e-01,2.70e-02,3.26e+00
1.20e-03,4.50e+05,1.25e-03,1.26e-03,4.52e+05,-6.68e+00,30,3.05e+00,1.51e-01,3.13e-02,3.24e+00
1.19e-03,4.43e+05,1.23e-03,1.25e-03,4.53e+05,-6.69e+00,31,3.06e+00,1.50e-01,3.06e-02,3.24e+00
1.18e-03,4.40e+05,1.23e-03,1.24e-03,4.40e+05,-6.70e+00,32,3.06e+00,1.51e-01,3.06e-02,3.24e+00
1.17e-03,4.28e+05,1.21e-03,1.22e-03,4.26e+05,-6.72e+00,33,3.06e+00,1.50e-01,7.64e-02,3.29e+00
1.16e-03,4.19e+05,1.20e-03,1.21e-03,4.21e+05,-6.72e+00,34,3.06e+00,1.51e-01,1.16e-01,3.33e+00
1.14e-03,4.06e+05,1.18e-03,1.18e-03,4.24e+05,-6.74e+00,35,3.06e+00,1.50e-01,1.15e-01,3.32e+00
1.13e-03,3.97e+05,1.17e-03,1.18e-03,4.35e+05,-6.75e+00,36,3.06e+00,1.51e-01,4.42e-02,3.25e+00
1.12e-03,3.90e+05,1.16e-03,1.18e-03,4.31e+05,-6.75e+00,37,3.07e+00,1.50e-01,3.06e-02,3.25e+00
1.10e-03,3.75e+05,1.14e-03,1.17e-03,4.30e+05,-6.75e+00,38,3.06e+00,1.51e-01,3.04e-02,3.24e+00
