train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
0.0743577140611079,233985507.21555555,0.0743577140611079,0.0047555028274655345,7919051.4,-5.351488437652588,0,5.18037748336792,0.23760724067687988,0.04004788398742676,5.458032608032227
0.003591405926272273,4166587.1222222224,0.003591405926272273,0.0031058347411453725,2738113.87,-5.779269275665283,1,5.09936785697937,0.24771666526794434,0.0448918342590332,5.391976356506348
0.002661619019280705,2182280.5933333333,0.002661619019280705,0.0024799340311437846,1901151.48,-6.005173053741455,2,5.1641740798950195,0.247666597366333,0.04460787773132324,5.456448554992676
0.0022299895875362886,1645006.236111111,0.0022299895875362886,0.0022420169319957496,1637483.705,-6.105513572692871,3,5.1057727336883545,0.2394242286682129,0.04419112205505371,5.389388084411621
0.0019964480012034376,1362459.9080555555,0.0019964480012034376,0.0020546277333050966,1408455.225,-6.192422218322754,4,5.050625801086426,0.23325586318969727,0.04280233383178711,5.32668399810791
0.0018085228020532263,1215104.4958333333,0.0018085228020532263,0.001955490452237427,1282589.65,-6.241864852905273,5,5.175481557846069,0.2530231475830078,0.04562115669250488,5.474125862121582
0.001695836789181663,1095630.0641666667,0.001695836789181663,0.0018158055748790502,1155592.9675,-6.316489334106445,6,5.172091484069824,0.2313094139099121,0.043068885803222656,5.446469783782959
0.0016145781324141556,1010021.7405555556,0.0016145781324141556,0.0017472182866185904,1092980.685,-6.355462951660156,7,5.121862173080444,0.2350785732269287,0.04397273063659668,5.40091347694397
