train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.99e-03,1.18e+06,2.11e-03,1.90e-03,1.07e+06,-6.27e+00,8,3.90e+00,1.94e-01,3.57e-02,4.13e+00
1.92e-03,1.05e+06,2.02e-03,1.89e-03,1.02e+06,-6.28e+00,9,3.90e+00,1.94e-01,4.84e-02,4.14e+00
1.84e-03,9.79e+05,1.94e-03,1.86e-03,9.16e+05,-6.30e+00,10,3.90e+00,1.94e-01,4.88e-02,4.14e+00
1.77e-03,9.17e+05,1.86e-03,1.82e-03,8.73e+05,-6.31e+00,11,3.91e+00,1.94e-01,4.83e-02,4.15e+00
1.72e-03,8.87e+05,1.80e-03,1.78e-03,8.73e+05,-6.33e+00,12,3.90e+00,1.95e-01,4.84e-02,4.14e+00
1.66e-03,8.29e+05,1.74e-03,1.74e-03,8.11e+05,-6.36e+00,13,3.90e+00,1.94e-01,4.78e-02,4.14e+00
1.61e-03,7.83e+05,1.69e-03,1.72e-03,7.86e+05,-6.37e+00,14,3.90e+00,1.94e-01,4.83e-02,4.14e+00
1.57e-03,7.56e+05,1.65e-03,1.73e-03,7.80e+05,-6.37e+00,15,3.90e+00,1.94e-01,4.25e-02,4.13e+00
1.54e-03,7.29e+05,1.61e-03,1.75e-03,7.79e+05,-6.35e+00,16,3.90e+00,1.94e-01,4.26e-02,4.14e+00
1.52e-03,7.05e+05,1.59e-03,1.69e-03,7.49e+05,-6.38e+00,17,3.90e+00,1.94e-01,4.86e-02,4.14e+00
1.50e-03,6.93e+05,1.56e-03,1.68e-03,7.42e+05,-6.40e+00,18,3.91e+00,1.94e-01,4.05e-02,4.14e+00
1.47e-03,6.68e+05,1.53e-03,1.60e-03,6.90e+05,-6.44e+00,19,3.90e+00,1.94e-01,4.87e-02,4.14e+00
1.44e-03,6.43e+05,1.50e-03,1.56e-03,6.67e+05,-6.47e+00,20,3.90e+00,1.94e-01,4.92e-02,4.15e+00
1.41e-03,6.26e+05,1.47e-03,1.49e-03,6.55e+05,-6.51e+00,21,4.21e+00,2.07e-01,6.14e-02,4.48e+00
1.38e-03,6.00e+05,1.44e-03,1.47e-03,6.21e+05,-6.52e+00,22,3.90e+00,1.94e-01,4.86e-02,4.14e+00
1.36e-03,5.81e+05,1.41e-03,1.44e-03,6.07e+05,-6.54e+00,23,3.90e+00,1.94e-01,4.89e-02,4.14e+00
1.33e-03,5.62e+05,1.39e-03,1.39e-03,5.81e+05,-6.58e+00,24,3.94e+00,2.00e-01,4.92e-02,4.19e+00
1.30e-03,5.48e+05,1.36e-03,1.36e-03,5.62e+05,-6.60e+00,25,3.92e+00,1.94e-01,4.86e-02,4.16e+00
1.28e-03,5.33e+05,1.33e-03,1.33e-03,5.53e+05,-6.63e+00,26,4.75e+00,1.99e-01,1.06e-01,5.05e+00
1.26e-03,5.15e+05,1.31e-03,1.30e-03,5.25e+05,-6.65e+00,27,3.90e+00,1.94e-01,4.85e-02,4.14e+00
