train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
2.02e-03,1.00e+06,2.12e-03,1.89e-03,1.03e+06,-6.28e+00,8,3.90e+00,1.94e-01,3.55e-02,4.13e+00
1.90e-03,8.80e+05,1.99e-03,1.81e-03,9.70e+05,-6.32e+00,9,3.90e+00,1.94e-01,4.01e-02,4.13e+00
1.82e-03,8.07e+05,1.90e-03,1.74e-03,8.39e+05,-6.36e+00,10,3.90e+00,1.94e-01,4.07e-02,4.14e+00
1.73e-03,7.60e+05,1.81e-03,1.64e-03,8.05e+05,-6.42e+00,11,3.91e+00,1.94e-01,3.99e-02,4.15e+00
1.68e-03,7.23e+05,1.75e-03,1.56e-03,7.71e+05,-6.47e+00,12,3.90e+00,1.94e-01,3.96e-02,4.14e+00
1.62e-03,6.82e+05,1.69e-03,1.48e-03,7.09e+05,-6.52e+00,13,3.90e+00,1.94e-01,4.02e-02,4.14e+00
1.57e-03,6.49e+05,1.63e-03,1.43e-03,6.48e+05,-6.56e+00,14,4.60e+00,1.98e-01,4.84e-02,4.85e+00
1.53e-03,6.19e+05,1.59e-03,1.37e-03,6.07e+05,-6.60e+00,15,3.90e+00,1.94e-01,4.01e-02,4.13e+00
1.49e-03,5.99e+05,1.55e-03,1.34e-03,5.71e+05,-6.62e+00,16,3.90e+00,1.94e-01,3.94e-02,4.14e+00
1.45e-03,5.75e+05,1.51e-03,1.32e-03,5.67e+05,-6.63e+00,17,3.90e+00,1.94e-01,4.01e-02,4.14e+00
1.42e-03,5.61e+05,1.48e-03,1.30e-03,5.49e+05,-6.65e+00,18,3.91e+00,1.94e-01,4.13e-02,4.15e+00
1.39e-03,5.42e+05,1.45e-03,1.28e-03,5.01e+05,-6.67e+00,19,3.90e+00,1.94e-01,9.59e-02,4.19e+00
1.36e-03,5.23e+05,1.42e-03,1.26e-03,4.89e+05,-6.68e+00,20,3.89e+00,1.94e-01,4.12e-02,4.13e+00
1.34e-03,5.06e+05,1.39e-03,1.26e-03,5.10e+05,-6.68e+00,21,3.90e+00,1.94e-01,3.36e-02,4.13e+00
1.31e-03,4.91e+05,1.36e-03,1.26e-03,4.80e+05,-6.68e+00,22,3.94e+00,1.99e-01,3.37e-02,4.17e+00
1.29e-03,4.76e+05,1.34e-03,1.26e-03,4.72e+05,-6.68e+00,23,3.92e+00,1.94e-01,3.38e-02,4.15e+00
1.27e-03,4.63e+05,1.31e-03,1.25e-03,4.53e+05,-6.69e+00,24,3.90e+00,1.94e-01,3.98e-02,4.13e+00
1.24e-03,4.40e+05,1.29e-03,1.25e-03,4.37e+05,-6.69e+00,25,3.91e+00,1.94e-01,4.01e-02,4.14e+00
1.22e-03,4.26e+05,1.27e-03,1.24e-03,4.25e+05,-6.70e+00,26,3.91e+00,1.95e-01,4.08e-02,4.15e+00
1.21e-03,4.14e+05,1.25e-03,1.21e-03,4.37e+05,-6.72e+00,27,3.91e+00,1.94e-01,4.00e-02,4.14e+00
1.19e-03,4.08e+05,1.23e-03,1.21e-03,4.25e+05,-6.72e+00,28,3.90e+00,1.94e-01,3.36e-02,4.13e+00
1.18e-03,3.94e+05,1.22e-03,1.20e-03,4.03e+05,-6.73e+00,29,3.90e+00,1.94e-01,3.96e-02,4.13e+00
1.17e-03,3.86e+05,1.21e-03,1.18e-03,4.02e+05,-6.75e+00,30,3.91e+00,1.94e-01,4.05e-02,4.14e+00
1.17e-03,3.82e+05,1.21e-03,1.18e-03,4.06e+05,-6.75e+00,31,4.88e+00,2.08e-01,7.05e-02,5.16e+00
1.16e-03,3.66e+05,1.20e-03,1.17e-03,4.11e+05,-6.75e+00,32,3.91e+00,1.94e-01,4.00e-02,4.14e+00
1.15e-03,3.59e+05,1.19e-03,1.17e-03,3.97e+05,-6.75e+00,33,3.90e+00,1.94e-01,3.38e-02,4.13e+00
1.14e-03,3.50e+05,1.17e-03,1.17e-03,3.89e+05,-6.75e+00,34,3.89e+00,1.93e-01,3.32e-02,4.12e+00
