train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
2.01e-03,9.72e+05,2.11e-03,1.91e-03,1.06e+06,-6.27e+00,8,2.43e+00,1.21e-01,2.56e-02,2.58e+00
1.91e-03,8.64e+05,2.00e-03,1.86e-03,9.78e+05,-6.29e+00,9,2.43e+00,1.21e-01,2.71e-02,2.57e+00
1.82e-03,8.00e+05,1.90e-03,1.75e-03,8.66e+05,-6.35e+00,10,2.43e+00,1.21e-01,2.78e-02,2.58e+00
1.75e-03,7.54e+05,1.82e-03,1.68e-03,8.22e+05,-6.39e+00,11,2.44e+00,1.19e-01,2.80e-02,2.59e+00
1.69e-03,7.17e+05,1.76e-03,1.60e-03,7.89e+05,-6.44e+00,12,2.44e+00,1.21e-01,2.81e-02,2.59e+00
1.64e-03,6.78e+05,1.71e-03,1.52e-03,7.33e+05,-6.50e+00,13,2.44e+00,1.21e-01,2.78e-02,2.59e+00
1.59e-03,6.45e+05,1.65e-03,1.45e-03,6.65e+05,-6.54e+00,14,2.44e+00,1.22e-01,2.77e-02,2.59e+00
1.55e-03,6.18e+05,1.61e-03,1.41e-03,6.57e+05,-6.57e+00,15,2.43e+00,1.20e-01,2.74e-02,2.58e+00
1.51e-03,6.00e+05,1.57e-03,1.38e-03,6.10e+05,-6.59e+00,16,2.44e+00,1.22e-01,1.02e-01,2.66e+00
1.48e-03,5.77e+05,1.54e-03,1.39e-03,6.08e+05,-6.58e+00,17,2.45e+00,1.22e-01,2.30e-02,2.60e+00
1.45e-03,5.56e+05,1.50e-03,1.37e-03,5.81e+05,-6.60e+00,18,2.44e+00,1.22e-01,1.14e-01,2.68e+00
1.41e-03,5.31e+05,1.46e-03,1.35e-03,5.31e+05,-6.61e+00,19,2.46e+00,1.23e-01,2.82e-02,2.61e+00
1.38e-03,5.11e+05,1.43e-03,1.34e-03,5.18e+05,-6.62e+00,20,2.45e+00,1.23e-01,3.61e-02,2.61e+00
1.35e-03,4.91e+05,1.40e-03,1.32e-03,5.26e+05,-6.63e+00,21,2.44e+00,1.21e-01,2.64e-02,2.59e+00
1.32e-03,4.75e+05,1.37e-03,1.29e-03,4.81e+05,-6.66e+00,22,2.45e+00,1.23e-01,2.74e-02,2.60e+00
1.30e-03,4.61e+05,1.34e-03,1.26e-03,4.61e+05,-6.68e+00,23,2.48e+00,1.20e-01,2.72e-02,2.62e+00
1.27e-03,4.52e+05,1.32e-03,1.24e-03,4.50e+05,-6.70e+00,24,2.46e+00,1.26e-01,1.64e-01,2.75e+00
1.25e-03,4.31e+05,1.29e-03,1.22e-03,4.35e+05,-6.71e+00,25,2.57e+00,1.26e-01,2.83e-02,2.72e+00
1.23e-03,4.19e+05,1.27e-03,1.20e-03,4.29e+05,-6.73e+00,26,2.56e+00,1.27e-01,2.84e-02,2.72e+00
1.22e-03,4.12e+05,1.26e-03,1.20e-03,4.38e+05,-6.73e+00,27,2.55e+00,1.29e-01,2.90e-02,2.71e+00
1.21e-03,4.09e+05,1.25e-03,1.19e-03,4.22e+05,-6.74e+00,28,2.60e+00,1.25e-01,2.82e-01,3.01e+00
1.21e-03,3.95e+05,1.24e-03,1.19e-03,4.06e+05,-6.73e+00,29,2.58e+00,1.27e-01,1.07e-01,2.82e+00
1.19e-03,3.86e+05,1.23e-03,1.19e-03,4.10e+05,-6.74e+00,30,2.59e+00,1.28e-01,2.52e-01,2.97e+00
1.18e-03,3.80e+05,1.22e-03,1.20e-03,4.23e+05,-6.73e+00,31,2.61e+00,1.28e-01,2.38e-02,2.76e+00
1.17e-03,3.64e+05,1.20e-03,1.20e-03,4.32e+05,-6.73e+00,32,2.58e+00,1.29e-01,2.42e-02,2.73e+00
1.15e-03,3.58e+05,1.19e-03,1.20e-03,4.12e+05,-6.73e+00,33,2.61e+00,1.28e-01,2.39e-02,2.76e+00
1.14e-03,3.49e+05,1.18e-03,1.18e-03,3.98e+05,-6.75e+00,34,2.63e+00,1.30e-01,2.92e-02,2.79e+00
1.13e-03,3.46e+05,1.17e-03,1.19e-03,4.02e+05,-6.74e+00,35,2.63e+00,1.27e-01,2.38e-02,2.78e+00
1.12e-03,3.35e+05,1.16e-03,1.19e-03,3.88e+05,-6.74e+00,36,2.55e+00,1.25e-01,2.38e-02,2.70e+00
1.12e-03,3.30e+05,1.15e-03,1.21e-03,3.90e+05,-6.72e+00,37,2.48e+00,1.21e-01,2.27e-02,2.62e+00
1.11e-03,3.26e+05,1.14e-03,1.20e-03,3.77e+05,-6.73e+00,38,2.47e+00,1.25e-01,3.58e-02,2.63e+00
1.10e-03,3.18e+05,1.13e-03,1.18e-03,3.66e+05,-6.74e+00,39,2.49e+00,1.24e-01,2.35e-02,2.64e+00
1.09e-03,3.12e+05,1.12e-03,1.18e-03,3.54e+05,-6.75e+00,40,2.48e+00,1.24e-01,2.86e-02,2.63e+00
1.08e-03,3.05e+05,1.11e-03,1.18e-03,3.44e+05,-6.75e+00,41,2.45e+00,1.21e-01,2.76e-02,2.60e+00
1.07e-03,2.98e+05,1.10e-03,1.17e-03,3.40e+05,-6.75e+00,42,2.45e+00,1.24e-01,3.55e-02,2.61e+00
1.07e-03,2.93e+05,1.10e-03,1.15e-03,3.31e+05,-6.77e+00,43,2.47e+00,1.23e-01,2.94e-02,2.63e+00
1.06e-03,2.85e+05,1.09e-03,1.15e-03,3.20e+05,-6.77e+00,44,2.48e+00,1.23e-01,3.35e-02,2.63e+00
1.05e-03,2.83e+05,1.08e-03,1.13e-03,3.07e+05,-6.79e+00,45,2.46e+00,1.21e-01,1.13e-01,2.69e+00
1.04e-03,2.77e+05,1.07e-03,1.12e-03,3.05e+05,-6.80e+00,46,2.46e+00,1.20e-01,1.19e-01,2.70e+00
1.04e-03,2.73e+05,1.06e-03,1.10e-03,2.88e+05,-6.81e+00,47,2.46e+00,1.22e-01,1.12e-01,2.69e+00
1.03e-03,2.67e+05,1.06e-03,1.10e-03,2.79e+05,-6.82e+00,48,2.47e+00,1.24e-01,2.83e-02,2.62e+00
1.02e-03,2.64e+05,1.05e-03,1.07e-03,2.74e+05,-6.84e+00,49,2.46e+00,1.22e-01,4.03e-01,2.99e+00
1.02e-03,2.63e+05,1.05e-03,1.06e-03,2.76e+05,-6.85e+00,50,2.50e+00,1.25e-01,2.93e-02,2.65e+00
1.01e-03,2.57e+05,1.04e-03,1.05e-03,2.65e+05,-6.86e+00,51,2.47e+00,1.21e-01,1.19e-01,2.71e+00
1.01e-03,2.52e+05,1.03e-03,1.03e-03,2.54e+05,-6.88e+00,52,2.48e+00,1.21e-01,2.73e-02,2.62e+00
1.00e-03,2.49e+05,1.03e-03,1.02e-03,2.54e+05,-6.90e+00,53,2.45e+00,1.23e-01,2.79e-02,2.61e+00
9.94e-04,2.45e+05,1.02e-03,1.01e-03,2.44e+05,-6.90e+00,54,2.47e+00,1.23e-01,2.89e-02,2.62e+00
9.89e-04,2.46e+05,1.01e-03,1.01e-03,2.39e+05,-6.91e+00,55,2.47e+00,1.23e-01,2.74e-02,2.62e+00
9.82e-04,2.40e+05,1.01e-03,9.95e-04,2.32e+05,-6.92e+00,56,2.48e+00,1.26e-01,2.82e-02,2.63e+00
9.81e-04,2.39e+05,1.00e-03,9.87e-04,2.23e+05,-6.93e+00,57,2.48e+00,1.24e-01,2.83e-02,2.64e+00
9.78e-04,2.38e+05,1.00e-03,9.77e-04,2.24e+05,-6.94e+00,58,2.46e+00,1.22e-01,2.82e-02,2.61e+00
9.72e-04,2.34e+05,9.95e-04,9.75e-04,2.24e+05,-6.94e+00,59,2.47e+00,1.24e-01,2.77e-02,2.63e+00
9.65e-04,2.29e+05,9.88e-04,9.67e-04,2.21e+05,-6.95e+00,60,2.48e+00,1.24e-01,2.88e-02,2.63e+00
9.63e-04,2.28e+05,9.86e-04,9.64e-04,2.15e+05,-6.95e+00,61,2.60e+00,1.24e-01,4.95e-02,2.78e+00
9.60e-04,2.28e+05,9.83e-04,9.58e-04,2.15e+05,-6.95e+00,62,2.48e+00,1.22e-01,2.87e-02,2.63e+00
9.56e-04,2.25e+05,9.79e-04,9.49e-04,2.03e+05,-6.96e+00,63,2.47e+00,1.23e-01,2.75e-02,2.62e+00
9.51e-04,2.24e+05,9.73e-04,9.53e-04,2.09e+05,-6.96e+00,64,2.47e+00,1.25e-01,2.30e-02,2.62e+00
9.49e-04,2.22e+05,9.71e-04,9.50e-04,2.01e+05,-6.96e+00,65,2.91e+00,1.25e-01,3.68e-02,3.07e+00
9.44e-04,2.19e+05,9.66e-04,9.47e-04,1.95e+05,-6.97e+00,66,2.46e+00,1.19e-01,2.75e-02,2.61e+00
9.38e-04,2.13e+05,9.59e-04,9.39e-04,2.01e+05,-6.97e+00,67,2.47e+00,1.23e-01,2.78e-02,2.62e+00
9.31e-04,2.12e+05,9.52e-04,9.38e-04,1.95e+05,-6.98e+00,68,2.47e+00,1.24e-01,2.83e-02,2.62e+00
9.28e-04,2.08e+05,9.49e-04,9.38e-04,1.92e+05,-6.98e+00,69,2.46e+00,1.23e-01,2.73e-02,2.61e+00
9.25e-04,2.07e+05,9.45e-04,9.33e-04,1.92e+05,-6.98e+00,70,2.47e+00,1.23e-01,2.77e-02,2.62e+00
9.21e-04,2.06e+05,9.42e-04,9.31e-04,1.89e+05,-6.98e+00,71,2.48e+00,1.21e-01,2.74e-02,2.63e+00
9.17e-04,2.03e+05,9.37e-04,9.32e-04,1.88e+05,-6.98e+00,72,2.48e+00,1.23e-01,2.35e-02,2.63e+00
9.13e-04,2.03e+05,9.33e-04,9.31e-04,1.93e+05,-6.98e+00,73,2.46e+00,1.22e-01,2.75e-02,2.61e+00
9.10e-04,1.99e+05,9.30e-04,9.26e-04,1.87e+05,-6.99e+00,74,2.46e+00,1.21e-01,2.63e-02,2.61e+00
9.06e-04,2.00e+05,9.26e-04,9.24e-04,1.84e+05,-6.99e+00,75,2.45e+00,1.21e-01,2.79e-02,2.60e+00
9.06e-04,1.97e+05,9.25e-04,9.21e-04,1.88e+05,-6.99e+00,76,2.49e+00,1.30e-01,2.79e-02,2.64e+00
9.02e-04,1.96e+05,9.22e-04,9.26e-04,1.83e+05,-6.99e+00,77,2.46e+00,1.22e-01,2.29e-02,2.61e+00
9.00e-04,1.95e+05,9.20e-04,9.27e-04,1.80e+05,-6.99e+00,78,2.51e+00,1.27e-01,2.35e-02,2.66e+00
8.97e-04,1.91e+05,9.16e-04,9.26e-04,1.82e+05,-6.99e+00,79,2.45e+00,1.26e-01,2.26e-02,2.60e+00
8.95e-04,1.92e+05,9.14e-04,9.26e-04,1.84e+05,-6.99e+00,80,2.46e+00,1.22e-01,2.27e-02,2.60e+00
8.93e-04,1.92e+05,9.12e-04,9.32e-04,1.82e+05,-6.98e+00,81,2.45e+00,1.22e-01,2.33e-02,2.60e+00
8.94e-04,1.90e+05,9.13e-04,9.31e-04,1.75e+05,-6.98e+00,82,2.48e+00,1.22e-01,2.22e-02,2.63e+00
8.89e-04,1.87e+05,9.07e-04,9.32e-04,1.76e+05,-6.98e+00,83,2.52e+00,1.26e-01,2.40e-02,2.67e+00
8.88e-04,1.87e+05,9.06e-04,9.25e-04,1.77e+05,-6.99e+00,84,2.51e+00,1.25e-01,2.26e-02,2.65e+00
8.84e-04,1.84e+05,9.03e-04,9.18e-04,1.71e+05,-7.00e+00,85,2.48e+00,1.25e-01,2.88e-02,2.64e+00
8.81e-04,1.83e+05,8.99e-04,9.17e-04,1.71e+05,-7.00e+00,86,2.50e+00,1.25e-01,2.71e-02,2.65e+00
8.78e-04,1.84e+05,8.97e-04,9.04e-04,1.67e+05,-7.01e+00,87,2.48e+00,1.25e-01,1.19e-01,2.73e+00
8.74e-04,1.80e+05,8.92e-04,9.03e-04,1.68e+05,-7.01e+00,88,2.54e+00,1.21e-01,2.87e-02,2.69e+00
8.72e-04,1.80e+05,8.90e-04,8.98e-04,1.67e+05,-7.02e+00,89,2.48e+00,1.23e-01,2.80e-02,2.63e+00
8.68e-04,1.78e+05,8.86e-04,8.95e-04,1.69e+05,-7.02e+00,90,2.48e+00,1.25e-01,2.93e-02,2.64e+00
8.65e-04,1.77e+05,8.83e-04,8.94e-04,1.63e+05,-7.02e+00,91,2.52e+00,1.25e-01,2.77e-02,2.67e+00
8.63e-04,1.75e+05,8.81e-04,8.87e-04,1.58e+05,-7.03e+00,92,2.48e+00,1.23e-01,1.06e-01,2.71e+00
8.61e-04,1.75e+05,8.78e-04,8.93e-04,1.65e+05,-7.02e+00,93,2.47e+00,1.20e-01,2.26e-02,2.62e+00
8.59e-04,1.73e+05,8.76e-04,8.90e-04,1.61e+05,-7.03e+00,94,2.48e+00,1.24e-01,2.37e-02,2.63e+00
8.57e-04,1.73e+05,8.74e-04,8.89e-04,1.62e+05,-7.03e+00,95,2.49e+00,1.23e-01,1.07e-01,2.72e+00
8.55e-04,1.72e+05,8.72e-04,8.84e-04,1.62e+05,-7.04e+00,96,2.51e+00,1.25e-01,9.93e-02,2.73e+00
8.51e-04,1.70e+05,8.68e-04,8.77e-04,1.59e+05,-7.04e+00,97,2.52e+00,1.22e-01,2.64e-02,2.67e+00
8.51e-04,1.71e+05,8.68e-04,8.69e-04,1.58e+05,-7.05e+00,98,2.49e+00,1.26e-01,2.84e-02,2.64e+00
8.47e-04,1.69e+05,8.64e-04,8.70e-04,1.62e+05,-7.05e+00,99,3.27e+00,1.25e-01,2.64e-02,3.42e+00
8.45e-04,1.69e+05,8.62e-04,8.63e-04,1.69e+05,-7.06e+00,100,2.51e+00,1.25e-01,3.17e-01,2.95e+00
8.42e-04,1.67e+05,8.59e-04,8.71e-04,1.62e+05,-7.05e+00,101,2.51e+00,1.25e-01,2.56e-02,2.66e+00
8.42e-04,1.68e+05,8.59e-04,8.68e-04,1.62e+05,-7.05e+00,102,2.49e+00,1.25e-01,2.31e-02,2.63e+00
8.39e-04,1.67e+05,8.56e-04,8.50e-04,1.59e+05,-7.07e+00,103,2.49e+00,1.24e-01,2.81e-02,2.64e+00
