train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
2.10e-03,1.09e+06,2.21e-03,2.02e-03,9.55e+05,-6.21e+00,8,3.90e+00,1.94e-01,3.56e-02,4.13e+00
2.02e-03,8.74e+05,2.11e-03,1.93e-03,8.97e+05,-6.26e+00,9,3.90e+00,1.94e-01,3.96e-02,4.14e+00
1.96e-03,7.90e+05,2.04e-03,1.85e-03,8.85e+05,-6.30e+00,10,3.91e+00,1.94e-01,4.05e-02,4.14e+00
1.91e-03,7.55e+05,1.99e-03,1.80e-03,9.15e+05,-6.33e+00,11,3.90e+00,1.94e-01,4.00e-02,4.14e+00
1.86e-03,7.35e+05,1.94e-03,1.75e-03,8.90e+05,-6.35e+00,12,3.90e+00,1.94e-01,4.87e-02,4.14e+00
1.80e-03,7.15e+05,1.87e-03,1.69e-03,8.00e+05,-6.39e+00,13,3.90e+00,1.94e-01,4.00e-02,4.14e+00
1.73e-03,6.90e+05,1.80e-03,1.60e-03,7.12e+05,-6.44e+00,14,3.90e+00,1.95e-01,6.95e-02,4.17e+00
1.66e-03,6.58e+05,1.73e-03,1.50e-03,6.68e+05,-6.51e+00,15,3.91e+00,1.95e-01,4.09e-02,4.14e+00
1.59e-03,6.37e+05,1.66e-03,1.45e-03,6.02e+05,-6.54e+00,16,3.90e+00,1.94e-01,3.98e-02,4.14e+00
1.54e-03,6.17e+05,1.60e-03,1.40e-03,5.84e+05,-6.57e+00,17,3.91e+00,1.94e-01,7.47e-02,4.18e+00
1.50e-03,5.85e+05,1.55e-03,1.37e-03,6.01e+05,-6.60e+00,18,3.90e+00,1.94e-01,4.95e-02,4.15e+00
1.45e-03,5.71e+05,1.51e-03,1.34e-03,5.76e+05,-6.62e+00,19,3.91e+00,1.94e-01,4.88e-02,4.15e+00
1.41e-03,5.48e+05,1.47e-03,1.30e-03,5.37e+05,-6.65e+00,20,3.90e+00,1.94e-01,4.95e-02,4.15e+00
1.37e-03,5.30e+05,1.43e-03,1.27e-03,5.16e+05,-6.67e+00,21,3.90e+00,1.94e-01,4.88e-02,4.15e+00
1.34e-03,5.10e+05,1.39e-03,1.23e-03,4.69e+05,-6.71e+00,22,3.90e+00,1.94e-01,4.02e-02,4.14e+00
1.31e-03,4.91e+05,1.36e-03,1.21e-03,4.60e+05,-6.72e+00,23,3.91e+00,1.94e-01,4.88e-02,4.15e+00
1.28e-03,4.72e+05,1.33e-03,1.17e-03,4.40e+05,-6.75e+00,24,3.91e+00,1.94e-01,4.83e-02,4.15e+00
1.25e-03,4.55e+05,1.30e-03,1.17e-03,4.25e+05,-6.75e+00,25,3.90e+00,1.94e-01,4.22e-02,4.14e+00
1.23e-03,4.45e+05,1.28e-03,1.15e-03,4.13e+05,-6.77e+00,26,3.90e+00,1.94e-01,4.89e-02,4.14e+00
1.22e-03,4.35e+05,1.26e-03,1.13e-03,4.05e+05,-6.79e+00,27,3.90e+00,1.94e-01,4.91e-02,4.15e+00
1.20e-03,4.20e+05,1.24e-03,1.13e-03,4.02e+05,-6.79e+00,28,3.90e+00,1.95e-01,4.81e-02,4.14e+00
1.19e-03,4.18e+05,1.23e-03,1.16e-03,3.95e+05,-6.76e+00,29,3.90e+00,1.94e-01,3.37e-02,4.13e+00
1.18e-03,4.15e+05,1.22e-03,1.13e-03,3.89e+05,-6.79e+00,30,3.90e+00,1.94e-01,4.23e-02,4.14e+00
1.18e-03,4.14e+05,1.22e-03,1.12e-03,3.83e+05,-6.80e+00,31,3.91e+00,2.05e-01,4.76e-02,4.17e+00
1.17e-03,4.10e+05,1.21e-03,1.13e-03,3.78e+05,-6.79e+00,32,3.96e+00,1.95e-01,3.36e-02,4.18e+00
1.15e-03,3.91e+05,1.19e-03,1.12e-03,3.82e+05,-6.80e+00,33,3.90e+00,1.94e-01,4.86e-02,4.15e+00
1.14e-03,3.84e+05,1.18e-03,1.12e-03,3.81e+05,-6.80e+00,34,3.90e+00,1.94e-01,4.84e-02,4.15e+00
