train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.95e-03,1.19e+06,2.07e-03,1.94e-03,1.21e+06,-6.25e+00,8,2.30e+00,1.16e-01,2.34e-02,2.44e+00
1.88e-03,1.06e+06,1.98e-03,1.88e-03,1.09e+06,-6.28e+00,9,2.29e+00,1.15e-01,1.12e-01,2.52e+00
1.80e-03,9.86e+05,1.90e-03,1.83e-03,1.04e+06,-6.31e+00,10,2.29e+00,1.16e-01,1.18e-01,2.53e+00
1.74e-03,9.20e+05,1.83e-03,1.78e-03,9.92e+05,-6.34e+00,11,2.30e+00,1.16e-01,1.11e-01,2.53e+00
1.68e-03,8.83e+05,1.77e-03,1.74e-03,9.32e+05,-6.36e+00,12,2.29e+00,1.16e-01,1.34e-01,2.54e+00
1.64e-03,8.31e+05,1.72e-03,1.71e-03,9.00e+05,-6.38e+00,13,2.29e+00,1.16e-01,1.14e-01,2.52e+00
1.60e-03,7.85e+05,1.67e-03,1.67e-03,8.25e+05,-6.40e+00,14,2.30e+00,1.16e-01,1.16e-01,2.53e+00
1.57e-03,7.59e+05,1.64e-03,1.70e-03,8.39e+05,-6.38e+00,15,2.30e+00,1.16e-01,1.03e-01,2.51e+00
1.55e-03,7.32e+05,1.62e-03,1.68e-03,8.42e+05,-6.39e+00,16,2.32e+00,1.16e-01,1.08e-01,2.54e+00
1.52e-03,7.07e+05,1.59e-03,1.68e-03,8.14e+05,-6.39e+00,17,2.29e+00,1.16e-01,1.06e-01,2.51e+00
1.50e-03,6.86e+05,1.57e-03,1.64e-03,8.01e+05,-6.42e+00,18,2.29e+00,1.16e-01,1.28e-01,2.53e+00
1.48e-03,6.63e+05,1.54e-03,1.59e-03,7.64e+05,-6.45e+00,19,2.29e+00,1.16e-01,1.11e-01,2.52e+00
1.45e-03,6.43e+05,1.52e-03,1.54e-03,7.32e+05,-6.48e+00,20,2.29e+00,1.16e-01,1.24e-01,2.53e+00
1.42e-03,6.26e+05,1.48e-03,1.47e-03,7.14e+05,-6.53e+00,21,2.29e+00,1.16e-01,2.63e-02,2.44e+00
1.39e-03,6.04e+05,1.45e-03,1.44e-03,6.92e+05,-6.55e+00,22,2.29e+00,1.16e-01,2.67e-02,2.44e+00
1.37e-03,5.84e+05,1.42e-03,1.40e-03,6.72e+05,-6.57e+00,23,2.29e+00,1.16e-01,1.16e-01,2.52e+00
1.34e-03,5.68e+05,1.40e-03,1.37e-03,6.46e+05,-6.60e+00,24,2.31e+00,1.16e-01,1.12e-01,2.53e+00
1.31e-03,5.52e+05,1.37e-03,1.32e-03,6.21e+05,-6.63e+00,25,2.29e+00,1.16e-01,1.11e-01,2.52e+00
1.29e-03,5.37e+05,1.34e-03,1.29e-03,6.09e+05,-6.65e+00,26,2.29e+00,1.16e-01,2.66e-02,2.43e+00
1.27e-03,5.18e+05,1.32e-03,1.27e-03,5.80e+05,-6.67e+00,27,2.29e+00,1.16e-01,2.67e-02,2.43e+00
1.25e-03,5.12e+05,1.30e-03,1.24e-03,5.82e+05,-6.69e+00,28,2.30e+00,1.16e-01,2.66e-02,2.44e+00
1.23e-03,4.95e+05,1.28e-03,1.22e-03,5.41e+05,-6.71e+00,29,2.29e+00,1.16e-01,8.62e-02,2.49e+00
1.21e-03,4.85e+05,1.26e-03,1.18e-03,5.62e+05,-6.74e+00,30,2.30e+00,1.17e-01,2.68e-02,2.45e+00
1.18e-03,4.77e+05,1.23e-03,1.17e-03,5.65e+05,-6.76e+00,31,2.29e+00,1.16e-01,2.83e-02,2.43e+00
1.17e-03,4.67e+05,1.21e-03,1.14e-03,5.43e+05,-6.78e+00,32,2.30e+00,1.16e-01,1.11e-01,2.52e+00
1.16e-03,4.65e+05,1.21e-03,1.20e-03,5.12e+05,-6.73e+00,33,2.29e+00,1.16e-01,1.06e-01,2.51e+00
1.15e-03,4.54e+05,1.20e-03,1.23e-03,4.98e+05,-6.71e+00,34,2.30e+00,1.16e-01,1.03e-01,2.52e+00
1.13e-03,4.34e+05,1.17e-03,1.14e-03,4.67e+05,-6.78e+00,35,2.31e+00,1.15e-01,1.29e-01,2.56e+00
1.11e-03,4.24e+05,1.15e-03,1.09e-03,4.53e+05,-6.82e+00,36,2.30e+00,1.16e-01,1.10e-01,2.52e+00
1.09e-03,4.04e+05,1.13e-03,1.08e-03,4.21e+05,-6.84e+00,37,2.29e+00,1.16e-01,6.63e-02,2.47e+00
1.08e-03,3.91e+05,1.11e-03,1.06e-03,4.02e+05,-6.85e+00,38,2.30e+00,1.16e-01,1.17e-01,2.53e+00
