train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.78e-03,1.01e+06,1.88e-03,1.90e-03,1.06e+06,-6.27e+00,8,4.67e+00,2.18e-01,3.75e-02,4.93e+00
1.67e-03,8.79e+05,1.76e-03,1.79e-03,9.49e+05,-6.33e+00,9,4.66e+00,2.15e-01,4.29e-02,4.92e+00
1.58e-03,8.11e+05,1.67e-03,1.73e-03,9.03e+05,-6.36e+00,10,4.68e+00,2.21e-01,4.32e-02,4.94e+00
1.51e-03,7.67e+05,1.58e-03,1.62e-03,8.23e+05,-6.43e+00,11,4.66e+00,2.17e-01,4.30e-02,4.92e+00
1.45e-03,7.33e+05,1.52e-03,1.54e-03,7.93e+05,-6.48e+00,12,4.67e+00,2.18e-01,4.33e-02,4.93e+00
1.39e-03,7.01e+05,1.46e-03,1.47e-03,7.55e+05,-6.53e+00,13,4.66e+00,2.23e-01,4.31e-02,4.93e+00
1.34e-03,6.61e+05,1.41e-03,1.39e-03,7.20e+05,-6.58e+00,14,4.68e+00,2.21e-01,4.28e-02,4.94e+00
1.30e-03,6.30e+05,1.36e-03,1.37e-03,6.93e+05,-6.60e+00,15,4.67e+00,2.27e-01,4.25e-02,4.94e+00
1.26e-03,6.06e+05,1.32e-03,1.30e-03,6.72e+05,-6.65e+00,16,4.72e+00,2.26e-01,4.35e-02,4.99e+00
1.23e-03,5.78e+05,1.29e-03,1.27e-03,6.28e+05,-6.68e+00,17,4.71e+00,2.23e-01,4.31e-02,4.98e+00
1.20e-03,5.54e+05,1.26e-03,1.24e-03,6.14e+05,-6.70e+00,18,4.67e+00,2.27e-01,4.30e-02,4.94e+00
1.19e-03,5.29e+05,1.24e-03,1.22e-03,6.17e+05,-6.71e+00,19,4.81e+00,2.29e-01,4.38e-02,5.08e+00
1.17e-03,5.15e+05,1.22e-03,1.21e-03,6.14e+05,-6.72e+00,20,4.91e+00,2.29e-01,4.40e-02,5.18e+00
1.14e-03,4.98e+05,1.19e-03,1.21e-03,5.93e+05,-6.72e+00,21,4.70e+00,2.15e-01,4.32e-02,4.96e+00
1.11e-03,4.77e+05,1.16e-03,1.19e-03,5.80e+05,-6.74e+00,22,4.66e+00,2.19e-01,4.29e-02,4.92e+00
1.09e-03,4.64e+05,1.14e-03,1.15e-03,5.44e+05,-6.77e+00,23,4.67e+00,2.22e-01,4.29e-02,4.94e+00
1.07e-03,4.46e+05,1.11e-03,1.10e-03,5.07e+05,-6.81e+00,24,4.67e+00,2.20e-01,4.29e-02,4.93e+00
1.05e-03,4.36e+05,1.09e-03,1.08e-03,4.93e+05,-6.84e+00,25,4.69e+00,2.38e-01,4.71e-02,4.97e+00
1.04e-03,4.22e+05,1.08e-03,1.06e-03,4.87e+05,-6.85e+00,26,4.69e+00,2.22e-01,4.28e-02,4.95e+00
1.03e-03,4.16e+05,1.07e-03,1.06e-03,4.66e+05,-6.85e+00,27,4.66e+00,2.23e-01,5.15e-02,4.94e+00
