train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.63e-03,8.58e+05,1.72e-03,1.65e-03,8.39e+05,-6.41e+00,8,5.06e+00,2.44e-01,4.15e-02,5.35e+00
1.56e-03,7.32e+05,1.63e-03,1.57e-03,7.59e+05,-6.46e+00,9,5.03e+00,2.35e-01,4.39e-02,5.31e+00
1.50e-03,6.73e+05,1.56e-03,1.50e-03,6.72e+05,-6.51e+00,10,4.99e+00,2.35e-01,4.48e-02,5.27e+00
1.45e-03,6.20e+05,1.51e-03,1.47e-03,6.17e+05,-6.53e+00,11,4.98e+00,2.48e-01,4.58e-02,5.28e+00
1.41e-03,5.92e+05,1.47e-03,1.41e-03,5.85e+05,-6.57e+00,12,5.05e+00,2.62e-01,4.97e-02,5.36e+00
1.38e-03,5.63e+05,1.44e-03,1.36e-03,5.51e+05,-6.61e+00,13,5.25e+00,2.43e-01,4.50e-02,5.54e+00
1.35e-03,5.41e+05,1.40e-03,1.34e-03,5.38e+05,-6.62e+00,14,5.10e+00,2.50e-01,4.64e-02,5.39e+00
1.32e-03,5.16e+05,1.38e-03,1.30e-03,5.13e+05,-6.65e+00,15,5.13e+00,2.48e-01,4.52e-02,5.42e+00
1.30e-03,5.00e+05,1.35e-03,1.29e-03,5.06e+05,-6.66e+00,16,5.66e+00,2.51e-01,6.26e-02,5.97e+00
1.27e-03,4.83e+05,1.32e-03,1.24e-03,4.85e+05,-6.70e+00,17,4.98e+00,2.37e-01,4.79e-02,5.27e+00
1.25e-03,4.69e+05,1.30e-03,1.23e-03,4.81e+05,-6.70e+00,18,4.96e+00,2.42e-01,4.57e-02,5.25e+00
1.23e-03,4.56e+05,1.27e-03,1.22e-03,4.58e+05,-6.71e+00,19,5.02e+00,2.34e-01,4.44e-02,5.29e+00
1.21e-03,4.47e+05,1.26e-03,1.22e-03,4.38e+05,-6.72e+00,20,5.51e+00,2.42e-01,4.57e-02,5.80e+00
1.20e-03,4.35e+05,1.24e-03,1.18e-03,4.29e+05,-6.75e+00,21,6.90e+00,3.24e-01,3.48e+00,1.07e+01
1.18e-03,4.27e+05,1.23e-03,1.15e-03,4.18e+05,-6.77e+00,22,5.47e+00,2.44e-01,4.58e-02,5.76e+00
1.17e-03,4.13e+05,1.21e-03,1.13e-03,4.14e+05,-6.79e+00,23,4.91e+00,2.31e-01,4.29e-02,5.18e+00
1.15e-03,4.08e+05,1.19e-03,1.13e-03,3.95e+05,-6.79e+00,24,5.13e+00,2.63e-01,4.78e-02,5.44e+00
1.13e-03,3.98e+05,1.17e-03,1.13e-03,3.90e+05,-6.79e+00,25,5.48e+00,2.64e-01,4.13e-02,5.79e+00
1.12e-03,3.88e+05,1.16e-03,1.15e-03,3.97e+05,-6.77e+00,26,5.71e+00,2.81e-01,4.28e-02,6.04e+00
1.10e-03,3.82e+05,1.14e-03,1.16e-03,3.82e+05,-6.76e+00,27,5.60e+00,2.51e-01,4.12e-02,5.89e+00
1.08e-03,3.74e+05,1.12e-03,1.15e-03,3.67e+05,-6.77e+00,28,5.67e+00,2.73e-01,4.20e-02,5.98e+00
1.06e-03,3.62e+05,1.10e-03,1.10e-03,3.54e+05,-6.81e+00,29,5.71e+00,2.68e-01,4.99e-02,6.03e+00
1.05e-03,3.53e+05,1.08e-03,1.11e-03,3.36e+05,-6.81e+00,30,4.99e+00,2.28e-01,4.42e-02,5.27e+00
1.03e-03,3.46e+05,1.06e-03,1.09e-03,3.39e+05,-6.82e+00,31,4.80e+00,2.24e-01,4.22e-02,5.07e+00
1.02e-03,3.38e+05,1.05e-03,1.09e-03,3.33e+05,-6.82e+00,32,4.84e+00,2.32e-01,4.35e-02,5.11e+00
1.03e-03,3.33e+05,1.07e-03,1.02e-03,3.38e+05,-6.89e+00,33,4.92e+00,2.73e-01,4.99e-02,5.25e+00
1.01e-03,3.21e+05,1.04e-03,1.03e-03,3.31e+05,-6.88e+00,34,5.29e+00,2.42e-01,3.84e-02,5.57e+00
9.63e-04,3.04e+05,9.93e-04,9.77e-04,3.01e+05,-6.93e+00,35,5.13e+00,2.26e-01,4.26e-02,5.40e+00
9.38e-04,2.94e+05,9.67e-04,9.15e-04,2.94e+05,-7.00e+00,36,4.85e+00,2.29e-01,4.33e-02,5.12e+00
9.15e-04,2.81e+05,9.43e-04,8.76e-04,2.77e+05,-7.04e+00,37,5.10e+00,2.44e-01,5.00e-02,5.40e+00
9.04e-04,2.74e+05,9.31e-04,8.88e-04,2.78e+05,-7.03e+00,38,5.19e+00,2.47e-01,3.89e-02,5.48e+00
8.88e-04,2.69e+05,9.14e-04,8.46e-04,2.61e+05,-7.08e+00,39,4.83e+00,2.28e-01,4.29e-02,5.10e+00
8.77e-04,2.62e+05,9.03e-04,8.40e-04,2.57e+05,-7.08e+00,40,4.80e+00,2.31e-01,4.42e-02,5.08e+00
8.65e-04,2.56e+05,8.91e-04,8.11e-04,2.46e+05,-7.12e+00,41,4.82e+00,2.24e-01,4.37e-02,5.09e+00
8.62e-04,2.53e+05,8.88e-04,8.06e-04,2.49e+05,-7.13e+00,42,4.81e+00,2.39e-01,5.11e-02,5.09e+00
8.55e-04,2.51e+05,8.80e-04,8.14e-04,2.50e+05,-7.12e+00,43,5.60e+00,2.61e-01,4.09e-02,5.90e+00
8.38e-04,2.44e+05,8.62e-04,7.83e-04,2.38e+05,-7.16e+00,44,5.52e+00,2.47e-01,4.85e-02,5.81e+00
8.26e-04,2.39e+05,8.50e-04,7.77e-04,2.28e+05,-7.16e+00,45,5.67e+00,2.70e-01,4.92e-02,5.99e+00
8.24e-04,2.37e+05,8.48e-04,7.70e-04,2.27e+05,-7.17e+00,46,5.11e+00,2.30e-01,4.33e-02,5.39e+00
8.19e-04,2.32e+05,8.42e-04,7.61e-04,2.33e+05,-7.18e+00,47,4.80e+00,2.30e-01,4.38e-02,5.08e+00
8.20e-04,2.31e+05,8.43e-04,7.64e-04,2.32e+05,-7.18e+00,48,4.81e+00,2.27e-01,3.69e-02,5.08e+00
8.07e-04,2.25e+05,8.29e-04,7.61e-04,2.27e+05,-7.18e+00,49,4.84e+00,2.37e-01,3.59e-02,5.12e+00
