train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
2.23e-03,1.15e+06,2.35e-03,2.03e-03,1.08e+06,-6.21e+00,8,4.77e+00,2.31e-01,3.81e-02,5.04e+00
2.16e-03,1.05e+06,2.26e-03,1.94e-03,9.17e+05,-6.25e+00,9,4.83e+00,2.51e-01,4.96e-02,5.13e+00
2.09e-03,9.63e+05,2.18e-03,1.83e-03,7.96e+05,-6.31e+00,10,5.81e+00,2.71e-01,5.12e-02,6.13e+00
2.01e-03,8.92e+05,2.10e-03,1.75e-03,7.09e+05,-6.35e+00,11,5.64e+00,2.49e-01,4.73e-02,5.93e+00
1.95e-03,8.42e+05,2.03e-03,1.68e-03,6.94e+05,-6.40e+00,12,5.32e+00,2.43e-01,4.67e-02,5.61e+00
1.90e-03,7.98e+05,1.98e-03,1.63e-03,6.36e+05,-6.43e+00,13,5.33e+00,2.50e-01,4.64e-02,5.62e+00
1.85e-03,7.66e+05,1.92e-03,1.61e-03,6.03e+05,-6.44e+00,14,5.02e+00,2.26e-01,4.22e-02,5.29e+00
1.81e-03,7.34e+05,1.88e-03,1.58e-03,6.09e+05,-6.46e+00,15,4.76e+00,2.25e-01,4.19e-02,5.02e+00
1.78e-03,7.03e+05,1.85e-03,1.55e-03,6.01e+05,-6.47e+00,16,4.66e+00,2.19e-01,4.29e-02,4.92e+00
1.74e-03,6.71e+05,1.81e-03,1.52e-03,5.41e+05,-6.50e+00,17,4.66e+00,2.28e-01,4.38e-02,4.93e+00
1.71e-03,6.52e+05,1.78e-03,1.53e-03,5.72e+05,-6.49e+00,18,4.73e+00,2.22e-01,3.62e-02,4.99e+00
1.68e-03,6.27e+05,1.75e-03,1.51e-03,5.25e+05,-6.50e+00,19,4.74e+00,2.24e-01,4.35e-02,5.01e+00
1.66e-03,6.09e+05,1.72e-03,1.49e-03,5.26e+05,-6.51e+00,20,4.83e+00,2.34e-01,4.48e-02,5.11e+00
1.63e-03,5.86e+05,1.69e-03,1.48e-03,5.12e+05,-6.52e+00,21,4.78e+00,2.24e-01,4.28e-02,5.04e+00
1.61e-03,5.70e+05,1.67e-03,1.48e-03,5.18e+05,-6.52e+00,22,4.74e+00,2.25e-01,4.32e-02,5.01e+00
1.59e-03,5.56e+05,1.64e-03,1.45e-03,5.02e+05,-6.54e+00,23,4.70e+00,2.22e-01,4.27e-02,4.96e+00
1.56e-03,5.34e+05,1.61e-03,1.42e-03,4.69e+05,-6.56e+00,24,4.70e+00,2.20e-01,4.34e-02,4.96e+00
1.54e-03,5.21e+05,1.60e-03,1.44e-03,4.78e+05,-6.55e+00,25,4.69e+00,2.20e-01,3.52e-02,4.95e+00
1.53e-03,5.07e+05,1.58e-03,1.44e-03,5.01e+05,-6.55e+00,26,4.68e+00,2.23e-01,3.51e-02,4.93e+00
1.50e-03,4.87e+05,1.55e-03,1.41e-03,4.44e+05,-6.56e+00,27,4.68e+00,2.17e-01,4.22e-02,4.94e+00
1.49e-03,4.69e+05,1.53e-03,1.41e-03,4.80e+05,-6.56e+00,28,4.67e+00,2.22e-01,4.32e-02,4.94e+00
1.47e-03,4.58e+05,1.51e-03,1.39e-03,4.40e+05,-6.58e+00,29,4.66e+00,2.21e-01,4.27e-02,4.92e+00
1.45e-03,4.39e+05,1.49e-03,1.39e-03,4.53e+05,-6.58e+00,30,4.68e+00,2.23e-01,3.60e-02,4.94e+00
1.43e-03,4.30e+05,1.47e-03,1.35e-03,4.28e+05,-6.61e+00,31,4.70e+00,2.20e-01,4.24e-02,4.96e+00
1.42e-03,4.23e+05,1.46e-03,1.35e-03,4.35e+05,-6.61e+00,32,4.69e+00,2.21e-01,4.26e-02,4.96e+00
1.40e-03,4.04e+05,1.44e-03,1.33e-03,4.42e+05,-6.62e+00,33,5.61e+00,2.28e-01,4.87e-02,5.89e+00
1.38e-03,3.95e+05,1.42e-03,1.33e-03,4.26e+05,-6.63e+00,34,4.71e+00,2.19e-01,4.28e-02,4.97e+00
1.37e-03,3.82e+05,1.41e-03,1.33e-03,4.23e+05,-6.63e+00,35,4.83e+00,2.44e-01,4.54e-02,5.12e+00
1.36e-03,3.77e+05,1.40e-03,1.31e-03,4.08e+05,-6.64e+00,36,5.19e+00,2.46e-01,4.58e-02,5.48e+00
1.35e-03,3.63e+05,1.39e-03,1.32e-03,4.11e+05,-6.64e+00,37,5.13e+00,2.47e-01,3.79e-02,5.41e+00
1.34e-03,3.60e+05,1.38e-03,1.31e-03,4.01e+05,-6.65e+00,38,5.20e+00,2.49e-01,4.56e-02,5.49e+00
1.33e-03,3.50e+05,1.36e-03,1.30e-03,3.98e+05,-6.65e+00,39,4.87e+00,2.22e-01,4.32e-02,5.14e+00
1.32e-03,3.40e+05,1.35e-03,1.29e-03,3.84e+05,-6.65e+00,40,4.68e+00,2.21e-01,4.31e-02,4.95e+00
1.32e-03,3.43e+05,1.36e-03,1.28e-03,3.79e+05,-6.67e+00,41,4.71e+00,2.22e-01,4.24e-02,4.98e+00
1.31e-03,3.32e+05,1.34e-03,1.27e-03,3.55e+05,-6.67e+00,42,4.67e+00,2.18e-01,4.24e-02,4.93e+00
1.30e-03,3.26e+05,1.33e-03,1.27e-03,3.57e+05,-6.67e+00,43,4.67e+00,2.23e-01,3.56e-02,4.93e+00
1.28e-03,3.15e+05,1.32e-03,1.25e-03,3.28e+05,-6.69e+00,44,4.85e+00,2.48e-01,4.55e-02,5.14e+00
1.28e-03,3.12e+05,1.31e-03,1.25e-03,3.30e+05,-6.69e+00,45,5.07e+00,2.45e-01,3.80e-02,5.36e+00
1.27e-03,3.05e+05,1.30e-03,1.23e-03,3.04e+05,-6.70e+00,46,5.13e+00,2.37e-01,4.46e-02,5.41e+00
1.26e-03,2.99e+05,1.29e-03,1.25e-03,2.93e+05,-6.69e+00,47,5.10e+00,2.50e-01,3.81e-02,5.39e+00
1.26e-03,2.96e+05,1.29e-03,1.23e-03,2.88e+05,-6.71e+00,48,4.99e+00,2.35e-01,5.35e-02,5.28e+00
1.25e-03,2.93e+05,1.28e-03,1.24e-03,2.97e+05,-6.69e+00,49,4.68e+00,2.15e-01,3.54e-02,4.93e+00
1.25e-03,2.84e+05,1.28e-03,1.21e-03,2.72e+05,-6.73e+00,50,4.66e+00,2.18e-01,4.35e-02,4.92e+00
1.24e-03,2.79e+05,1.27e-03,1.24e-03,2.81e+05,-6.70e+00,51,4.68e+00,2.26e-01,3.52e-02,4.94e+00
1.24e-03,2.80e+05,1.27e-03,1.26e-03,2.88e+05,-6.68e+00,52,4.91e+00,2.20e-01,5.84e-02,5.19e+00
