train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.79e-03,9.98e+05,1.89e-03,1.87e-03,9.70e+05,-6.29e+00,8,4.63e+00,2.18e-01,3.77e-02,4.89e+00
1.69e-03,8.71e+05,1.78e-03,1.76e-03,8.46e+05,-6.35e+00,9,4.61e+00,2.16e-01,4.17e-02,4.86e+00
1.61e-03,8.01e+05,1.69e-03,1.67e-03,7.83e+05,-6.40e+00,10,4.62e+00,2.18e-01,6.19e-02,4.90e+00
1.54e-03,7.55e+05,1.62e-03,1.63e-03,7.26e+05,-6.43e+00,11,4.69e+00,2.15e-01,4.36e-02,4.95e+00
1.48e-03,7.24e+05,1.55e-03,1.54e-03,6.98e+05,-6.48e+00,12,4.97e+00,2.18e-01,5.11e-02,5.24e+00
1.41e-03,6.95e+05,1.48e-03,1.47e-03,6.79e+05,-6.53e+00,13,4.60e+00,2.16e-01,4.29e-02,4.86e+00
1.36e-03,6.58e+05,1.42e-03,1.39e-03,6.64e+05,-6.59e+00,14,4.59e+00,2.19e-01,4.22e-02,4.85e+00
1.30e-03,6.30e+05,1.37e-03,1.32e-03,6.25e+05,-6.63e+00,15,4.60e+00,2.19e-01,4.21e-02,4.86e+00
1.26e-03,6.06e+05,1.32e-03,1.25e-03,6.05e+05,-6.69e+00,16,4.68e+00,2.17e-01,4.19e-02,4.94e+00
1.22e-03,5.73e+05,1.28e-03,1.23e-03,5.81e+05,-6.70e+00,17,4.64e+00,2.15e-01,7.99e-02,4.93e+00
1.19e-03,5.54e+05,1.24e-03,1.22e-03,5.67e+05,-6.71e+00,18,4.61e+00,2.21e-01,4.26e-02,4.88e+00
1.16e-03,5.30e+05,1.22e-03,1.18e-03,5.27e+05,-6.75e+00,19,4.61e+00,2.19e-01,4.20e-02,4.87e+00
1.18e-03,5.18e+05,1.23e-03,1.18e-03,5.24e+05,-6.74e+00,20,4.63e+00,2.20e-01,3.61e-02,4.88e+00
1.16e-03,5.09e+05,1.21e-03,1.24e-03,5.32e+05,-6.69e+00,21,4.61e+00,2.13e-01,3.52e-02,4.86e+00
1.09e-03,4.76e+05,1.14e-03,1.17e-03,5.05e+05,-6.75e+00,22,4.65e+00,2.16e-01,4.12e-02,4.90e+00
1.07e-03,4.59e+05,1.12e-03,1.12e-03,4.58e+05,-6.80e+00,23,4.64e+00,2.24e-01,4.26e-02,4.91e+00
1.06e-03,4.47e+05,1.11e-03,1.11e-03,4.48e+05,-6.81e+00,24,4.64e+00,2.18e-01,4.21e-02,4.90e+00
1.05e-03,4.39e+05,1.09e-03,1.07e-03,4.50e+05,-6.85e+00,25,4.61e+00,2.15e-01,4.22e-02,4.87e+00
1.03e-03,4.24e+05,1.08e-03,1.05e-03,4.39e+05,-6.87e+00,26,4.62e+00,2.17e-01,4.24e-02,4.88e+00
1.03e-03,4.19e+05,1.07e-03,1.07e-03,4.49e+05,-6.85e+00,27,4.64e+00,2.18e-01,3.53e-02,4.89e+00
1.01e-03,4.08e+05,1.05e-03,1.07e-03,4.46e+05,-6.85e+00,28,4.61e+00,2.18e-01,3.52e-02,4.86e+00
1.00e-03,3.99e+05,1.04e-03,1.04e-03,4.45e+05,-6.88e+00,29,4.62e+00,2.15e-01,4.27e-02,4.88e+00
9.94e-04,3.86e+05,1.03e-03,1.02e-03,4.41e+05,-6.89e+00,30,4.61e+00,2.18e-01,4.27e-02,4.87e+00
9.86e-04,3.82e+05,1.02e-03,9.95e-04,4.44e+05,-6.92e+00,31,4.62e+00,2.10e-01,5.16e-02,4.88e+00
9.71e-04,3.69e+05,1.01e-03,9.74e-04,4.28e+05,-6.94e+00,32,4.63e+00,2.18e-01,4.31e-02,4.89e+00
9.62e-04,3.59e+05,9.98e-04,9.49e-04,4.10e+05,-6.96e+00,33,4.64e+00,2.13e-01,4.57e-02,4.90e+00
9.53e-04,3.52e+05,9.88e-04,9.28e-04,4.00e+05,-6.98e+00,34,4.61e+00,2.12e-01,4.23e-02,4.86e+00
9.46e-04,3.42e+05,9.80e-04,8.96e-04,3.76e+05,-7.02e+00,35,4.59e+00,2.18e-01,4.28e-02,4.85e+00
9.35e-04,3.36e+05,9.69e-04,8.87e-04,3.74e+05,-7.03e+00,36,4.61e+00,2.16e-01,4.82e-02,4.88e+00
9.19e-04,3.26e+05,9.51e-04,8.82e-04,3.61e+05,-7.04e+00,37,4.65e+00,2.26e-01,4.24e-02,4.92e+00
9.13e-04,3.23e+05,9.46e-04,8.85e-04,3.55e+05,-7.03e+00,38,4.66e+00,2.16e-01,3.55e-02,4.91e+00
8.93e-04,3.11e+05,9.25e-04,8.60e-04,3.34e+05,-7.06e+00,39,4.63e+00,2.17e-01,4.18e-02,4.89e+00
8.83e-04,3.05e+05,9.13e-04,8.54e-04,3.33e+05,-7.07e+00,40,4.64e+00,2.17e-01,4.27e-02,4.90e+00
8.76e-04,2.99e+05,9.06e-04,8.42e-04,3.28e+05,-7.08e+00,41,4.62e+00,2.16e-01,4.25e-02,4.88e+00
8.67e-04,2.95e+05,8.97e-04,8.38e-04,3.13e+05,-7.09e+00,42,4.62e+00,2.18e-01,4.26e-02,4.89e+00
8.65e-04,2.90e+05,8.94e-04,8.28e-04,3.01e+05,-7.10e+00,43,4.62e+00,2.19e-01,4.28e-02,4.88e+00
8.60e-04,2.88e+05,8.89e-04,8.16e-04,2.91e+05,-7.11e+00,44,5.52e+00,2.20e-01,4.62e-02,5.79e+00
8.54e-04,2.81e+05,8.82e-04,8.10e-04,2.88e+05,-7.12e+00,45,4.59e+00,2.13e-01,4.27e-02,4.85e+00
