train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
2.06e-03,1.13e+06,2.17e-03,1.88e-03,9.95e+05,-6.29e+00,8,4.71e+00,2.18e-01,3.77e-02,4.96e+00
1.91e-03,9.75e+05,2.00e-03,1.74e-03,8.78e+05,-6.36e+00,9,4.70e+00,2.22e-01,4.32e-02,4.96e+00
1.79e-03,8.78e+05,1.87e-03,1.64e-03,8.41e+05,-6.42e+00,10,4.69e+00,2.16e-01,4.24e-02,4.95e+00
1.70e-03,8.08e+05,1.78e-03,1.59e-03,8.15e+05,-6.45e+00,11,4.72e+00,2.19e-01,4.19e-02,4.98e+00
1.65e-03,7.65e+05,1.72e-03,1.54e-03,7.68e+05,-6.48e+00,12,4.71e+00,2.23e-01,4.24e-02,4.97e+00
1.59e-03,7.16e+05,1.66e-03,1.50e-03,7.52e+05,-6.51e+00,13,4.71e+00,2.17e-01,4.13e-02,4.97e+00
1.54e-03,6.79e+05,1.61e-03,1.44e-03,6.95e+05,-6.55e+00,14,4.73e+00,2.25e-01,4.19e-02,5.00e+00
1.51e-03,6.61e+05,1.57e-03,1.39e-03,6.36e+05,-6.59e+00,15,4.71e+00,2.22e-01,4.25e-02,4.97e+00
1.48e-03,6.36e+05,1.55e-03,1.35e-03,6.17e+05,-6.61e+00,16,4.72e+00,2.21e-01,4.14e-02,4.98e+00
1.46e-03,6.20e+05,1.52e-03,1.36e-03,6.04e+05,-6.61e+00,17,4.66e+00,2.24e-01,3.48e-02,4.92e+00
1.45e-03,5.98e+05,1.51e-03,1.41e-03,6.30e+05,-6.57e+00,18,4.75e+00,2.20e-01,3.49e-02,5.00e+00
1.42e-03,5.90e+05,1.48e-03,1.37e-03,6.03e+05,-6.60e+00,19,4.72e+00,2.25e-01,3.48e-02,4.98e+00
1.39e-03,5.61e+05,1.45e-03,1.36e-03,6.02e+05,-6.60e+00,20,4.72e+00,2.27e-01,3.59e-02,4.98e+00
1.36e-03,5.45e+05,1.41e-03,1.34e-03,6.13e+05,-6.62e+00,21,4.73e+00,2.33e-01,4.22e-02,5.00e+00
1.32e-03,5.27e+05,1.38e-03,1.29e-03,6.29e+05,-6.66e+00,22,4.77e+00,2.22e-01,4.25e-02,5.03e+00
1.30e-03,5.15e+05,1.35e-03,1.29e-03,6.64e+05,-6.66e+00,23,4.72e+00,2.17e-01,4.13e-02,4.97e+00
1.28e-03,5.07e+05,1.33e-03,1.26e-03,6.66e+05,-6.68e+00,24,4.72e+00,2.24e-01,4.27e-02,4.98e+00
1.25e-03,4.90e+05,1.30e-03,1.26e-03,6.86e+05,-6.68e+00,25,4.70e+00,2.23e-01,4.18e-02,4.96e+00
1.24e-03,4.79e+05,1.28e-03,1.23e-03,6.38e+05,-6.70e+00,26,4.72e+00,2.19e-01,4.14e-02,4.98e+00
1.22e-03,4.60e+05,1.26e-03,1.20e-03,6.45e+05,-6.73e+00,27,4.71e+00,2.26e-01,4.22e-02,4.98e+00
1.20e-03,4.50e+05,1.24e-03,1.16e-03,5.69e+05,-6.76e+00,28,4.71e+00,2.26e-01,4.25e-02,4.97e+00
1.18e-03,4.38e+05,1.23e-03,1.18e-03,5.71e+05,-6.75e+00,29,4.73e+00,2.19e-01,3.46e-02,4.98e+00
1.17e-03,4.32e+05,1.21e-03,1.16e-03,5.28e+05,-6.76e+00,30,4.72e+00,2.24e-01,3.54e-02,4.98e+00
1.15e-03,4.16e+05,1.20e-03,1.17e-03,5.11e+05,-6.76e+00,31,4.71e+00,2.24e-01,3.49e-02,4.97e+00
1.14e-03,4.11e+05,1.18e-03,1.17e-03,4.85e+05,-6.76e+00,32,4.68e+00,2.22e-01,3.47e-02,4.94e+00
1.13e-03,4.01e+05,1.17e-03,1.16e-03,4.70e+05,-6.76e+00,33,4.67e+00,2.19e-01,4.13e-02,4.93e+00
1.12e-03,3.91e+05,1.16e-03,1.13e-03,4.39e+05,-6.79e+00,34,4.68e+00,2.15e-01,4.12e-02,4.93e+00
1.10e-03,3.79e+05,1.14e-03,1.12e-03,4.44e+05,-6.80e+00,35,4.67e+00,2.22e-01,4.19e-02,4.94e+00
