train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.99e-03,1.28e+06,2.12e-03,2.07e-03,1.25e+06,-6.19e+00,8,3.04e+00,1.49e-01,2.68e-02,3.22e+00
1.89e-03,1.12e+06,2.00e-03,1.98e-03,1.07e+06,-6.23e+00,9,3.05e+00,1.50e-01,3.10e-02,3.23e+00
1.82e-03,1.02e+06,1.92e-03,1.94e-03,1.01e+06,-6.25e+00,10,3.05e+00,1.49e-01,6.29e-02,3.26e+00
1.74e-03,9.32e+05,1.84e-03,1.95e-03,1.03e+06,-6.25e+00,11,3.05e+00,1.50e-01,2.45e-02,3.23e+00
1.69e-03,8.90e+05,1.78e-03,1.85e-03,9.31e+05,-6.30e+00,12,3.05e+00,1.48e-01,3.08e-02,3.23e+00
1.64e-03,8.36e+05,1.72e-03,1.86e-03,9.06e+05,-6.29e+00,13,3.05e+00,1.54e-01,2.48e-02,3.23e+00
1.59e-03,7.92e+05,1.67e-03,1.87e-03,8.92e+05,-6.29e+00,14,3.05e+00,1.50e-01,1.06e-01,3.31e+00
1.55e-03,7.49e+05,1.62e-03,1.89e-03,8.80e+05,-6.28e+00,15,3.07e+00,1.49e-01,2.51e-02,3.25e+00
1.50e-03,7.24e+05,1.58e-03,1.87e-03,8.66e+05,-6.28e+00,16,3.06e+00,1.49e-01,1.07e-01,3.32e+00
1.45e-03,6.91e+05,1.52e-03,1.84e-03,8.48e+05,-6.30e+00,17,3.07e+00,1.51e-01,1.21e-01,3.34e+00
1.40e-03,6.60e+05,1.46e-03,1.60e-03,7.48e+05,-6.44e+00,18,3.06e+00,1.49e-01,3.12e-02,3.24e+00
1.35e-03,6.39e+05,1.41e-03,1.40e-03,7.12e+05,-6.57e+00,19,3.04e+00,1.49e-01,3.10e-02,3.22e+00
1.31e-03,6.02e+05,1.37e-03,1.30e-03,7.13e+05,-6.65e+00,20,3.07e+00,1.53e-01,3.19e-02,3.26e+00
1.25e-03,5.77e+05,1.30e-03,1.25e-03,7.00e+05,-6.69e+00,21,3.03e+00,1.48e-01,1.16e-01,3.30e+00
1.21e-03,5.47e+05,1.26e-03,1.22e-03,6.45e+05,-6.71e+00,22,3.03e+00,1.48e-01,1.15e-01,3.29e+00
1.17e-03,5.33e+05,1.23e-03,1.19e-03,6.18e+05,-6.74e+00,23,3.04e+00,1.52e-01,1.16e-01,3.31e+00
1.15e-03,5.13e+05,1.20e-03,1.15e-03,5.93e+05,-6.77e+00,24,3.04e+00,1.50e-01,1.15e-01,3.30e+00
1.12e-03,4.99e+05,1.17e-03,1.14e-03,5.94e+05,-6.78e+00,25,3.04e+00,1.51e-01,1.15e-01,3.31e+00
1.10e-03,4.78e+05,1.15e-03,1.12e-03,5.71e+05,-6.80e+00,26,3.03e+00,1.47e-01,1.16e-01,3.30e+00
1.10e-03,4.82e+05,1.14e-03,1.11e-03,5.77e+05,-6.81e+00,27,3.03e+00,1.48e-01,1.15e-01,3.29e+00
