train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
2.05e-03,9.59e+05,2.14e-03,2.01e-03,1.06e+06,-6.21e+00,8,2.29e+00,1.22e-01,2.33e-02,2.44e+00
2.02e-03,8.84e+05,2.11e-03,1.97e-03,1.06e+06,-6.24e+00,9,2.29e+00,1.15e-01,7.33e-02,2.48e+00
1.99e-03,8.44e+05,2.07e-03,1.92e-03,9.71e+05,-6.26e+00,10,2.30e+00,1.15e-01,1.10e-01,2.52e+00
1.95e-03,7.98e+05,2.03e-03,1.89e-03,9.35e+05,-6.28e+00,11,2.29e+00,1.15e-01,1.27e-01,2.54e+00
1.91e-03,7.68e+05,1.99e-03,1.88e-03,9.02e+05,-6.29e+00,12,2.30e+00,1.16e-01,1.10e-01,2.52e+00
1.89e-03,7.37e+05,1.96e-03,1.85e-03,8.39e+05,-6.30e+00,13,2.29e+00,1.15e-01,1.33e-01,2.54e+00
1.87e-03,7.15e+05,1.94e-03,1.83e-03,7.89e+05,-6.31e+00,14,2.30e+00,1.15e-01,4.42e-02,2.46e+00
1.84e-03,6.86e+05,1.91e-03,1.79e-03,7.07e+05,-6.33e+00,15,2.30e+00,1.15e-01,1.26e-01,2.54e+00
1.81e-03,6.59e+05,1.88e-03,1.76e-03,7.06e+05,-6.35e+00,16,2.30e+00,1.15e-01,1.17e-01,2.53e+00
1.79e-03,6.42e+05,1.86e-03,1.76e-03,7.05e+05,-6.35e+00,17,2.31e+00,1.16e-01,1.33e-01,2.55e+00
1.77e-03,6.30e+05,1.84e-03,1.73e-03,6.92e+05,-6.37e+00,18,2.31e+00,1.16e-01,1.17e-01,2.54e+00
1.75e-03,6.10e+05,1.81e-03,1.71e-03,6.71e+05,-6.38e+00,19,2.30e+00,1.15e-01,1.17e-01,2.54e+00
1.74e-03,5.94e+05,1.79e-03,1.71e-03,6.66e+05,-6.38e+00,20,2.30e+00,1.16e-01,2.24e-02,2.44e+00
1.72e-03,5.75e+05,1.78e-03,1.72e-03,6.64e+05,-6.37e+00,21,2.29e+00,1.16e-01,2.15e-02,2.43e+00
1.70e-03,5.58e+05,1.76e-03,1.73e-03,6.74e+05,-6.36e+00,22,2.29e+00,1.22e-01,2.13e-02,2.44e+00
1.69e-03,5.45e+05,1.74e-03,1.76e-03,6.71e+05,-6.35e+00,23,2.35e+00,1.16e-01,2.13e-02,2.48e+00
1.66e-03,5.26e+05,1.71e-03,1.74e-03,6.38e+05,-6.36e+00,24,2.30e+00,1.16e-01,2.15e-02,2.44e+00
1.64e-03,5.11e+05,1.69e-03,1.73e-03,6.21e+05,-6.37e+00,25,2.29e+00,1.15e-01,2.14e-02,2.43e+00
1.62e-03,4.96e+05,1.67e-03,1.69e-03,5.80e+05,-6.39e+00,26,2.29e+00,1.16e-01,2.63e-02,2.43e+00
1.59e-03,4.76e+05,1.64e-03,1.63e-03,5.54e+05,-6.43e+00,27,2.29e+00,1.15e-01,2.61e-02,2.43e+00
1.57e-03,4.61e+05,1.62e-03,1.59e-03,5.37e+05,-6.45e+00,28,2.29e+00,1.17e-01,1.17e-01,2.53e+00
1.54e-03,4.48e+05,1.59e-03,1.54e-03,5.20e+05,-6.48e+00,29,2.31e+00,1.15e-01,1.15e-01,2.54e+00
1.52e-03,4.32e+05,1.56e-03,1.48e-03,4.81e+05,-6.52e+00,30,2.30e+00,1.15e-01,3.68e-02,2.45e+00
1.50e-03,4.19e+05,1.54e-03,1.44e-03,4.63e+05,-6.55e+00,31,2.30e+00,1.15e-01,1.18e-01,2.53e+00
1.48e-03,4.15e+05,1.52e-03,1.40e-03,4.54e+05,-6.58e+00,32,2.30e+00,1.16e-01,1.12e-01,2.52e+00
1.47e-03,4.05e+05,1.51e-03,1.38e-03,4.36e+05,-6.60e+00,33,2.30e+00,1.15e-01,1.33e-01,2.55e+00
1.45e-03,4.01e+05,1.49e-03,1.37e-03,4.39e+05,-6.60e+00,34,2.31e+00,1.16e-01,2.63e-02,2.45e+00
