train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.75e-03,1.05e+06,1.86e-03,1.56e-03,9.71e+05,-6.47e+00,8,3.92e+00,1.95e-01,3.70e-02,4.15e+00
1.67e-03,9.49e+05,1.77e-03,1.42e-03,7.90e+05,-6.57e+00,9,3.91e+00,1.95e-01,4.01e-02,4.15e+00
1.63e-03,9.13e+05,1.72e-03,1.35e-03,7.42e+05,-6.62e+00,10,3.91e+00,1.95e-01,4.06e-02,4.14e+00
1.56e-03,8.46e+05,1.65e-03,1.30e-03,7.15e+05,-6.65e+00,11,3.93e+00,2.01e-01,4.04e-02,4.18e+00
1.50e-03,7.95e+05,1.58e-03,1.28e-03,6.89e+05,-6.66e+00,12,3.94e+00,1.94e-01,3.96e-02,4.18e+00
1.45e-03,7.48e+05,1.52e-03,1.27e-03,6.50e+05,-6.68e+00,13,3.91e+00,1.95e-01,3.92e-02,4.14e+00
1.41e-03,7.16e+05,1.48e-03,1.29e-03,6.51e+05,-6.66e+00,14,3.90e+00,1.95e-01,3.35e-02,4.13e+00
1.38e-03,6.95e+05,1.45e-03,1.30e-03,6.47e+05,-6.65e+00,15,3.90e+00,1.95e-01,3.30e-02,4.13e+00
1.35e-03,6.72e+05,1.42e-03,1.33e-03,6.39e+05,-6.63e+00,16,3.91e+00,1.95e-01,3.37e-02,4.14e+00
1.33e-03,6.57e+05,1.40e-03,1.37e-03,6.79e+05,-6.60e+00,17,3.91e+00,1.95e-01,3.30e-02,4.14e+00
1.31e-03,6.37e+05,1.37e-03,1.34e-03,6.52e+05,-6.62e+00,18,3.91e+00,1.95e-01,3.34e-02,4.14e+00
1.29e-03,6.23e+05,1.35e-03,1.35e-03,6.22e+05,-6.61e+00,19,3.91e+00,1.95e-01,3.34e-02,4.14e+00
1.27e-03,6.04e+05,1.33e-03,1.36e-03,6.12e+05,-6.61e+00,20,3.91e+00,1.95e-01,3.44e-02,4.14e+00
1.25e-03,5.84e+05,1.31e-03,1.38e-03,5.99e+05,-6.59e+00,21,3.91e+00,1.95e-01,3.30e-02,4.14e+00
1.23e-03,5.64e+05,1.29e-03,1.29e-03,5.46e+05,-6.66e+00,22,3.91e+00,1.95e-01,3.35e-02,4.13e+00
1.22e-03,5.52e+05,1.27e-03,1.27e-03,5.27e+05,-6.67e+00,23,3.90e+00,1.94e-01,3.32e-02,4.13e+00
1.20e-03,5.32e+05,1.25e-03,1.27e-03,5.30e+05,-6.67e+00,24,3.91e+00,1.94e-01,3.83e-02,4.14e+00
