train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
2.31e-03,1.08e+06,2.42e-03,2.00e-03,8.68e+05,-6.22e+00,8,3.91e+00,1.94e-01,3.56e-02,4.14e+00
2.19e-03,9.63e+05,2.29e-03,1.89e-03,8.19e+05,-6.28e+00,9,3.90e+00,1.94e-01,4.01e-02,4.14e+00
2.07e-03,8.98e+05,2.16e-03,1.81e-03,8.08e+05,-6.32e+00,10,3.90e+00,1.94e-01,4.07e-02,4.14e+00
1.96e-03,8.65e+05,2.05e-03,1.76e-03,7.94e+05,-6.35e+00,11,3.91e+00,1.95e-01,4.01e-02,4.15e+00
1.88e-03,8.23e+05,1.96e-03,1.73e-03,7.79e+05,-6.37e+00,12,3.90e+00,1.94e-01,4.01e-02,4.14e+00
1.82e-03,7.84e+05,1.90e-03,1.68e-03,7.50e+05,-6.39e+00,13,3.91e+00,1.95e-01,4.05e-02,4.14e+00
1.78e-03,7.55e+05,1.85e-03,1.66e-03,7.40e+05,-6.41e+00,14,3.90e+00,1.94e-01,6.79e-02,4.16e+00
1.74e-03,7.24e+05,1.82e-03,1.60e-03,6.74e+05,-6.44e+00,15,3.91e+00,1.94e-01,6.93e-02,4.17e+00
1.69e-03,6.97e+05,1.76e-03,1.57e-03,6.65e+05,-6.46e+00,16,3.90e+00,1.94e-01,3.99e-02,4.13e+00
1.66e-03,6.79e+05,1.73e-03,1.57e-03,6.33e+05,-6.46e+00,17,3.89e+00,1.94e-01,4.16e-02,4.12e+00
1.63e-03,6.58e+05,1.70e-03,1.54e-03,6.08e+05,-6.48e+00,18,3.89e+00,1.93e-01,4.86e-02,4.13e+00
1.61e-03,6.41e+05,1.67e-03,1.51e-03,5.66e+05,-6.50e+00,19,3.90e+00,1.94e-01,4.89e-02,4.14e+00
1.58e-03,6.14e+05,1.64e-03,1.49e-03,5.43e+05,-6.51e+00,20,3.90e+00,1.94e-01,4.11e-02,4.13e+00
1.55e-03,5.93e+05,1.61e-03,1.47e-03,5.21e+05,-6.53e+00,21,3.90e+00,1.95e-01,4.02e-02,4.14e+00
1.52e-03,5.72e+05,1.57e-03,1.45e-03,5.08e+05,-6.54e+00,22,3.91e+00,1.94e-01,4.89e-02,4.15e+00
1.49e-03,5.62e+05,1.55e-03,1.43e-03,5.00e+05,-6.56e+00,23,3.90e+00,1.94e-01,4.03e-02,4.13e+00
1.47e-03,5.50e+05,1.52e-03,1.39e-03,4.75e+05,-6.58e+00,24,3.90e+00,1.95e-01,4.86e-02,4.14e+00
1.45e-03,5.31e+05,1.50e-03,1.39e-03,4.73e+05,-6.58e+00,25,3.90e+00,1.94e-01,4.90e-02,4.15e+00
1.43e-03,5.23e+05,1.48e-03,1.38e-03,4.54e+05,-6.59e+00,26,3.90e+00,1.94e-01,4.03e-02,4.14e+00
1.41e-03,5.15e+05,1.46e-03,1.36e-03,4.48e+05,-6.60e+00,27,3.90e+00,1.94e-01,4.86e-02,4.14e+00
1.39e-03,5.00e+05,1.44e-03,1.33e-03,4.25e+05,-6.63e+00,28,3.90e+00,1.95e-01,4.86e-02,4.15e+00
1.38e-03,4.94e+05,1.43e-03,1.30e-03,4.17e+05,-6.65e+00,29,3.90e+00,2.02e-01,5.44e-02,4.16e+00
1.36e-03,4.77e+05,1.41e-03,1.29e-03,4.04e+05,-6.66e+00,30,3.90e+00,1.94e-01,4.92e-02,4.15e+00
1.35e-03,4.70e+05,1.39e-03,1.26e-03,3.91e+05,-6.68e+00,31,3.90e+00,1.95e-01,4.83e-02,4.15e+00
1.33e-03,4.60e+05,1.38e-03,1.25e-03,4.03e+05,-6.69e+00,32,3.90e+00,1.95e-01,4.01e-02,4.14e+00
1.32e-03,4.49e+05,1.36e-03,1.24e-03,3.98e+05,-6.69e+00,33,3.90e+00,1.94e-01,4.82e-02,4.15e+00
1.31e-03,4.43e+05,1.36e-03,1.24e-03,4.01e+05,-6.69e+00,34,3.90e+00,1.95e-01,4.24e-02,4.14e+00
1.31e-03,4.40e+05,1.35e-03,1.24e-03,3.94e+05,-6.69e+00,35,3.90e+00,1.94e-01,3.36e-02,4.13e+00
1.31e-03,4.38e+05,1.35e-03,1.29e-03,4.08e+05,-6.66e+00,36,3.90e+00,1.94e-01,4.18e-02,4.14e+00
