train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.97e-03,1.08e+06,2.08e-03,1.83e-03,1.01e+06,-6.31e+00,8,4.73e+00,2.19e-01,3.80e-02,4.99e+00
1.90e-03,9.55e+05,2.00e-03,1.76e-03,9.53e+05,-6.35e+00,9,4.71e+00,2.21e-01,4.26e-02,4.97e+00
1.83e-03,8.77e+05,1.92e-03,1.72e-03,9.36e+05,-6.37e+00,10,4.71e+00,2.26e-01,4.36e-02,4.98e+00
1.77e-03,8.27e+05,1.85e-03,1.69e-03,8.92e+05,-6.39e+00,11,4.71e+00,2.31e-01,4.38e-02,4.98e+00
1.72e-03,7.89e+05,1.80e-03,1.69e-03,8.46e+05,-6.39e+00,12,4.76e+00,2.22e-01,4.28e-02,5.02e+00
1.67e-03,7.44e+05,1.74e-03,1.67e-03,7.96e+05,-6.40e+00,13,4.73e+00,2.25e-01,4.26e-02,5.00e+00
1.62e-03,7.14e+05,1.69e-03,1.62e-03,7.23e+05,-6.43e+00,14,4.70e+00,2.20e-01,4.53e-02,4.97e+00
1.58e-03,6.91e+05,1.65e-03,1.59e-03,7.06e+05,-6.45e+00,15,4.71e+00,2.22e-01,4.28e-02,4.97e+00
1.54e-03,6.61e+05,1.61e-03,1.53e-03,6.63e+05,-6.49e+00,16,4.69e+00,2.24e-01,4.30e-02,4.96e+00
1.51e-03,6.39e+05,1.58e-03,1.50e-03,6.46e+05,-6.51e+00,17,4.74e+00,2.33e-01,4.32e-02,5.02e+00
1.48e-03,6.17e+05,1.54e-03,1.45e-03,6.24e+05,-6.54e+00,18,4.75e+00,2.18e-01,4.24e-02,5.01e+00
1.45e-03,5.94e+05,1.51e-03,1.43e-03,5.85e+05,-6.56e+00,19,4.71e+00,2.20e-01,4.30e-02,4.97e+00
1.42e-03,5.81e+05,1.48e-03,1.40e-03,5.85e+05,-6.58e+00,20,4.71e+00,2.22e-01,4.36e-02,4.98e+00
1.40e-03,5.54e+05,1.45e-03,1.37e-03,5.24e+05,-6.60e+00,21,4.68e+00,2.23e-01,4.26e-02,4.95e+00
1.37e-03,5.38e+05,1.42e-03,1.33e-03,5.21e+05,-6.62e+00,22,4.71e+00,2.24e-01,4.29e-02,4.98e+00
