train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.86e-03,1.09e+06,1.97e-03,1.68e-03,7.61e+05,-6.39e+00,8,3.88e+00,1.94e-01,3.53e-02,4.11e+00
1.78e-03,9.43e+05,1.88e-03,1.62e-03,7.33e+05,-6.43e+00,9,3.89e+00,1.94e-01,4.04e-02,4.13e+00
1.70e-03,8.48e+05,1.79e-03,1.55e-03,6.67e+05,-6.47e+00,10,3.90e+00,1.94e-01,4.05e-02,4.13e+00
1.64e-03,7.97e+05,1.72e-03,1.50e-03,6.53e+05,-6.51e+00,11,3.91e+00,1.94e-01,3.99e-02,4.14e+00
1.58e-03,7.63e+05,1.66e-03,1.47e-03,5.99e+05,-6.53e+00,12,3.90e+00,1.94e-01,3.97e-02,4.13e+00
1.54e-03,7.20e+05,1.62e-03,1.43e-03,5.80e+05,-6.55e+00,13,3.90e+00,1.94e-01,3.97e-02,4.13e+00
1.50e-03,6.90e+05,1.57e-03,1.40e-03,5.69e+05,-6.58e+00,14,3.90e+00,1.94e-01,4.01e-02,4.13e+00
1.47e-03,6.69e+05,1.54e-03,1.39e-03,5.56e+05,-6.59e+00,15,3.95e+00,2.00e-01,4.10e-02,4.19e+00
1.45e-03,6.49e+05,1.51e-03,1.37e-03,5.70e+05,-6.60e+00,16,3.91e+00,1.94e-01,4.03e-02,4.14e+00
1.42e-03,6.31e+05,1.48e-03,1.34e-03,5.50e+05,-6.62e+00,17,3.90e+00,1.94e-01,7.55e-02,4.17e+00
1.39e-03,6.15e+05,1.46e-03,1.33e-03,5.46e+05,-6.63e+00,18,3.91e+00,1.94e-01,4.89e-02,4.15e+00
1.37e-03,5.99e+05,1.43e-03,1.31e-03,5.46e+05,-6.64e+00,19,3.91e+00,1.94e-01,4.89e-02,4.15e+00
1.35e-03,5.88e+05,1.41e-03,1.32e-03,5.44e+05,-6.64e+00,20,3.90e+00,1.95e-01,4.32e-02,4.14e+00
1.34e-03,5.65e+05,1.39e-03,1.31e-03,5.54e+05,-6.65e+00,21,3.90e+00,1.94e-01,4.87e-02,4.15e+00
