train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
1.54e-03,8.56e+05,1.63e-03,1.72e-03,9.15e+05,-6.37e+00,8,4.65e+00,2.13e-01,3.82e-02,4.90e+00
1.50e-03,7.53e+05,1.58e-03,1.63e-03,7.94e+05,-6.42e+00,9,4.69e+00,2.20e-01,4.22e-02,4.96e+00
1.46e-03,6.86e+05,1.53e-03,1.64e-03,7.21e+05,-6.42e+00,10,4.66e+00,2.23e-01,3.55e-02,4.92e+00
1.42e-03,6.41e+05,1.48e-03,1.57e-03,6.68e+05,-6.46e+00,11,4.67e+00,2.19e-01,4.21e-02,4.93e+00
1.39e-03,6.21e+05,1.46e-03,1.53e-03,6.31e+05,-6.49e+00,12,4.69e+00,2.17e-01,4.23e-02,4.95e+00
1.40e-03,6.14e+05,1.46e-03,1.61e-03,6.71e+05,-6.44e+00,13,4.68e+00,2.21e-01,3.51e-02,4.94e+00
1.38e-03,5.79e+05,1.43e-03,1.66e-03,6.80e+05,-6.41e+00,14,4.67e+00,2.20e-01,3.51e-02,4.93e+00
1.33e-03,5.41e+05,1.39e-03,1.61e-03,6.35e+05,-6.44e+00,15,4.67e+00,2.22e-01,3.55e-02,4.93e+00
1.32e-03,5.34e+05,1.37e-03,1.58e-03,6.20e+05,-6.46e+00,16,4.66e+00,2.16e-01,3.53e-02,4.92e+00
1.30e-03,5.17e+05,1.35e-03,1.53e-03,5.77e+05,-6.49e+00,17,4.64e+00,2.16e-01,3.50e-02,4.89e+00
1.28e-03,5.04e+05,1.34e-03,1.57e-03,5.65e+05,-6.46e+00,18,4.64e+00,2.24e-01,3.49e-02,4.90e+00
1.27e-03,4.93e+05,1.32e-03,1.55e-03,5.63e+05,-6.47e+00,19,4.70e+00,2.18e-01,3.48e-02,4.96e+00
1.25e-03,4.74e+05,1.30e-03,1.45e-03,5.18e+05,-6.54e+00,20,4.75e+00,2.25e-01,4.26e-02,5.02e+00
1.23e-03,4.59e+05,1.27e-03,1.43e-03,5.14e+05,-6.55e+00,21,4.68e+00,2.17e-01,4.27e-02,4.94e+00
1.21e-03,4.44e+05,1.25e-03,1.36e-03,4.79e+05,-6.60e+00,22,4.65e+00,2.21e-01,4.28e-02,4.91e+00
1.19e-03,4.35e+05,1.23e-03,1.36e-03,4.53e+05,-6.60e+00,23,4.68e+00,2.17e-01,4.25e-02,4.94e+00
1.17e-03,4.25e+05,1.21e-03,1.33e-03,4.45e+05,-6.63e+00,24,4.67e+00,2.19e-01,4.25e-02,4.93e+00
1.15e-03,4.14e+05,1.19e-03,1.26e-03,4.34e+05,-6.68e+00,25,4.72e+00,2.17e-01,4.35e-02,4.98e+00
1.14e-03,4.08e+05,1.18e-03,1.27e-03,4.28e+05,-6.67e+00,26,4.70e+00,2.26e-01,3.55e-02,4.96e+00
1.12e-03,4.01e+05,1.16e-03,1.26e-03,4.30e+05,-6.68e+00,27,4.69e+00,2.32e-01,3.52e-02,4.95e+00
1.11e-03,3.89e+05,1.14e-03,1.24e-03,4.19e+05,-6.69e+00,28,4.82e+00,2.13e-01,4.70e-02,5.08e+00
1.09e-03,3.84e+05,1.13e-03,1.22e-03,4.14e+05,-6.71e+00,29,4.71e+00,2.17e-01,4.26e-02,4.97e+00
1.08e-03,3.74e+05,1.12e-03,1.17e-03,3.91e+05,-6.75e+00,30,4.70e+00,2.20e-01,4.33e-02,4.96e+00
1.07e-03,3.70e+05,1.11e-03,1.17e-03,3.85e+05,-6.76e+00,31,4.72e+00,2.25e-01,4.31e-02,4.99e+00
1.06e-03,3.63e+05,1.10e-03,1.09e-03,3.64e+05,-6.83e+00,32,4.71e+00,2.26e-01,4.32e-02,4.97e+00
1.10e-03,3.67e+05,1.14e-03,1.02e-03,3.58e+05,-6.89e+00,33,4.72e+00,2.28e-01,4.26e-02,4.99e+00
1.07e-03,3.50e+05,1.11e-03,1.11e-03,3.74e+05,-6.80e+00,34,4.74e+00,2.25e-01,3.58e-02,5.00e+00
1.03e-03,3.36e+05,1.06e-03,1.06e-03,3.62e+05,-6.85e+00,35,4.73e+00,2.24e-01,3.51e-02,4.99e+00
1.02e-03,3.32e+05,1.05e-03,1.04e-03,3.51e+05,-6.87e+00,36,4.71e+00,2.18e-01,3.47e-02,4.97e+00
9.97e-04,3.21e+05,1.03e-03,1.05e-03,3.52e+05,-6.86e+00,37,4.71e+00,2.25e-01,3.56e-02,4.97e+00
9.85e-04,3.15e+05,1.02e-03,1.05e-03,3.51e+05,-6.86e+00,38,4.79e+00,2.23e-01,3.76e-02,5.05e+00
9.69e-04,3.07e+05,9.99e-04,1.04e-03,3.33e+05,-6.87e+00,39,4.72e+00,2.28e-01,3.52e-02,4.99e+00
9.56e-04,3.00e+05,9.86e-04,1.01e-03,3.23e+05,-6.90e+00,40,4.71e+00,2.19e-01,4.28e-02,4.97e+00
9.40e-04,2.92e+05,9.69e-04,9.81e-04,3.12e+05,-6.93e+00,41,4.72e+00,2.26e-01,4.29e-02,4.99e+00
9.27e-04,2.88e+05,9.56e-04,9.85e-04,3.01e+05,-6.93e+00,42,4.70e+00,2.22e-01,3.54e-02,4.96e+00
9.19e-04,2.84e+05,9.48e-04,9.57e-04,2.80e+05,-6.95e+00,43,4.69e+00,2.19e-01,4.19e-02,4.95e+00
9.12e-04,2.78e+05,9.40e-04,9.51e-04,2.82e+05,-6.96e+00,44,4.70e+00,2.22e-01,4.35e-02,4.96e+00
9.00e-04,2.72e+05,9.27e-04,9.25e-04,2.63e+05,-6.99e+00,45,4.68e+00,2.20e-01,4.28e-02,4.94e+00
8.92e-04,2.66e+05,9.19e-04,8.80e-04,2.53e+05,-7.04e+00,46,4.71e+00,2.17e-01,4.65e-02,4.98e+00
8.79e-04,2.61e+05,9.05e-04,8.43e-04,2.35e+05,-7.08e+00,47,4.71e+00,2.20e-01,4.25e-02,4.98e+00
8.67e-04,2.54e+05,8.92e-04,8.48e-04,2.46e+05,-7.07e+00,48,5.57e+00,2.25e-01,4.07e-02,5.84e+00
