train_mse_loss,train_inter_physics_loss,train_loss,valid_mse_loss,valid_inter_physics_loss,valid_loss,epoch,train_seconds,valid_seconds,checkpoint_seconds,total_seconds
2.02e-03,9.67e+05,2.11e-03,1.81e-03,8.91e+05,-6.32e+00,8,3.89e+00,1.94e-01,3.61e-02,4.12e+00
1.93e-03,8.71e+05,2.01e-03,1.77e-03,8.59e+05,-6.35e+00,9,3.89e+00,1.94e-01,4.89e-02,4.14e+00
1.82e-03,8.01e+05,1.90e-03,1.66e-03,7.81e+05,-6.40e+00,10,3.90e+00,1.94e-01,4.90e-02,4.14e+00
1.74e-03,7.57e+05,1.82e-03,1.59e-03,7.98e+05,-6.45e+00,11,3.94e+00,1.99e-01,4.88e-02,4.19e+00
1.68e-03,7.18e+05,1.75e-03,1.55e-03,7.86e+05,-6.48e+00,12,3.90e+00,1.94e-01,4.80e-02,4.15e+00
1.63e-03,6.87e+05,1.70e-03,1.50e-03,7.35e+05,-6.51e+00,13,3.89e+00,1.94e-01,4.88e-02,4.14e+00
1.59e-03,6.58e+05,1.65e-03,1.42e-03,6.59e+05,-6.56e+00,14,3.90e+00,1.94e-01,4.88e-02,4.14e+00
1.55e-03,6.32e+05,1.61e-03,1.37e-03,6.22e+05,-6.60e+00,15,3.90e+00,1.95e-01,4.89e-02,4.15e+00
1.51e-03,6.12e+05,1.57e-03,1.32e-03,5.72e+05,-6.64e+00,16,3.90e+00,1.94e-01,4.92e-02,4.14e+00
1.47e-03,5.84e+05,1.53e-03,1.30e-03,5.68e+05,-6.65e+00,17,3.90e+00,1.94e-01,4.87e-02,4.14e+00
1.44e-03,5.66e+05,1.50e-03,1.27e-03,5.40e+05,-6.67e+00,18,3.89e+00,1.94e-01,4.90e-02,4.14e+00
1.41e-03,5.45e+05,1.46e-03,1.29e-03,5.26e+05,-6.66e+00,19,3.90e+00,1.94e-01,4.24e-02,4.13e+00
1.38e-03,5.27e+05,1.43e-03,1.28e-03,5.10e+05,-6.66e+00,20,3.90e+00,1.94e-01,4.24e-02,4.13e+00
1.35e-03,5.08e+05,1.40e-03,1.29e-03,5.21e+05,-6.66e+00,21,3.91e+00,1.94e-01,4.15e-02,4.15e+00
1.33e-03,4.94e+05,1.38e-03,1.30e-03,4.78e+05,-6.65e+00,22,3.90e+00,1.93e-01,4.19e-02,4.13e+00
1.30e-03,4.78e+05,1.35e-03,1.30e-03,4.72e+05,-6.65e+00,23,3.90e+00,1.94e-01,4.22e-02,4.14e+00
1.28e-03,4.66e+05,1.33e-03,1.29e-03,4.46e+05,-6.66e+00,24,3.89e+00,2.02e-01,4.16e-02,4.14e+00
1.26e-03,4.43e+05,1.30e-03,1.27e-03,4.31e+05,-6.67e+00,25,3.90e+00,1.94e-01,4.82e-02,4.14e+00
1.24e-03,4.30e+05,1.28e-03,1.25e-03,4.19e+05,-6.69e+00,26,3.89e+00,1.94e-01,4.82e-02,4.14e+00
1.22e-03,4.20e+05,1.27e-03,1.24e-03,4.20e+05,-6.70e+00,27,3.90e+00,1.94e-01,4.82e-02,4.14e+00
1.21e-03,4.17e+05,1.26e-03,1.22e-03,4.02e+05,-6.71e+00,28,3.90e+00,1.94e-01,4.80e-02,4.14e+00
1.20e-03,4.02e+05,1.24e-03,1.22e-03,3.93e+05,-6.71e+00,29,3.90e+00,1.94e-01,4.01e-02,4.13e+00
1.19e-03,3.90e+05,1.23e-03,1.24e-03,4.11e+05,-6.70e+00,30,3.90e+00,1.94e-01,4.25e-02,4.14e+00
1.18e-03,3.86e+05,1.22e-03,1.24e-03,4.25e+05,-6.69e+00,31,3.89e+00,1.94e-01,3.35e-02,4.12e+00
1.17e-03,3.70e+05,1.21e-03,1.23e-03,4.30e+05,-6.70e+00,32,3.90e+00,1.94e-01,3.34e-02,4.13e+00
1.16e-03,3.64e+05,1.19e-03,1.24e-03,4.13e+05,-6.69e+00,33,3.90e+00,1.94e-01,4.21e-02,4.13e+00
1.14e-03,3.51e+05,1.18e-03,1.23e-03,4.04e+05,-6.71e+00,34,3.89e+00,1.94e-01,4.19e-02,4.13e+00
1.13e-03,3.48e+05,1.17e-03,1.20e-03,4.05e+05,-6.73e+00,35,3.89e+00,1.94e-01,4.79e-02,4.14e+00
1.12e-03,3.34e+05,1.15e-03,1.20e-03,4.00e+05,-6.73e+00,36,3.90e+00,1.94e-01,4.85e-02,4.14e+00
1.11e-03,3.26e+05,1.14e-03,1.19e-03,4.03e+05,-6.74e+00,37,3.90e+00,1.94e-01,3.99e-02,4.13e+00
1.10e-03,3.23e+05,1.14e-03,1.19e-03,3.94e+05,-6.74e+00,38,3.90e+00,1.94e-01,4.84e-02,4.14e+00
1.10e-03,3.17e+05,1.13e-03,1.19e-03,3.96e+05,-6.74e+00,39,3.91e+00,1.94e-01,4.18e-02,4.14e+00
1.09e-03,3.18e+05,1.12e-03,1.20e-03,3.85e+05,-6.73e+00,40,3.90e+00,1.94e-01,4.23e-02,4.13e+00
1.08e-03,3.07e+05,1.12e-03,1.19e-03,3.70e+05,-6.73e+00,41,3.90e+00,1.94e-01,4.15e-02,4.13e+00
1.08e-03,3.03e+05,1.11e-03,1.18e-03,3.57e+05,-6.75e+00,42,3.90e+00,1.94e-01,4.92e-02,4.14e+00
1.07e-03,3.00e+05,1.10e-03,1.18e-03,3.54e+05,-6.74e+00,43,3.89e+00,1.94e-01,4.20e-02,4.13e+00
1.06e-03,2.91e+05,1.09e-03,1.17e-03,3.38e+05,-6.75e+00,44,3.90e+00,1.94e-01,4.83e-02,4.14e+00
1.06e-03,2.91e+05,1.09e-03,1.16e-03,3.19e+05,-6.77e+00,45,3.90e+00,1.94e-01,4.88e-02,4.14e+00
1.05e-03,2.84e+05,1.08e-03,1.13e-03,3.12e+05,-6.79e+00,46,3.91e+00,1.94e-01,4.85e-02,4.15e+00
1.04e-03,2.79e+05,1.07e-03,1.12e-03,3.08e+05,-6.80e+00,47,3.89e+00,1.94e-01,4.82e-02,4.13e+00
1.03e-03,2.74e+05,1.06e-03,1.10e-03,2.98e+05,-6.82e+00,48,3.90e+00,1.93e-01,4.78e-02,4.14e+00
1.03e-03,2.70e+05,1.06e-03,1.09e-03,2.96e+05,-6.83e+00,49,3.88e+00,1.94e-01,4.80e-02,4.13e+00
1.02e-03,2.69e+05,1.05e-03,1.08e-03,2.98e+05,-6.83e+00,50,3.89e+00,1.96e-01,4.06e-02,4.13e+00
1.02e-03,2.63e+05,1.04e-03,1.06e-03,2.89e+05,-6.85e+00,51,3.90e+00,1.94e-01,4.78e-02,4.14e+00
1.01e-03,2.57e+05,1.04e-03,1.05e-03,2.71e+05,-6.86e+00,52,3.90e+00,1.94e-01,4.86e-02,4.14e+00
1.01e-03,2.54e+05,1.03e-03,1.05e-03,2.74e+05,-6.87e+00,53,3.90e+00,2.02e-01,4.84e-02,4.15e+00
9.98e-04,2.50e+05,1.02e-03,1.04e-03,2.65e+05,-6.88e+00,54,3.90e+00,1.94e-01,4.83e-02,4.14e+00
9.95e-04,2.50e+05,1.02e-03,1.03e-03,2.59e+05,-6.88e+00,55,3.90e+00,1.94e-01,4.80e-02,4.14e+00
9.89e-04,2.45e+05,1.01e-03,1.02e-03,2.48e+05,-6.90e+00,56,4.63e+00,1.99e-01,4.54e-02,4.87e+00
9.85e-04,2.41e+05,1.01e-03,1.00e-03,2.35e+05,-6.91e+00,57,3.90e+00,1.94e-01,4.03e-02,4.13e+00
9.78e-04,2.38e+05,1.00e-03,1.00e-03,2.35e+05,-6.91e+00,58,3.90e+00,1.95e-01,4.86e-02,4.14e+00
9.74e-04,2.35e+05,9.97e-04,9.96e-04,2.33e+05,-6.92e+00,59,3.89e+00,1.94e-01,4.00e-02,4.13e+00
9.68e-04,2.31e+05,9.91e-04,9.94e-04,2.32e+05,-6.92e+00,60,3.90e+00,1.94e-01,4.86e-02,4.14e+00
9.64e-04,2.29e+05,9.87e-04,9.87e-04,2.23e+05,-6.92e+00,61,3.91e+00,1.95e-01,4.84e-02,4.15e+00
9.58e-04,2.27e+05,9.81e-04,9.83e-04,2.23e+05,-6.93e+00,62,3.90e+00,1.94e-01,4.84e-02,4.14e+00
9.54e-04,2.24e+05,9.76e-04,9.75e-04,2.13e+05,-6.94e+00,63,3.90e+00,1.95e-01,4.84e-02,4.14e+00
9.49e-04,2.22e+05,9.71e-04,9.71e-04,2.19e+05,-6.94e+00,64,3.90e+00,1.94e-01,4.83e-02,4.14e+00
9.45e-04,2.20e+05,9.67e-04,9.72e-04,2.12e+05,-6.94e+00,65,3.90e+00,1.94e-01,4.20e-02,4.13e+00
9.40e-04,2.17e+05,9.62e-04,9.63e-04,2.05e+05,-6.95e+00,66,3.92e+00,2.01e-01,4.91e-02,4.17e+00
9.36e-04,2.13e+05,9.57e-04,9.65e-04,2.13e+05,-6.95e+00,67,3.93e+00,1.94e-01,4.21e-02,4.16e+00
9.34e-04,2.14e+05,9.56e-04,9.56e-04,2.07e+05,-6.96e+00,68,3.90e+00,1.94e-01,4.85e-02,4.15e+00
9.29e-04,2.09e+05,9.50e-04,9.50e-04,2.04e+05,-6.96e+00,69,3.90e+00,1.94e-01,4.82e-02,4.14e+00
9.26e-04,2.09e+05,9.47e-04,9.52e-04,2.03e+05,-6.96e+00,70,3.90e+00,1.94e-01,4.26e-02,4.13e+00
9.24e-04,2.09e+05,9.45e-04,9.49e-04,2.03e+05,-6.96e+00,71,3.90e+00,1.96e-01,4.86e-02,4.15e+00
9.19e-04,2.06e+05,9.40e-04,9.43e-04,1.98e+05,-6.97e+00,72,3.90e+00,1.94e-01,4.89e-02,4.15e+00
9.13e-04,2.04e+05,9.34e-04,9.39e-04,2.02e+05,-6.98e+00,73,3.90e+00,1.94e-01,4.82e-02,4.14e+00
9.11e-04,2.02e+05,9.31e-04,9.42e-04,1.97e+05,-6.97e+00,74,3.90e+00,1.94e-01,4.21e-02,4.13e+00
9.09e-04,2.03e+05,9.30e-04,9.42e-04,1.96e+05,-6.97e+00,75,3.90e+00,1.95e-01,4.22e-02,4.14e+00
9.06e-04,1.99e+05,9.26e-04,9.36e-04,1.98e+05,-6.98e+00,76,3.90e+00,1.94e-01,4.81e-02,4.14e+00
9.04e-04,1.99e+05,9.23e-04,9.40e-04,1.96e+05,-6.97e+00,77,3.90e+00,1.93e-01,4.17e-02,4.14e+00
9.00e-04,1.96e+05,9.19e-04,9.43e-04,1.90e+05,-6.97e+00,78,3.90e+00,1.94e-01,4.21e-02,4.13e+00
8.98e-04,1.94e+05,9.17e-04,9.47e-04,1.91e+05,-6.97e+00,79,3.90e+00,1.94e-01,4.22e-02,4.13e+00
8.96e-04,1.95e+05,9.15e-04,9.41e-04,1.94e+05,-6.97e+00,80,3.90e+00,1.94e-01,4.32e-02,4.13e+00
8.91e-04,1.94e+05,9.10e-04,9.46e-04,1.91e+05,-6.97e+00,81,3.90e+00,1.95e-01,4.17e-02,4.14e+00
8.90e-04,1.91e+05,9.09e-04,9.37e-04,1.81e+05,-6.98e+00,82,3.90e+00,1.94e-01,4.18e-02,4.14e+00
8.89e-04,1.90e+05,9.08e-04,9.33e-04,1.81e+05,-6.98e+00,83,3.90e+00,1.94e-01,4.90e-02,4.14e+00
8.86e-04,1.91e+05,9.05e-04,9.39e-04,1.79e+05,-6.97e+00,84,3.90e+00,1.94e-01,4.21e-02,4.13e+00
8.83e-04,1.88e+05,9.02e-04,9.27e-04,1.73e+05,-6.99e+00,85,3.90e+00,1.94e-01,4.86e-02,4.14e+00
8.79e-04,1.87e+05,8.98e-04,9.29e-04,1.74e+05,-6.99e+00,86,3.90e+00,1.94e-01,3.35e-02,4.12e+00
8.76e-04,1.88e+05,8.95e-04,9.26e-04,1.70e+05,-6.99e+00,87,3.92e+00,2.01e-01,4.85e-02,4.17e+00
8.74e-04,1.85e+05,8.92e-04,9.24e-04,1.73e+05,-6.99e+00,88,3.93e+00,1.94e-01,4.86e-02,4.18e+00
8.71e-04,1.85e+05,8.89e-04,9.26e-04,1.69e+05,-6.99e+00,89,3.90e+00,1.95e-01,4.16e-02,4.14e+00
8.68e-04,1.83e+05,8.86e-04,9.19e-04,1.70e+05,-7.00e+00,90,3.91e+00,1.94e-01,4.90e-02,4.15e+00
8.66e-04,1.81e+05,8.84e-04,9.21e-04,1.65e+05,-6.99e+00,91,3.91e+00,1.95e-01,3.42e-02,4.14e+00
8.63e-04,1.80e+05,8.80e-04,9.27e-04,1.60e+05,-6.99e+00,92,3.90e+00,1.94e-01,3.33e-02,4.13e+00
8.60e-04,1.78e+05,8.78e-04,9.21e-04,1.64e+05,-6.99e+00,93,3.90e+00,1.94e-01,4.18e-02,4.13e+00
8.56e-04,1.76e+05,8.74e-04,9.15e-04,1.63e+05,-7.00e+00,94,3.90e+00,1.94e-01,4.83e-02,4.14e+00
8.54e-04,1.77e+05,8.72e-04,9.06e-04,1.61e+05,-7.01e+00,95,3.90e+00,1.95e-01,4.81e-02,4.14e+00
8.52e-04,1.77e+05,8.70e-04,9.13e-04,1.62e+05,-7.00e+00,96,3.90e+00,1.94e-01,4.19e-02,4.13e+00
8.51e-04,1.76e+05,8.69e-04,8.99e-04,1.59e+05,-7.02e+00,97,3.91e+00,1.94e-01,4.96e-02,4.15e+00
8.48e-04,1.75e+05,8.65e-04,8.94e-04,1.60e+05,-7.02e+00,98,3.90e+00,1.94e-01,4.89e-02,4.14e+00
8.46e-04,1.73e+05,8.63e-04,8.99e-04,1.62e+05,-7.02e+00,99,3.90e+00,1.94e-01,4.24e-02,4.14e+00
8.46e-04,1.72e+05,8.63e-04,8.94e-04,1.67e+05,-7.02e+00,100,3.90e+00,1.94e-01,3.47e-02,4.13e+00
8.40e-04,1.69e+05,8.57e-04,8.84e-04,1.59e+05,-7.03e+00,101,3.90e+00,1.95e-01,4.86e-02,4.14e+00
8.39e-04,1.70e+05,8.56e-04,8.83e-04,1.59e+05,-7.04e+00,102,3.90e+00,1.95e-01,4.83e-02,4.14e+00
8.37e-04,1.69e+05,8.54e-04,8.75e-04,1.57e+05,-7.04e+00,103,3.90e+00,1.94e-01,4.83e-02,4.14e+00
8.37e-04,1.68e+05,8.54e-04,8.76e-04,1.56e+05,-7.04e+00,104,3.91e+00,1.95e-01,4.22e-02,4.14e+00
8.33e-04,1.66e+05,8.50e-04,8.63e-04,1.56e+05,-7.06e+00,105,3.90e+00,1.94e-01,4.79e-02,4.14e+00
8.31e-04,1.66e+05,8.48e-04,8.61e-04,1.56e+05,-7.06e+00,106,3.90e+00,1.94e-01,4.82e-02,4.14e+00
8.30e-04,1.65e+05,8.47e-04,8.66e-04,1.57e+05,-7.06e+00,107,3.90e+00,1.94e-01,4.21e-02,4.14e+00
