var,run,key,median_rmsd,mean_rmsd,std_rmsd,ccc,inversion_ratio,wd_N-CA,wd_CA-C,wd_C-N,wd_CA-CB
2,1,test_trans,2.132089138031006,2.2341089248657227,0.5633801221847534,0.8728911871105072,0.391875,0.11919634025380368,0.12518115851118133,0.1330766389920664,0.12510122466685775
2,1,train_closed,1.039404273033142,1.0528340339660645,0.13297532498836517,0.8769902075521112,0.701,0.09997034204108497,0.10471344772837124,0.11029238310705777,0.10226530334128241
2,1,train_open,1.1961233615875244,1.2524895668029785,0.2625536322593689,0.6246049612414394,0.6155,0.09429302139402947,0.1025207768927928,0.10381533271756144,0.09779154410894472
2,2,test_trans,2.1186814308166504,2.2500078678131104,0.5986713767051697,0.8778384918699007,0.0,0.16782806958964874,0.17305312067975684,0.1845898106227975,0.17643136954407704
2,2,train_closed,1.1179298162460327,1.1306835412979126,0.13905951380729675,0.8486684991528708,0.0,0.15617380564675173,0.16130163037773548,0.17109847272452983,0.16446375730950907
2,2,train_open,1.264634609222412,1.3281792402267456,0.28455331921577454,0.5631705822762398,0.0,0.15588304550345605,0.16000175942209474,0.17426796239139433,0.1636105911964059
2,3,test_trans,2.1061291694641113,2.184100389480591,0.5320086479187012,0.8854954437826481,0.010625,0.14858144588217587,0.15575865841242617,0.16366665550594386,0.15995157109148878
2,3,train_closed,1.0890693664550781,1.1065282821655273,0.13610245287418365,0.8575372341041648,0.0375,0.1313083108027959,0.14283722201388674,0.14961408443750418,0.14426576846699124
2,3,train_open,1.256892204284668,1.322981595993042,0.2730613052845001,0.5337613550919945,0.1315,0.13580670281221718,0.13864259375737525,0.1521742688541838,0.14063700057969641
2,4,test_trans,2.1206881999969482,2.2375457286834717,0.5686622262001038,0.8777160773376077,0.0,0.1686378414844089,0.17707648069900384,0.18665216774711757,0.1742607388732561
2,4,train_closed,1.1025240421295166,1.114011526107788,0.14157634973526,0.845030091365471,0.0,0.1472833785198851,0.15201291568564498,0.16252924845827346,0.15470119335235916
2,4,train_open,1.259486198425293,1.3188836574554443,0.2688898742198944,0.5507703588651907,0.0,0.15032563157405193,0.15429195491838305,0.16394149632597294,0.14650831845251647
2,5,test_trans,2.146268129348755,2.2259981632232666,0.5322903394699097,0.8711888791890867,0.191875,0.14135579661338296,0.13883876803471712,0.13828458090180334,0.14940088155121678
2,5,train_closed,1.084538459777832,1.099643349647522,0.13599464297294617,0.847518597483277,0.3335,0.12517356150442188,0.12470786503523376,0.1204568834456045,0.13390468157801583
2,5,train_open,1.2490088939666748,1.3094725608825684,0.26389962434768677,0.5664341129394364,0.004,0.12740904867270586,0.12866481062731538,0.1310962712654862,0.1359767161091386
3,1,test_trans,2.3566341400146484,2.8725016117095947,1.313597321510315,0.2871401347918733,0.27125,0.10544220965289575,0.11677352170487644,0.11872494885552703,0.1133258579584585
3,1,train_closed,1.0481975078582764,1.065554141998291,0.1457032710313797,0.8528729247023876,0.3675,0.09875614746617371,0.10937431791083768,0.10933811287599,0.10662259225932041
3,1,train_open,1.1853318214416504,1.2184184789657593,0.19378258287906647,0.7014605018344695,0.5365,0.10114184844851908,0.11315766711655817,0.11538112472561667,0.11186805115703498
3,2,test_trans,2.2776787281036377,2.723385810852051,1.1895825862884521,0.3258815737604204,0.405625,0.1002934707548187,0.10673671829290417,0.10557214684141455,0.11365611090174689
