var,run,key,median_rmsd,mean_rmsd,std_rmsd,ccc,inversion_ratio,wd_N-CA,wd_CA-C,wd_C-N,wd_CA-CB
17,1,test_trans,1.627774715423584,1.6480053663253784,0.28801456093788147,0.9673546989241472,0.10625,0.10608774871874421,0.11532135820058881,0.12616308273204463,0.11850731590670063
17,1,train_closed,0.9049848914146423,0.9145881533622742,0.08499019593000412,0.9419136933332797,0.226,0.08673890343468706,0.09528004614282548,0.10445156070610527,0.09683587682367273
17,1,train_open,0.9906027317047119,1.0073201656341553,0.10693076252937317,0.9180557144981231,0.2565,0.0873298433314608,0.10089596753783983,0.10732899922229043,0.10065838010531258
17,2,test_trans,1.6224136352539062,1.6384235620498657,0.2770178020000458,0.9649172982783705,0.0,0.11494193849897591,0.1275076442556049,0.13233134623078643,0.12149982801385201
17,2,train_closed,0.8998834490776062,0.9094333052635193,0.08570432662963867,0.9388181255576425,0.0025,0.09271428083203889,0.107617884073091,0.103428046952933,0.1008584583803111
17,2,train_open,0.9833698868751526,0.9998188018798828,0.11197711527347565,0.9112907877788323,0.2345,0.09617315380901821,0.10885988924483542,0.11033867197364156,0.1067297977109061
17,3,test_trans,1.6092137098312378,1.6279374361038208,0.27639633417129517,0.9703845419657966,0.275,0.10629723478492255,0.1163053619131889,0.120097862497237,0.11233042512695428
17,3,train_closed,0.894980788230896,0.9043620824813843,0.0843353122472763,0.9414412449726612,0.6515,0.08435186203352638,0.09679790924247406,0.09514491111156315,0.08965626680115311
17,3,train_open,0.9808777570724487,0.9934923052787781,0.10845092684030533,0.9171401745560553,0.4805,0.09372527320440903,0.09911212702999113,0.10475870827588028,0.09663875597219929
17,4,test_trans,1.6242265701293945,1.6371278762817383,0.2706376910209656,0.9710609611713363,0.0,0.10891168905588305,0.12243375346874398,0.11911113594686436,0.11755161879795317
17,4,train_closed,0.9019210338592529,0.910744845867157,0.08190543949604034,0.9408510103442597,0.0,0.08820232171856837,0.10416437130723169,0.09641027625395548,0.09940871219374514
