var,run,key,median_rmsd,mean_rmsd,std_rmsd,ccc,inversion_ratio,wd_N-CA,wd_CA-C,wd_C-N,wd_CA-CB
14,3,test_trans,2.251676559448242,2.3033132553100586,0.593824028968811,0.7744606073367222,0.456875,0.08947128631413256,0.10453363048829128,0.10480726586189135,0.08875456223048514
14,3,train_both,0.9074927568435669,0.9199929237365723,0.10904665291309357,0.9941653154529897,0.488,0.0832723128626664,0.09402512652600024,0.0972889591617971,0.08303349964416376
14,3,train_closed,1.0247235298156738,1.0447509288787842,0.15212181210517883,0.8167035746598656,0.904,0.07638841756868012,0.08735160055647456,0.09436790152123076,0.07531966154611379
14,3,train_open,1.187223196029663,1.2391066551208496,0.2668367326259613,0.4787678310146838,0.1755,0.07662785559868789,0.08879656692964269,0.08995738277736404,0.07635407728204502
