var,run,key,median_rmsd,mean_rmsd,std_rmsd,ccc,inversion_ratio,wd_N-CA,wd_CA-C,wd_C-N,wd_CA-CB
3,1,test_trans,2.3555095195770264,2.881528854370117,1.322372317314148,0.27984002445113376,0.26,0.10544654645643772,0.11635675360491288,0.11864747364373046,0.11307449840820888
3,1,train_both,1.1136208772659302,1.143489956855774,0.18789042532444,0.9727050654719044,0.455,0.09959326675350128,0.11094332338762189,0.11211711305602018,0.1090753709395588
